Player,Tier,Team,GP,W,L,bc_name,bc_games,shooting_pct,score,boost_per_min,avg_boost,boost_stolen,pct_zero_boost,avg_speed,pct_supersonic,pct_high_air,dist_to_ball,pct_offensive_third,demos_inflicted,demos_taken,win_pct
HouseHoldNugg,Rival,Ocelots,16,12,4,HouseHoldNugg,16,40.00000025,462.74999875000003,365.984863125,53.627530687500006,533.12500125,8.1656710875,1497.4561062500002,11.7335590625,5.5220792874999995,2941.1824125000003,20.8439676875,0.8125,0.6875,0.75
Mysty,Challenger,Warthogs,23,8,15,Mysty,23,36.10201356521738,320.3043482608696,398.40472130434785,55.970402,618.7826086956521,7.222267260869565,1528.7574434782607,14.72351652173913,2.536944656521739,3205.114217391304,20.487587869565218,0.6521739130434783,1.9130435217391304,0.34782608695652173
sae,Rival,Nightfall,20,11,9,sae,20,22.611448799999998,367.4,382.5828035,53.59611995,674.5999899999999,7.526048005,1515.57508,11.7345393,4.942095375,2739.153365,24.844243750000004,1.9500000100000001,1.29999999,0.55
ChronoElevated,Prospect,Spastics,21,10,11,ChronoElevated,21,34.34343533333334,348.76190380952386,373.41095333333334,50.141137904761905,627.9999857142857,13.12536219047619,1523.8537333333336,13.438124142857143,4.308685442857142,2842.7105142857145,24.761360285714286,1.4761905,0.6190476247619048,0.47619047619047616
JesterGG,Veteran,Kirin,20,9,11,JesterGG,20,36.3589744,366.2,420.791464,50.7377204,597.85,12.6222164,1511.57218,13.325732399999998,5.10337782,3097.20346,23.361681400000002,1.1,1.1,0.45
Shrek Is The Best Anime,Rival,Centuriones,22,11,11,Shrek Is The Best Anime,22,24.931128727272725,332.8636372727273,343.540185,48.35059418181818,453.3181818181818,12.030043772727272,1476.4856,11.449096409090908,3.8994064545454545,3170.702681818182,19.717217545454545,1.0000000045454547,0.9090909136363637,0.5
chulainn,Prospect,Earth,22,10,12,Chulainn,22,30.038043454545456,332.2727268181818,301.6906168181818,50.90802704545455,346.72727363636363,7.237711704545453,1393.0023500000002,7.2580376772727275,2.2524066499999997,3012.761563636363,16.234940409090907,0.5000000045454546,1.0000000045454547,0.45454545454545453
Angry-Hermit,Contender,Legionarii,23,16,7,Angry-Hermit,27,31.463845370370375,310.7777766666666,384.24587333333335,47.86736992592592,485.62962592592595,16.04820874074074,1503.1017703703703,10.900457074074074,3.6692028555555556,3043.6045925925923,20.276021370370373,0.7777777822222224,0.8148148081481481,0.6956521739130435
Hxccxp,Challenger,Metal,18,12,6,Hxccxp,18,40.83028044444445,403.22222222222223,429.9176177777778,55.05834822222222,630.1666666666666,9.55650281111111,1561.2843000000003,15.269725000000001,6.329717655555555,2932.8110111111114,23.37310288888889,1.7222222222222223,0.9444444444444444,0.6666666666666666
Jammin,Elite,FA,20,7,13,Jammin,20,27.7500276,362.9,427.087682,49.7503098,563.75,9.2198265,1603.50108,15.4020056,6.09285818,2779.7821,22.5960566,1.55,1.4,0.35
Oneplayamaker,Veteran,Water,21,5,16,oneplayamaker,21,27.26321280952381,345.5714266666667,451.13745,48.34608190476191,557.1428571428571,14.586004190476187,1703.3657571428575,22.448484666666666,4.401142276190477,3036.1998619047613,21.4975210952381,1.1428571333333335,1.1904761904761905,0.23809523809523808
swway.,Amateur,Garlic Knots,18,14,4,swway.,18,48.888148888888885,403.05555555555554,274.36521111111114,49.49018577777778,359.44444444444446,12.265066333333332,1364.1909000000003,7.560747,2.1689160444444444,2975.0027111111112,22.940001777777777,0.8333333333333334,0.5555555555555556,0.7777777777777778
1999 Toyota Camry,Challenger,Corals,24,11,13,1999 Toyota Camry,24,25.482503916666662,302.20833458333334,332.28176041666666,47.21580466666668,468.08333749999997,9.071963916666666,1469.1070666666665,8.726857508333334,3.029262033333333,3144.015633333334,20.352191625,0.8750000166666666,0.9999999966666667,0.4583333333333333
kyou,Challenger,Reef Gremlins,21,11,10,kyou,21,24.126983619047618,344.95238095238096,381.69442476190477,47.729908571428574,617.952380952381,10.415238523809522,1548.8929904761903,14.043891190476192,4.836586538095238,2873.8025714285714,26.914493952380955,1.619047619047619,1.0,0.5238095238095238
Jarrod81535,Challenger,Lions,28,9,19,Jarrod81535,29,31.78981965517241,252.93103448275863,325.85023965517246,52.35223696551724,434.89655655172413,7.137078651724137,1468.7070793103446,11.636324896551724,5.1520929,3164.082920689655,19.130841413793103,1.3448275931034483,1.2068965524137931,0.32142857142857145
Lup,Master,Reapers,22,7,15,Lup,22,27.42621018181818,328.54545454545456,395.1971527272728,50.71885499999999,485.27272727272725,9.499494454545454,1503.2024181818183,13.33160059090909,4.909534645454545,2956.8653818181815,19.733192,1.0454545454545454,1.4545454545454546,0.3181818181818182
Kiraw _,Rival,Mining Legion,20,12,8,Kiraw _,20,21.9545456,360.85,360.983949,41.349371000000005,504.9,12.578832199999999,1486.4641500000002,10.3635547,2.94235152,2873.02298,21.527314,1.25,1.25,0.6
OvrSizedFrog,Challenger,All On Black,22,13,9,OvrSizedFrog,22,39.43181868181818,327.95454454545455,334.5983872727272,51.00982236363637,463.9090918181818,11.7119365,1475.6640318181817,11.169483727272727,3.709794622727273,2926.40845,22.190330909090907,0.5000000009090909,0.7727272818181817,0.5909090909090909
OnContract,Amateur,HR Violation,25,19,6,OnContract,25,46.85873128,287.5199996,340.4241532,49.89416264,406.40000080000004,9.04897464,1455.237684,9.148673200000001,1.751599428,3306.838728,20.730170320000003,1.239999996,0.6800000023999999,0.76
Andrew,Rival,Hot Wings,19,13,6,Andrew,19,35.08772005263158,376.3157894736842,374.4178494736842,41.49350557894737,408.42105263157896,16.343376315789474,1444.8282052631578,10.95982205263158,4.789411421052631,2840.4656210526314,18.451535736842104,1.5789473326315793,0.8421052852631579,0.6842105263157895
Ecko,Prospect,Hawaiian Pizza,18,8,10,Ecko,18,32.415448777777776,397.0000016666666,449.3992177777778,51.9410375,748.9999944444445,10.414779877777779,1526.5128444444445,14.307537833333331,3.320090544444444,2875.4032777777775,22.2250405,1.000000022222222,0.888888911111111,0.4444444444444444
tysonmaint,Contender,Hognose,23,7,16,tysonmaint,23,23.92245391304348,310.5652173913044,305.16511304347824,51.61778460869565,377.3913034782609,10.214871869565217,1395.6673652173913,7.63758476521739,1.7767679652173913,3092.5909652173914,20.37949139130435,0.3478260878260869,1.1304347826086956,0.30434782608695654
FUU.EGO,Amateur,Gnomes,28,9,19,FUU.EGO,32,23.784721875000002,249.96875,268.76633749999996,52.966676125,315.625,7.4274958,1320.12385,7.961072574999999,1.28424293375,3273.4372749999998,16.109608375,0.25,0.71875,0.32142857142857145
AngryPenguin0811,Elite,Black-Holes,18,11,7,AngryPenguin0811,18,32.663139666666666,393.05555555555554,372.33539333333334,47.56082888888889,425.8888888888889,11.316852333333335,1487.5213,13.103852888888888,4.344144255555555,2675.4796444444446,20.070113444444445,1.4444444444444444,1.0,0.6111111111111112
Taiga,Elite,FA,20,9,11,Taiga,8,5.5555555,290.875,444.817965,50.7756215,622.75,14.17830675,1605.1124,19.241581,7.1966908499999995,2932.1258500000004,21.3933975,0.625,1.375,0.45
ttv rapidsonn,Rival,Quads,20,10,10,ttv rapidsonn,20,26.1363636,351.75,405.3100495,50.9156256,442.49999499999996,11.2642709,1487.011215,13.61585995,5.097874640000001,2989.367875,17.970185500000003,0.650000002,0.8000000199999999,0.5
Plasma,Premier,Jokers,17,9,8,Plasma,17,29.441930352941174,413.52941176470586,409.2994917647059,48.79323105882354,495.4117647058824,12.309736529411765,1566.8753411764708,16.13466964705882,5.912377664705882,2928.666047058823,19.383310470588235,0.6470588235294118,1.1764705882352942,0.5294117647058824
Novarchite,Prospect,Okapis,25,9,16,Novarchite,25,31.250420320000003,281.00000079999995,347.5990984,50.07055588,453.2000008,10.794167287999999,1492.492108,9.718392992,2.8028485,2998.777128,17.40674716,0.9599999920000001,1.079999992,0.36
KittyMeowMeow360,Prospect,River Wolves,24,13,11,KittyMeowMeow360,24,49.11616133333333,292.6666666666667,415.80748666666676,45.87576416666666,452.4166666666667,13.787306166666667,1495.1447,11.482177000000002,3.3398829333333335,3181.1648333333337,21.20633,1.125,0.7083333333333334,0.5416666666666666
HI7MAN305,Rival,Quads,27,15,12,HI7MAN305,27,29.547324518518515,260.11111074074074,331.2238837037037,46.82811814814814,310.37036962962964,15.465059740740742,1435.207122222222,7.171177755555555,3.989460411111111,3405.910340740741,18.191544814814815,0.296296297037037,0.7407407333333333,0.5555555555555556
Llamaboy101,Challenger,Metal,22,13,9,Llamaboy101,22,23.89610354545454,319.22727272727275,362.46725363636364,48.087278999999995,500.8181818181818,9.290413236363637,1550.4796636363637,14.648028090909092,2.120007881818182,3170.5600090909093,21.684209272727273,0.9090909090909091,0.8636363636363636,0.5909090909090909
WamBam-,Challenger,Stingrays,23,11,12,WamBam-,23,27.453416608695658,304.78260826086955,369.71533565217396,51.98317130434783,498.1304339130435,8.664970347826086,1425.9165260869565,8.859079173913043,2.408922113043478,3108.78032173913,19.77826043478261,1.9565217304347826,1.043478252173913,0.4782608695652174
MysticMax07,Contender,Sirens,25,16,9,MysticMax07,25,21.351980559999998,280.0,333.70895279999996,53.21879336000001,460.6400008,8.311598396,1387.9806959999999,6.848944728,2.018431728,2896.333948,20.785099199999994,0.24,0.56,0.64
Deby,Prospect,Tic Tacs,21,10,11,Deby,21,40.85993342857143,333.0476176190476,311.039789047619,50.08967628571428,706.8571380952382,5.752383985714285,1435.722919047619,8.5035723,3.1354785,2909.1780809523807,23.236694523809522,0.7619047723809522,1.000000005714286,0.47619047619047616
CallMeSteveo53,Amateur,Electric Eels,29,11,18,CallMeSteveo53,28,37.14285685714285,247.89285714285714,344.2200225,50.06696192857142,478.67857142857144,10.035558714285715,1447.1472178571428,8.324807378571428,3.376533478571428,2937.0062,23.46493182142857,0.9642857071428572,0.9285714321428572,0.3793103448275862
S0UL09,Veteran,Grizzly Bears,20,12,8,S0UL09,20,43.8846166,349.1,307.553747,51.0255193,389.0999995,9.97935995,1475.42942,8.26529242,3.4359562400000003,3049.7744850000004,20.1196141,0.950000001,1.25,0.6
Terx,Veteran,Werewolves,22,9,13,Terx,22,22.347652000000004,316.59090909090907,401.77037818181816,46.422436454545455,522.3636363636364,13.26553690909091,1512.4098545454544,11.106968818181816,4.6477967,2898.544918181818,21.25696081818182,1.5,0.8181818181818182,0.4090909090909091
Tyson_WA,Contender,Squeaky Bandits,20,6,14,Tyson_WA,20,29.0186486,348.2,306.214064,47.7831772,428.55,9.31665508,1427.0380799999998,7.362695759999999,1.124673232,2877.75214,19.6082812,0.5,0.7,0.3
Ritter,Elite,Gelato,20,16,4,Ritter,20,30.444444599999997,347.4,293.25413199999997,51.8874864,400.55,6.696892059999999,1419.5889200000001,7.97586692,3.9290315,3059.76722,20.107831599999997,0.95,1.2,0.8
xMoistCanadianx,Challenger,Ryujin,21,7,14,xMoistCanadianx,21,28.849205714285713,328.6666676190476,328.04025666666666,47.59546733333333,305.0952380952381,9.892508704761903,1475.3543857142856,13.825743095238094,3.4457909285714288,3425.313414285714,15.553478714285715,0.47619047619047616,0.5714285761904762,0.3333333333333333
Jake,Veteran,Blackjack,18,7,11,Jake,18,21.431962444444444,383.05555555555554,446.3229733333333,53.68662355555555,712.0555555555555,14.700735222222221,1575.3287666666668,17.437113111111113,4.985594266666666,3075.621955555556,21.31711622222222,1.0555555555555556,1.2222222222222223,0.3888888888888889
FerrisCrueller,Prospect,Hostile Takeover,19,12,7,FerrisCrueller,19,37.160208631578946,362.47368526315785,367.1009405263158,49.53047210526316,411.0526368421053,11.604929473684209,1446.3645000000001,9.680500894736843,2.4436300210526314,3078.241673684211,19.890935157894738,0.8947368431578948,0.7894736852631579,0.631578947368421
Rolf,Prospect,Turbulence,19,9,10,Rolf,19,33.64243915789474,361.2105263157895,368.2696694736842,49.801814210526324,504.63157894736844,11.836737263157895,1574.078789473684,13.500646342105265,4.354849221052631,3300.5705368421054,21.581813684210527,1.8421052631578947,0.7368421052631579,0.47368421052631576
DadMcStuffins,Amateur,FA,26,10,16,DadMcStuffins,26,33.21123261538462,263.38461538461536,488.2529107692307,48.560166153846154,326.9230769230769,25.73261353846154,1498.1818076923078,11.155246769230768,2.494221646153846,3418.1209384615386,13.965219076923075,0.23076923076923078,0.6153846153846154,0.38461538461538464
HaZard,Elite,Commanders,16,7,9,HaZard,16,30.76923075,426.5625,331.60068750000005,51.223561000000004,518.4375,7.628764575,1500.35365,8.92660675,3.54105615,2850.3933749999997,20.5625925,1.125,0.9375,0.4375
xPotatodactylx,Prospect,Hawaiian Pizza,17,8,9,xPotatodactylx,17,36.1393364117647,401.1764776470588,378.5444694117647,48.561754117647055,445.58823294117656,11.852493999999998,1547.3061470588236,14.23788317647059,2.951107594117647,3330.560088235294,18.485227352941177,1.058823554117647,0.6470588423529411,0.47058823529411764
Gmoney,Prospect,Merchants,26,16,10,Gmoney,26,24.560440576923078,262.2692319230769,320.2602696153847,51.65592307692308,359.1923076923077,6.738954011538462,1394.5014038461538,6.3873262461538465,3.0880379423076922,3179.176815384615,18.39212803846154,0.5769230884615385,1.1153846084615384,0.6153846153846154
Tonini08,Contender,FA,22,12,10,Tonini08,22,28.636363727272723,309.9545463636363,285.12978,49.45073118181819,449.27272636363637,7.084638145454545,1433.9636863636363,9.326493181818183,3.073782463636364,2727.702568181818,24.210326681818177,1.272727268181818,0.6818181918181817,0.5454545454545454
AveX InceptionZ,Rival,Quasars,26,2,24,AveX InceptionZ,26,25.231990153846155,261.0769230769231,384.0126207692308,52.673998730769235,504.61538076923074,8.027063584615385,1590.2490999999998,16.11471642307692,4.5043789,3236.450992307693,18.557878076923075,0.8846153807692307,0.9230769230769231,0.07692307692307693
MiniTechniks,Contender,Abyss,18,7,11,MiniTechniks,18,30.64814888888889,376.72222444444446,323.16049444444445,47.189839111111105,348.8888866666667,9.0972825,1376.8687222222225,6.310759988888888,3.265632644444444,3085.2541055555557,16.40363905555556,0.7777777777777778,1.0000000055555556,0.3888888888888889
mtl-lucky,Challenger,Dustwalkers,21,8,13,mtl-lucky,3,9.09091,269.0,423.73532,49.18284,444.33333999999996,12.079884999999999,1573.0607,17.162855,4.993852,3149.204,21.196278,0.33333334,0.6666667,0.38095238095238093
EKA Luminous,Elite,FA,21,7,14,EKA Luminous,21,26.67233485714286,320.7142857142857,436.11931238095235,50.50540561904762,569.5238047619047,11.441132476190477,1523.5939285714285,12.579281095238095,3.529704352380953,3104.5633999999995,20.683907952380952,1.0952380961904762,1.2857142866666667,0.3333333333333333
Emjay,Challenger,Scribes,21,9,12,Emjay,21,28.133030333333334,320.42857142857144,412.9047180952381,49.65186571428572,521.5238142857144,12.236151761904761,1558.405042857143,12.527137428571429,3.2145232380952384,3081.204990476191,20.953796904761905,0.5238095333333332,1.2380952380952381,0.42857142857142855
Jaybeauh,Veteran,Water,20,6,14,Jaybeauh,20,39.5467038,336.000001,397.6832875,46.06165765000001,527.7999990000001,10.93092005,1463.015785,11.311494399999997,5.480935114999999,2775.63361,20.564516899999997,0.8500000099999999,0.7000000099999999,0.3
Afino,Veteran,Grizzly Bears,20,13,7,Afino,20,29.098123799999996,335.800001,412.69487300000003,49.369265600000006,595.550001,13.0661194,1603.47938,14.85855295,3.59177516,3176.11665,23.28397815,4.150000005,1.35,0.65
Wildragon112,Prospect,Tic Tacs,23,8,15,Wildragon112,23,18.16425060869565,291.17391304347825,292.2435608695652,51.49295230434783,343.17391304347825,5.996500021739131,1365.8717304347829,7.9236048434782616,2.369370230434783,3252.6588,15.430009826086955,0.4782608695652174,1.2173913043478262,0.34782608695652173
Theman,Contender,Sirens,25,14,11,Theman,25,35.2952372,267.12,354.326998,45.57202776,408.8399992,11.880846400000001,1341.783968,7.340439216,2.0315649679999996,2880.0403959999994,22.078151400000003,0.4400000008,1.2,0.56
Spare4dagreen,Contender,Gallery Guild,24,13,11,Spare4daGreen,28,29.42434485714286,326.7142864285714,342.53476964285716,53.149423107142866,317.92857214285715,10.247703285714284,1535.5679428571427,10.95677253571429,4.989296460714286,2963.7112857142856,19.934336785714287,0.5714285642857143,0.7142857178571429,0.5416666666666666
Nevster.,Elite,Afterburners,16,8,8,Nevster.,16,30.39044225,416.1875,533.378425,48.721714250000005,623.125,14.603444,1638.7697500000002,21.598111499999998,4.503902,2845.8379250000003,19.88071325,0.6875,1.25,0.5
TrytonsShadow95,Contender,Ice,20,6,14,TrytonsShadow95,20,46.428571399999996,330.3,422.515428,49.3559358,427.4,18.4385233,1585.0165,16.7331397,4.18776066,3026.54614,22.5330218,1.45,0.8,0.3
TweakingOut,Challenger,Chromatic Chaos,23,12,11,TweakingOut,23,30.089717217391303,286.8695652173913,387.1761030434783,44.82078404347826,578.1739173913044,14.393648130434782,1429.1921000000002,8.835526782608694,3.497670852173913,2968.910626086956,21.763342130434783,1.391304347826087,0.6086956530434783,0.5217391304347826
cjax,Challenger,Meat Lovers,17,13,4,cJax,17,44.24836611764706,385.5882352941176,358.64246823529413,50.915744352941175,457.05882352941177,10.95235305882353,1443.5067941176471,8.247403882352941,3.3374467705882354,3093.8998705882354,21.138978647058824,1.1176470705882353,1.4705882352941178,0.7647058823529411
Sparky ;),Elite,FA,17,7,10,Sparky ;),17,24.089635764705882,384.1764705882353,487.2435623529412,51.14034388235294,680.3529411764706,12.398604705882354,1664.4706823529411,24.370422647058824,5.803702317647058,3181.063694117647,22.095521294117646,1.1176470588235294,0.7647058823529411,0.4117647058823529
Cruz.,Rival,Centuriones,18,9,9,Cruz.,18,26.671661333333336,362.22222222222223,322.5722733333333,53.93068822222222,492.55555555555554,8.938158072222222,1494.108311111111,10.726098333333333,4.3158737333333335,3076.2407111111115,20.90269338888889,0.7777777777777778,1.2777777777777777,0.5
Preaux.,Challenger,Shade,24,9,15,Preaux.,24,21.318542833333336,271.25,345.84714875000003,54.48227537500001,461.66666749999996,9.8045558125,1484.2654791666666,12.687888041666666,2.5378832708333334,3160.7730333333334,21.4646035,1.9999999916666666,0.8750000166666666,0.375
xEaglex20x,Prospect,Earth,26,11,15,xEaglex20X,26,42.85714338461538,250.30769230769232,374.1591861538461,52.504425999999995,524.07692,7.119457607692308,1438.0960461538464,10.163197576923078,1.7304840269230772,3276.9813692307694,20.264345499999997,1.3076923038461539,1.0384615353846154,0.4230769230769231
ttv.ericandersxn,Rival,Gaboons,17,10,7,ttv.ericandersxn,17,31.71123011764706,382.58823411764706,462.06463294117646,51.67665141176471,537.4705870588235,11.387532305882353,1614.9248117647057,17.94522288235294,7.056854211764706,2923.350017647059,21.752160176470593,1.0588235294117647,1.1176470470588236,0.5882352941176471
DaMoneyPot,Contender,Hognose,20,8,12,DaMoneyPot,20,25.5,324.5,310.67819799999995,54.726183199999994,422.7,8.914777599999999,1424.063,7.30087834,3.8270444400000003,3018.29468,22.378524199999998,0.95,0.7,0.4
Merioch,Prospect,Hostile Takeover,20,13,7,Merioch,20,27.499999600000002,324.45,294.744238,50.9405383,491.9,9.6505495,1391.76609,6.81343136,4.07916291,3065.51402,22.692241000000003,0.85,0.85,0.65
seandfeeney,Contender,Ponzi Schemers,20,11,9,seandfeeney,20,30.7832168,324.1,301.997344,49.8457144,420.6,9.8897558,1390.3972600000002,6.998402540000001,2.0410353999999997,3093.05792,22.307145600000002,0.6,1.05,0.55
Magicmike2433,Contender,Caterpillars,24,9,15,Magicmike2433,21,21.201814142857145,272.61904714285714,341.45210190476195,50.92201276190475,329.71428571428567,12.790551476190476,1453.4589666666666,8.446457904761903,3.256230304761905,2998.599242857143,16.50494780952381,0.6190476238095238,1.2380952390476192,0.375
Perry The Platypus,Prospect,Turbulence,19,5,14,Perry The Platypus,19,34.29634768421053,340.94736789473683,361.15029789473687,48.17476268421052,400.57894736842104,10.998448052631579,1496.3254421052632,10.738500736842104,3.5526103,3010.971547368421,19.244292315789473,0.631578947368421,1.1578947378947368,0.2631578947368421
Valuedsquash465,Prospect,Ankle Biters,22,7,15,ValuedSquash465,22,28.257575272727273,294.36363727272726,367.78892318181823,49.29497427272727,337.31818272727276,12.857919863636367,1540.0982772727273,16.60677436363636,4.4954632318181815,3006.5371863636365,17.492892272727275,0.7272727281818182,1.0909091090909089,0.3181818181818182
Goose,Rival,Genasi,22,8,14,Goose,22,34.63203490909091,293.4090904545455,337.51238090909095,47.842011863636365,416.8181827272727,12.050258318181818,1465.061,9.526628681818181,3.864864822727273,3173.1102318181815,20.28504909090909,1.2272727236363636,1.3181818136363637,0.36363636363636365
Dizz5625,Veteran,Mosaic Maestros,20,10,10,Dizz5625,20,32.7777778,322.2,470.142498,49.6631594,673.6,18.2836753,1613.5792000000001,20.7708373,4.10938151,2882.3512,22.4382204,1.8,0.8,0.5
ThatHomieGage,Prospect,Aetherborn,15,10,5,ThatHomieGage,15,33.851852,429.4000013333333,447.22114400000004,50.89629013333333,619.1333346666667,14.470966000000002,1559.7967666666666,16.121867866666665,4.8236419066666665,2817.627586666667,22.492977600000003,1.4666666666666666,0.53333332,0.6666666666666666
aWannaBe-_-NERD,Master,FA,23,11,12,aWannaBe-_-NERD,20,25.2727272,270.0,502.299942,47.080740399999996,775.35,14.462388999999998,1667.97422,22.152755000000003,5.67411472,2959.4835799999996,20.9457246,2.0,1.0,0.4782608695652174
Bronzetpole,Amateur,Electric Eels,24,8,16,Bronzetpole,28,32.22943685714286,274.10714285714283,296.75366285714284,52.852329,419.10714285714283,8.908355857142856,1415.8869285714286,8.208315328571429,1.6418462857142857,3052.5244285714284,21.76294257142857,0.8571428571428571,0.5,0.3333333333333333
HuggingThor,Contender,Nebulae,23,10,13,HuggingThor,23,32.584226782608695,277.30434782608694,422.3650852173913,54.64630330434783,735.3478260869565,8.82600836521739,1536.0406695652175,14.972500130434785,3.8847961,3059.7402347826087,20.25225043478261,1.8695652173913044,0.782608695652174,0.43478260869565216
xswanniG,Veteran,Kirin,19,9,10,xSwanniG,23,19.08212539130435,332.21739086956524,413.2778417391304,47.17400365217392,387.91304260869566,12.916752086956523,1526.0692000000004,13.867264913043478,3.6857593130434783,2829.0847086956524,17.434986434782612,0.6956521739130435,1.0869565260869565,0.47368421052631576
Blurrryy.,Rival,Guards,23,11,12,Blurrryy.,23,20.553359652173913,274.60869565217394,378.8570639130435,53.014999565217394,446.52173999999997,10.041384260869563,1492.5191913043477,10.735644434782609,5.748367239130435,2980.9648782608697,20.594207826086958,0.9565217400000001,1.0869565260869565,0.4782608695652174
L3monhead22,Rival,Prowlers,17,9,8,L3monhead22,17,40.10695152941176,370.29411764705884,412.24466235294113,51.719224411764706,496.3529352941176,11.187406647058824,1537.9346705882353,14.025086647058824,4.409053952941176,3094.735594117647,18.68519929411765,1.1176470647058825,0.7058823647058823,0.5294117647058824
Kenobs,Master,Aces,16,4,12,Kenobs,16,26.9521105,391.5,396.9373925,52.094071375000006,576.4375,8.111968025,1572.6916375,17.494098,6.606539275,2860.3413499999997,20.784557375000002,1.6875,0.9375,0.25
vAirwick,Rival,Dice,22,10,12,vAirwick,22,19.98556981818182,283.8181818181818,375.25685636363636,46.64539736363636,348.90909090909093,14.956409818181818,1475.0636999999997,10.973989681818182,3.629954090909091,2978.869345454545,17.555114181818183,1.2272727272727273,1.4090909090909092,0.45454545454545453
SquattyPotty737,Challenger,Lions,15,6,9,SquattyPotty737,3,9.523809333333334,390.6666666666667,376.0738533333333,51.68795733333334,499.6666666666667,11.47328,1468.5487333333333,12.105018666666666,3.726110666666667,2973.3856,19.195719666666665,1.0,1.0,0.4
Cryke,Veteran,FA,16,10,6,Cryke,16,42.430555749999996,387.1875,374.4378425,47.547634,449.875,13.4373325,1477.987075,9.5746695,4.6569587,2779.4781249999996,21.603477750000003,0.625,0.9375,0.625
nacho_nachos2,Amateur,Stick Bugs,23,11,12,nacho_nachos2,22,48.878396,272.13636227272724,287.0361972727273,45.451856500000005,395.68181454545453,9.475428545454546,1357.9949272727272,5.105776013636364,1.8104954454545454,3113.8079000000002,19.12779777272727,0.7727272781818182,1.1363636454545454,0.4782608695652174
Super,Premier,Capybaras,22,7,15,Super,22,24.439197636363634,280.99999863636367,363.50469,49.810776545454544,593.0,9.311126172727272,1468.4338136363638,11.43171231818182,6.400969581818182,2861.056627272727,23.804955727272727,1.5000000054545455,1.1818181872727274,0.3181818181818182
Merk890,Rival,Quasars,21,4,17,Merk890,21,21.447468476190473,293.52380904761907,325.2871928571428,45.16364495238095,309.0952385714286,13.670604595238094,1427.4826380952381,7.797888114285716,3.4504542523809527,3001.945123809524,17.973554,0.28571428666666665,0.8571428571428571,0.19047619047619047
Jetwind17,Challenger,Corals,19,7,12,Jetwind17,19,21.578947578947368,323.1052642105263,369.32299052631583,52.52828863157895,503.3158,9.635473094736842,1517.347342105263,12.9782605,4.183640436842105,2863.966642105263,23.215576263157896,0.8947368684210526,1.052631557894737,0.3684210526315789
HannandGrenade,Veteran,Double Commit,18,5,13,HannandGrenade,18,31.666666666666668,340.1111111111111,421.6508322222223,51.85235044444445,540.8333333333334,11.397964444444446,1553.7058888888887,15.04254011111111,3.9852062000000004,3117.000266666667,19.389674666666668,1.7222222222222223,0.6666666666666666,0.2777777777777778
ShoddyWolfman,Rival,Dogfight,18,11,7,ShoddyWolfman,25,26.89230768,317.64,342.81811439999996,45.01154976,441.76,11.90129876,1482.01172,10.261057480000002,3.818669464,3071.32028,19.48023056,1.4,1.44,0.6111111111111112
Vaz1fy.,Veteran,Dread,19,9,10,Vaz1fy.,23,36.2318847826087,313.7391304347826,350.7948,44.08976713043479,382.82608608695654,14.006785173913045,1461.088243478261,11.334735086956522,3.8328176,3008.989830434782,18.474721826086956,0.9565217391304348,1.521739139130435,0.47368421052631576
TheDarkHero77,Veteran,Pump and Dump,18,9,9,TheDarkHero77,18,27.22222222222222,338.1111111111111,426.37604,50.63765444444444,626.5,13.705090944444445,1535.7205555555556,14.538659444444445,6.367043194444445,2784.163555555556,24.120008944444447,1.1666666666666667,0.5,0.5
BongoUnchained,Rival,Hammerheads,18,11,7,BongoUnchained,18,29.312169055555557,338.05555333333336,313.41947777777773,50.55196266666667,471.38888666666674,8.675862955555555,1447.8163166666666,8.604189494444444,4.705257577777778,2990.458294444444,22.73570822222222,0.6111111177777777,0.6666666733333333,0.6111111111111112
gunz,Contender,Gallery Guild,20,8,12,gunz,24,28.553391166666668,310.37499958333336,282.2248183333333,52.82631891666667,299.125,6.750146333333333,1356.678925,8.0525395,1.4863147816666666,3131.689316666667,16.41229191666667,0.6666666675,0.6250000008333333,0.4
Mage,Rival,Tax Evaders,15,7,8,Mage,12,36.22863266666667,421.75,419.03386333333333,49.67675933333334,582.9166666666666,12.005942,1572.0900333333332,14.257905333333333,3.8284383999999996,3087.2695,23.688525,1.4166666666666667,1.25,0.4666666666666667
Charlemagne,Challenger,Insider Traders,16,10,6,Charlemagne,16,33.1410255,379.75,307.82652,45.6010625,389.0625,11.6737435,1405.9892,7.924547650000001,3.458504575,3032.476675,16.92341675,0.375,1.25,0.625
Hoodlumdoom,Amateur,Surprise,20,9,11,Hoodlumdoom,20,34.3452386,302.29999999999995,407.15561849999995,46.7689881,438.35000199999996,21.29909595,1485.06283,10.505692499999999,2.65898963,2842.9611400000003,20.26734395,0.150000006,0.84999999,0.45
ballerking2008,Challenger,Flailers,15,7,8,ballerking2008,15,31.789986866666663,402.9333346666666,401.30048466666665,49.419066533333336,519.4000066666666,10.845360999999999,1490.0076533333333,13.046761666666667,5.352776039999999,2971.769613333333,19.262092199999998,0.6000000066666666,0.8666666666666667,0.4666666666666667
WifiWFB,Veteran,Supernova,18,12,6,WifiWFB,18,35.74074088888889,335.1666677777778,415.36384111111107,44.71695177777778,483.6111111111111,17.73752533333333,1522.6987,17.104955055555553,4.090158461111112,3098.4323722222225,18.961909777777777,1.8333333333333333,0.7777777777777778,0.6666666666666666
