Player,sid,season,games,tier,goals,assists,saves,shots,score,shooting_pct,boost_per_min,avg_boost,boost_stolen,avg_speed,pct_supersonic,dist_to_ball,pct_offensive_third,demos_inflicted
BlitzzyG,c8a3301c31114fe8b2a3921b9f948762,S23,40,Veteran,0.6,0.625,1.425,2.525,325.425,21.89,354.119,50.285,370.025,1540.404,15.901,3075.248,17.731,0.875
SyrupBloodz,4da6b0df8d62420f97225c94bb8b3ede,S23,50,Veteran,0.86,0.8,1.4,3.06,386.52,27.407,444.422,50.382,681.32,1558.137,17.022,2861.355,23.4,1.24
Zarthon77,f32a774cf252459c87d74a4c0e383e29,S23,19,Veteran,1.053,0.684,1.053,2.526,357.211,35.17,369.819,44.773,386.632,1376.898,6.163,2854.276,19.214,0.368
azurified,76561198162258881,S23,52,Veteran,0.981,0.75,1.154,2.712,381.654,37.554,351.204,50.387,583.731,1535.058,15.665,3039.897,23.852,0.769
trock,76561198799071114,S23,48,Veteran,0.667,0.625,1.646,2.271,347.0,28.504,361.705,44.001,509.646,1479.138,12.696,2810.521,20.805,1.354
Astro-HxIIFire,Astro-HxIIFire,S23,28,Veteran,1.071,0.643,1.429,2.393,377.536,44.456,428.234,46.349,436.857,1616.941,17.015,3009.479,20.138,1.464
Braybaum02,76561198175584229,S23,59,Veteran,0.661,0.746,1.508,2.085,343.678,31.687,355.07,47.682,370.949,1496.64,10.387,2943.626,18.832,0.661
DEMOralize,76561198147269825,S23,53,Veteran,0.774,0.566,1.264,2.585,343.34,28.288,448.954,51.873,781.038,1650.196,21.088,3245.756,25.371,6.377
DribblingPenguin,76561198283234467,S23,34,Veteran,0.912,0.559,1.559,2.353,374.471,37.829,390.088,47.014,448.824,1499.189,12.094,2946.635,17.707,0.647
Stemantics,76561198853269590,S23,56,Veteran,0.982,0.643,1.393,3.125,386.893,31.994,350.042,52.294,575.179,1514.096,12.075,3112.019,21.483,1.536
galacticcccc,76561198975059751,S23,52,Veteran,0.846,0.346,0.981,2.538,306.942,31.636,395.467,48.8,628.442,1489.795,12.145,2980.145,23.226,0.692
Dub_Dill,69b0adb342994a3691945410a8944fc3,S23,48,Veteran,1.083,0.667,1.396,3.104,401.917,34.057,394.234,56.187,632.75,1554.514,14.017,3085.911,24.347,0.708
GameGang,76561198959473889,S23,62,Veteran,1.032,0.806,1.177,3.258,393.597,32.368,365.885,46.828,577.194,1563.718,13.908,3127.815,21.411,1.177
M1ke1sMy1ke,76561198104087967,S23,50,Veteran,0.88,0.62,1.84,2.58,392.24,40.253,401.282,45.336,466.08,1494.581,12.91,2963.68,18.441,1.28
PublicEnemy#1,76561198444460352,S23,28,Veteran,1.071,1.0,1.107,2.679,390.571,42.691,407.377,46.236,543.214,1543.511,16.335,2992.791,23.583,1.321
Squashy,76561198082886770,S23,64,Veteran,1.031,0.844,1.609,2.594,421.891,40.1,355.818,44.925,538.641,1448.571,10.128,2786.069,23.561,0.797
steel.reserve,1a06bdecfe354893bccd79bc3e0a9454,S23,48,Veteran,0.75,0.521,1.604,2.396,360.5,31.374,341.608,46.076,466.771,1446.199,10.767,2939.996,21.046,0.729
IntimateYak829,76561198143847469,S23,56,Veteran,0.732,0.536,1.464,2.321,334.625,32.232,362.647,48.865,479.446,1453.149,8.47,2763.394,20.002,0.429
WP_Merciless,9d7ccc79e54e407282587e2f11c0c379,S23,60,Veteran,0.817,0.75,1.533,2.717,378.683,28.834,348.499,53.052,464.267,1523.833,12.666,3190.466,19.822,0.683
daggumbigfeet,16db69105f7e4436a4d3f9a9a3feda2e,S23,26,Veteran,0.615,0.615,0.846,2.154,293.385,28.449,314.093,49.738,486.385,1472.119,9.478,3099.143,21.012,0.808
luckyy.12,7305824a5ea340c692faa52b1eac25b2,S23,46,Veteran,0.739,0.826,1.935,2.891,405.696,24.228,392.324,46.254,499.087,1555.064,17.582,3001.354,18.766,1.065
nickm,76561197960409023,S23,52,Veteran,1.0,0.481,1.404,2.731,383.962,36.693,422.533,45.191,492.0,1524.753,11.777,2886.976,20.765,0.538
ARJ,76561198089674926,S23,56,Veteran,0.893,0.607,1.161,2.964,348.196,30.931,386.16,43.965,507.679,1532.767,12.46,3015.061,22.304,1.089
Flurry ^-^,76561198080019088,S23,63,Veteran,1.111,0.635,1.349,3.222,388.746,35.228,376.069,51.21,483.206,1572.971,12.553,3215.467,20.903,0.524
Goose,76561198070901578,S23,23,Veteran,0.652,0.478,0.957,2.304,293.391,26.32,371.29,47.003,606.826,1532.854,11.613,3270.263,24.595,1.652
Ocular8,579e04b7993944efab25d3e7d5ce4486,S23,31,Veteran,1.452,0.484,1.258,3.419,437.548,41.693,349.868,46.869,465.065,1516.212,11.803,2918.515,22.544,0.839
Tyyphoon454,76561198180791899,S23,51,Veteran,0.98,0.529,1.294,2.627,368.824,36.089,355.437,50.219,483.529,1502.295,13.913,3198.859,21.107,1.745
sinoda_20,sinoda_20,S23,28,Veteran,0.679,0.929,1.357,2.357,346.964,31.859,488.676,50.511,747.071,1628.646,21.39,2806.003,24.245,3.0
ski,76561198827889704,S23,50,Veteran,0.8,0.56,1.6,2.64,362.0,28.736,328.967,47.539,350.18,1449.94,9.919,2883.269,18.552,0.64
Afino,76561198060058784,S23,38,Veteran,0.605,0.289,1.316,2.237,297.184,28.534,391.375,45.304,559.079,1557.252,12.99,3113.34,20.856,2.763
Nuummite,76561198084050154,S23,55,Veteran,0.636,0.6,1.655,2.382,361.782,24.177,324.472,44.277,399.582,1375.46,6.482,2778.523,20.009,0.491
Rex,76561198102075506,S23,46,Veteran,1.022,0.565,1.0,2.804,346.804,32.359,367.512,48.277,522.565,1473.903,9.659,3081.163,24.862,1.109
chefty,76561198043098638,S23,61,Veteran,0.754,0.705,1.639,2.492,379.246,29.463,405.069,46.943,451.344,1554.633,12.285,2859.302,20.95,0.508
jknop2,76561198387717383,S23,49,Veteran,0.612,0.694,1.551,2.204,344.388,31.931,358.658,48.108,436.449,1476.907,12.174,3030.994,21.51,1.408
oneplayamaker,ce20ac0e4a5543188d63c4eab9a82fd9,S23,60,Veteran,0.683,0.433,1.4,2.533,344.967,26.706,419.108,51.771,557.417,1662.568,18.193,3111.524,22.454,0.917
Absolutely TOR,76561198098562175,S23,50,Veteran,0.84,0.52,1.42,2.96,372.88,27.668,362.278,53.132,432.3,1538.975,12.247,3080.155,20.41,0.66
BIGbadBULLMAN13,d8295f2ba033422fa5c3703902c1a5e9,S23,46,Veteran,0.457,0.565,1.457,2.022,311.935,21.47,435.578,51.839,665.696,1557.437,16.124,3035.488,23.077,1.304
BaldManStreamer,7787f26c03fd40ec8146b571bc74b717,S23,59,Veteran,0.695,0.492,1.441,2.542,346.475,28.355,362.091,45.602,512.169,1520.153,10.936,2884.409,22.573,0.746
crackdragon,76561198192599715,S23,25,Veteran,0.6,0.52,1.08,3.12,331.88,15.154,397.471,46.387,511.92,1653.8,16.105,3080.496,22.483,0.8
halibut907,76561198069464003,S23,54,Veteran,0.815,0.593,1.593,2.704,383.796,28.837,451.762,53.041,738.204,1632.547,18.673,3053.285,22.149,0.759
janixity.,ef11dc6011c549dd8bd1840abf92bc5d,S23,51,Veteran,0.745,0.49,1.275,2.725,321.725,28.2,400.464,41.881,555.863,1558.777,13.428,2740.605,25.158,1.529
Armando,76561198811101422,S23,53,Veteran,0.717,0.547,1.302,2.623,329.189,28.457,376.658,48.601,368.245,1492.195,10.043,3119.338,20.02,1.0
Braamse,76561198093063176,S23,33,Veteran,0.758,0.485,1.333,2.545,317.455,30.526,382.11,43.698,551.424,1497.334,11.437,2919.553,21.495,1.121
Heyzisthename,76561198359712582,S23,62,Veteran,0.823,0.661,1.516,2.387,373.452,36.098,365.025,50.289,464.919,1465.461,9.937,3162.15,19.768,1.016
Humble Potato,76561197970336255,S23,29,Veteran,0.414,0.621,1.586,1.759,310.0,23.966,348.831,43.288,423.345,1470.661,9.276,2939.008,19.311,1.103
Jay_Kay99,f0ac5de726784b339bf583830dd6bd39,S23,13,Veteran,0.615,0.385,0.769,2.462,294.231,29.231,353.278,48.061,397.0,1468.811,10.856,2810.733,20.234,0.692
archhie.,76561198296208110,S23,52,Veteran,0.731,0.538,1.25,2.596,344.154,31.051,382.27,45.042,471.75,1497.678,13.834,2830.57,22.726,1.327
AquaP,76561199050525966,S23,35,Veteran,0.514,0.486,1.229,2.371,306.857,20.929,346.005,44.244,363.943,1525.769,12.431,3032.651,16.852,0.771
Jake,76561199018999983,S23,60,Veteran,0.617,0.417,1.467,2.433,324.2,25.543,401.078,54.602,601.017,1595.388,18.016,2960.282,20.617,1.117
SmithRL.,4ef5fe96450e462ca25a8046b01ced65,S23,31,Veteran,0.71,0.548,1.613,2.097,368.452,34.946,447.661,51.1,585.581,1529.15,14.56,2832.601,19.852,1.065
auto,76561198009294156,S23,23,Veteran,0.478,0.783,0.739,2.304,280.783,19.361,409.74,46.35,467.435,1577.136,15.612,3057.045,22.78,1.435
lovegreyhounds,e8c071dda7814575baacbe594a28342e,S23,57,Veteran,0.895,0.632,1.789,3.018,410.123,29.353,375.402,54.636,462.456,1493.355,13.995,2993.853,19.619,0.86
3W okeanoz,76561198013443454,S23,64,Veteran,1.047,0.578,1.594,3.125,433.484,31.903,481.019,49.671,735.656,1633.614,21.395,2822.95,23.437,1.344
Defiance,76561199017705283,S23,46,Veteran,0.848,0.37,1.543,2.348,356.543,36.298,371.618,50.815,477.043,1485.246,11.551,3016.457,19.153,1.717
Dirt D Dan,78f7e53613d344fb9207ac4a29bb733a,S23,31,Veteran,0.645,0.387,0.903,2.516,298.065,26.276,383.08,47.287,407.839,1509.787,11.26,3009.754,19.689,0.581
Metatonixz,76561198880695163,S23,60,Veteran,1.117,0.7,1.117,3.567,396.833,31.011,358.28,49.799,534.133,1521.884,11.09,2912.508,23.058,0.833
Reccoonn,912e1fafac8341a991d388c5754e1711,S23,53,Veteran,0.698,0.566,1.302,2.17,341.642,30.974,366.99,50.578,587.717,1545.005,12.779,2781.163,21.717,1.415
Terx,76561198070062285,S23,62,Veteran,0.839,0.71,1.242,2.645,354.21,32.071,390.677,47.181,446.258,1521.332,10.732,2967.792,20.287,1.065
silence4073,76561198126094914,S23,42,Veteran,0.833,0.548,1.071,2.619,331.429,31.48,357.405,47.733,450.476,1512.986,11.784,2872.631,21.288,0.905
vTheTankMan,76561198938923426,S23,49,Veteran,0.898,0.592,1.367,3.041,383.612,30.461,420.347,47.932,504.898,1578.436,12.562,3106.508,20.847,0.898
BawaRL,BawaRL,S23,20,Veteran,1.05,1.0,1.55,2.2,437.2,44.672,445.329,48.817,618.45,1555.569,16.585,2621.15,22.509,0.95
The_Wheelman_95,dc4769f020c844f29ee1fd8fa310d9a5,S23,14,Veteran,0.571,0.214,2.214,2.429,342.5,23.333,425.514,50.079,540.0,1592.316,19.153,3133.791,19.63,1.786
cozyboy,76561198838386678,S23,31,Veteran,0.613,0.387,1.258,1.452,284.774,39.941,403.951,44.328,604.129,1599.782,18.657,3064.324,20.391,1.645
depressed vibez,5357638cce23475585365ae17bc88c40,S23,50,Veteran,0.86,0.6,0.88,2.48,329.5,32.78,398.174,47.194,450.36,1519.935,11.538,2793.078,22.174,0.44
CosmicFlames.,6336f9d605484a9088982ef3372aad7d,S23,8,Veteran,0.25,0.375,1.125,1.875,222.375,13.333,280.655,52.889,416.125,1447.468,8.783,3076.669,20.478,0.25
Yort,76561198126379488,S23,28,Veteran,0.929,0.357,1.143,2.321,337.5,42.386,368.08,48.141,442.214,1440.452,10.498,3350.25,16.791,1.107
watz,76561198861982060,S23,19,Veteran,0.842,0.579,1.421,2.158,358.579,36.158,410.44,45.392,419.579,1533.578,12.816,2911.978,17.688,0.421
Ziffy,76561198821924246,S23,52,Veteran,0.904,0.538,1.115,3.019,365.346,30.986,409.461,47.027,595.75,1529.156,12.081,2879.822,23.473,0.75
Irishhhh,76561198039353188,S23,34,Veteran,0.735,0.853,1.088,2.647,338.941,29.815,360.877,52.201,543.176,1496.998,11.825,3138.414,19.792,1.294
stealthman777,76561198838901074,S23,47,Veteran,0.511,0.532,1.064,2.17,267.872,23.212,276.448,49.329,401.936,1377.0,5.873,3111.293,21.413,0.34
saltybikini,76561198984135418,S23,34,Veteran,1.235,0.441,1.265,3.029,395.235,39.868,360.197,49.742,485.471,1517.288,13.52,2990.054,22.796,0.971
Polashjl,4f221a7bd6ca4cb0b992bb8f29a9d692,S23,32,Veteran,1.188,0.531,1.469,2.969,401.656,42.804,416.121,47.814,560.75,1517.587,15.055,2809.023,23.858,1.687
Causing .,76561198208091775,S23,31,Veteran,1.065,0.806,1.065,2.903,382.516,36.105,469.495,49.721,661.645,1629.276,20.343,3034.718,23.686,1.613
JoJo-sepy,cacdcbf403534085b0d6fd5ecbc37a67,S23,42,Veteran,0.5,0.643,0.976,2.071,288.048,22.959,394.694,47.001,425.119,1549.65,13.176,3035.716,19.564,1.333
Light_Wigglebean,ed32bb32704841f59e0992dbb34f7a25,S23,52,Veteran,0.962,0.558,1.038,3.173,354.769,31.662,459.674,51.765,786.0,1667.98,24.231,2936.121,26.99,1.846
NotbeanRL,c1b9989db7b74a2a963b02aac721c8cb,S23,36,Veteran,0.806,0.667,1.333,2.639,344.833,27.793,331.928,48.91,416.056,1475.813,9.466,2855.766,20.16,1.056
iceefox !,76561198203403689,S23,36,Veteran,0.583,0.389,1.194,2.778,311.806,21.479,462.338,43.795,510.694,1595.533,17.249,2836.33,22.093,0.722
ObiJuanKenoi,76561198118856452,S23,4,Veteran,0.25,0.5,1.0,2.25,261.25,11.111,323.805,53.085,444.5,1491.925,11.609,3075.144,21.367,0.0
M1TNS,f33d15311c1048b2b4f99f81b40bcc97,S23,48,Veteran,0.812,0.729,1.25,2.625,361.979,29.983,441.779,46.645,613.729,1523.008,12.484,2745.865,23.68,0.75
Assassin_funny.,76561198887431688,S23,50,Veteran,0.56,0.6,1.66,1.94,319.92,28.256,386.697,50.293,512.38,1490.637,12.969,3165.815,20.562,1.04
Smy  e,76561199029926605,S23,37,Veteran,0.649,0.622,1.27,2.432,338.946,27.027,385.877,50.861,506.081,1582.522,15.804,3013.601,20.76,1.459
BroskiJAZZ,76561198047897253,S23,13,Veteran,0.846,0.385,1.077,2.308,294.846,39.161,398.099,44.829,555.231,1506.704,11.283,2808.798,23.238,1.077
kj,76561198440809420,S23,21,Veteran,0.857,0.762,0.714,2.667,328.095,31.685,442.329,47.146,640.619,1609.434,19.087,2787.848,23.43,1.0
sharkhax,76561197965170410,S23,20,Veteran,0.1,0.4,1.55,1.2,228.75,7.0,369.834,51.375,489.5,1495.159,13.291,3223.638,18.869,1.2
Jaybeauh,Jaybeauh,S23,27,Veteran,0.963,0.704,1.444,3.0,400.778,31.956,396.86,48.109,428.852,1438.122,9.765,2797.993,20.617,0.889
cowtooth,76561198050088903,S23,25,Veteran,0.68,0.32,1.4,2.16,334.68,34.04,395.056,48.837,502.28,1558.879,13.024,2968.322,20.884,0.92
Tinsel,76561198395631967,S23,43,Veteran,0.93,0.558,1.395,2.884,389.326,35.637,333.789,49.479,387.465,1546.902,12.544,3092.418,20.185,0.791
DrSkimMilk,f28aab43e06849b185d7cc8d68f74ed2,S23,39,Veteran,0.718,0.41,1.692,2.282,349.487,31.639,317.875,49.252,392.846,1392.698,7.093,3088.513,18.359,0.718
Mayhem,76561198167495725,S23,8,Veteran,0.5,0.25,0.75,2.0,253.125,25.0,366.885,48.303,384.125,1545.042,12.139,3109.34,21.061,0.625
KSUWILDCATS249,KSUWILDCATS249,S23,18,Veteran,0.667,0.889,1.111,3.056,352.611,23.086,386.973,49.202,533.056,1495.843,13.41,3077.017,21.392,1.0
Zoomin,76561198162246041,S23,36,Veteran,1.167,0.75,1.806,2.778,448.389,41.711,347.842,47.254,419.667,1536.543,13.98,2981.432,21.076,0.417
Robbie,76561198399553294,S23,29,Veteran,0.586,0.448,0.897,2.207,291.759,24.353,371.513,46.889,441.172,1488.166,13.698,2973.338,19.64,0.69
Chinchilla929,Chinchilla929,S23,4,Veteran,1.0,0.25,1.75,1.75,357.0,57.143,327.053,51.242,270.75,1456.575,11.374,3213.24,16.981,0.5
Allusion.-.,48e06330f7684d70a232a0b1933a0bf7,S23,20,Veteran,0.45,0.5,1.4,2.5,317.5,19.333,377.135,49.647,357.05,1549.346,14.09,2969.837,18.398,0.8
rwalls516r,fc6489dcda6a4464bc71369ecf47850a,S23,18,Rival,0.222,0.278,1.389,1.278,242.722,12.222,375.476,48.705,379.722,1509.207,11.888,3373.469,18.493,0.778
TheFrostNL,76561198059502023,S23,15,Veteran,0.467,0.467,1.333,2.267,282.933,19.841,389.487,46.219,549.533,1551.401,12.195,3009.017,22.904,0.733
Dayz,76561198191144190,S23,55,Veteran,1.073,0.582,1.236,2.818,384.982,38.069,367.2,48.965,465.436,1591.476,14.602,3098.052,21.956,1.018
BanThisOne2,3d0c65e192a34f93a9c1e66b1d447406,S23,25,Veteran,0.72,0.52,1.6,2.68,370.72,23.731,382.099,47.007,509.4,1459.88,12.817,2941.151,21.481,0.72
OmniMurders,1ad8bd7ff96b4d46b6e2234f59e73c39,S23,27,Veteran,0.63,0.259,1.259,2.741,300.111,22.572,374.099,46.578,486.667,1467.936,12.653,2817.958,20.655,1.963
Chuckles,76561198881478766,S23,4,Veteran,1.25,0.0,2.0,3.75,426.25,33.333,390.911,51.169,577.25,1551.831,16.73,2935.81,20.413,1.5
RivDog2121,RivDog2121,S23,7,Veteran,0.571,1.0,2.714,2.714,430.571,23.077,350.572,53.976,356.857,1420.697,11.848,2975.044,16.997,0.429
bio <3,76561198970169022,S23,38,Rival,0.368,0.5,1.289,1.658,293.289,21.897,368.927,52.546,507.105,1551.115,13.028,2994.094,19.87,1.605
Kovalchuk,76561197991590963,S23,26,Veteran,1.077,0.654,1.5,3.231,425.885,35.552,383.961,47.194,443.5,1560.623,15.147,2599.176,22.556,0.577
Oda Noboostnaga,76561198010764265,S23,4,Veteran,1.0,1.0,1.0,1.5,353.0,66.667,272.564,47.966,367.25,1427.14,8.673,3016.689,16.609,0.25
anth0,76561198210104867,S23,4,Veteran,1.0,1.0,1.75,4.5,405.0,22.222,374.471,43.94,505.25,1516.599,9.722,2997.561,18.755,0.5
KrsOneTwoThree1,e604f5af2eeb4571ac0b06ea0b490a04,S23,8,Veteran,0.5,0.25,1.25,1.875,258.375,25.0,346.663,46.465,365.0,1374.956,6.721,3198.264,15.947,0.375
AvgJohnson,76561198066156610,S23,4,Veteran,0.25,0.0,1.5,0.75,200.25,33.333,348.55,43.914,297.25,1550.936,12.539,3053.459,16.685,1.0
Shrek Is The Best Anime,76561198077942307,S23,4,Veteran,0.0,0.75,0.5,0.75,183.75,0.0,313.309,54.278,541.25,1519.753,10.217,3177.938,22.474,1.25
rivdogg.,dcdb9bf4a5314ef3b403284b1d825304,S23,12,Veteran,0.417,0.417,1.917,2.167,321.417,17.424,358.147,50.118,430.083,1435.324,11.227,2997.594,17.203,0.917
wntr,76561198341258495,S23,12,Veteran,0.833,0.667,0.917,2.083,312.667,37.626,315.482,51.633,342.417,1502.428,9.986,3101.558,17.938,1.25
bubles,76561198098588155,S23,18,Rival,0.389,0.556,1.556,1.778,286.5,25.0,369.364,48.521,530.5,1438.236,12.955,2796.362,18.168,1.611
dephin3d,f0622226bdd94b34be7bb16cf22290ec,S23,4,Veteran,0.25,0.25,1.25,3.25,255.0,7.692,431.628,45.284,619.5,1568.896,13.028,3086.506,21.754,1.5
Alextross,76561198057939013,S23,40,Challenger,0.45,0.25,1.125,1.475,253.675,30.079,308.996,50.891,451.95,1430.866,6.769,3032.101,19.119,0.775
qTezo,qTezo,S23,4,Veteran,0.25,0.5,2.0,1.0,262.0,25.0,310.747,49.628,340.75,1404.381,9.2,2838.586,17.883,0.5
Jhammy.,2f7a16a78d4d4f868e76e0401d13ba35,S23,7,Veteran,1.286,0.714,1.286,3.286,438.286,39.011,345.598,45.943,354.429,1505.068,9.974,2887.79,14.943,0.429
Arbartenn,76561198013725111,S23,1,Veteran,0.0,0.0,0.0,1.0,150.0,0.0,348.0,44.75,440.0,1480.0,9.271,3081.0,21.043,7.0
JoeZ,76561198036185453,S23,11,Veteran,0.636,0.545,1.091,1.909,305.909,31.439,352.538,47.758,459.727,1546.614,12.313,3131.08,22.496,1.0
Speciial_Eddy,Speciial_Eddy,S23,36,Challenger,0.611,0.361,1.583,2.5,327.5,25.175,328.953,48.388,333.722,1383.908,7.785,3073.429,17.73,0.5
Flyerrr85,76561198394751813,S23,14,Rival,0.714,0.571,1.286,2.857,349.214,29.645,334.651,51.323,389.357,1524.736,10.963,3024.024,23.477,1.0
VickyViksta,76561198278987051,S23,33,Challenger,0.636,0.606,1.242,2.364,309.545,26.836,294.912,46.08,446.879,1389.46,7.016,3213.303,17.775,0.545
J.,76561198890426742,S23,4,Veteran,1.0,0.25,1.75,3.5,401.5,28.571,385.664,48.763,402.25,1601.612,15.575,2968.538,17.681,0.5
WittingHalo64,76561198274314522,S23,12,Rival,0.667,0.917,0.833,2.417,328.5,23.232,436.675,57.73,684.083,1596.357,16.492,3279.634,21.424,1.583
masdhapotatoes,6502097ac8ab418089f50186fe75f989,S23,4,Veteran,1.0,0.25,1.25,2.0,316.0,50.0,383.2,47.036,414.5,1516.1,10.985,2978.981,19.46,1.25
Akki404,08b9bffa31c24a0aa8808976e15b2596,S23,6,Rival,0.667,0.667,0.5,2.0,301.167,46.667,398.08,46.431,517.167,1551.667,15.02,3179.155,23.432,1.5
Hyper,76561198170053933,S23,64,Rival,0.922,0.609,1.125,3.141,375.391,30.049,374.486,49.751,544.812,1509.706,12.019,2870.035,25.331,0.844
NekomancerKoral,9567769a722e414a9a7b320e175cbe62,S23,33,Rival,0.848,0.485,1.273,2.576,345.0,32.732,385.295,48.953,499.485,1528.382,12.173,3006.354,21.307,0.818
ShelbyCyan,a707e3d539c94c05a619b9872ac08598,S23,46,Rival,0.565,0.478,1.326,2.391,298.761,23.846,314.105,41.452,374.63,1453.461,9.199,3237.274,17.701,0.783
kbm grifter,7e55a03c59fa4dabbd71d38310f816fa,S23,8,Rival,1.0,0.5,1.125,3.75,377.75,24.88,418.933,52.541,552.25,1534.938,13.556,2732.697,21.516,0.5
Dr.Ukulele,76561198123819845,S23,54,Rival,0.963,0.463,1.185,2.556,357.63,37.893,359.748,51.566,476.796,1582.224,18.214,3203.14,20.027,1.537
Ikigai,76561198357462299,S23,60,Rival,0.933,0.7,1.367,3.017,376.05,28.735,453.244,45.83,743.633,1559.08,15.069,2861.069,24.928,1.5
SlimmySlimReaper,76561198328418870,S23,56,Rival,0.804,0.393,1.554,2.393,356.804,31.503,398.877,50.146,486.571,1510.876,14.838,2754.304,18.426,0.804
The_Killerwon,ccb9bc3ed9d44933a429041a510e9828,S23,57,Rival,0.737,0.649,1.596,2.789,373.0,25.979,301.604,52.023,398.965,1397.59,8.086,2796.196,17.564,0.754
xNunYaBidn3ss,dd8a374597eb4ea5a4b2de07fb86c771,S23,28,Rival,0.643,0.75,1.143,2.5,336.964,25.714,384.044,47.589,488.214,1507.304,11.929,3177.836,19.593,1.036
xd Dylan591,e5e8de8e418d4bcf856a5c769e73114c,S23,40,Rival,0.45,0.55,1.4,1.85,290.95,25.156,343.088,48.222,440.65,1400.722,7.632,3035.37,18.977,0.7
Chicken,76561198389415182,S23,61,Rival,1.066,0.656,1.148,2.803,380.459,35.97,337.334,51.456,529.525,1463.547,9.375,3106.438,20.439,1.377
EyeSucka,01ab89f76d7040f89a994ed95a3bf421,S23,60,Rival,1.05,0.6,1.333,2.95,380.867,36.574,290.018,50.875,406.95,1461.086,8.769,2944.627,21.235,0.617
Gama The Dwarf,b6e845fe9d1444d98b84ed16b4e55969,S23,53,Rival,1.0,0.453,1.377,2.774,373.623,35.432,349.85,51.469,437.302,1463.643,11.386,2935.21,18.757,1.019
I'm Pale,76561198069628198,S23,3,Rival,0.333,0.333,2.0,4.333,362.333,7.692,373.507,53.672,498.333,1486.355,9.866,2917.651,21.589,0.667
Machnetic,8a4ff7e4148b45f58495ba525d2e7a1f,S23,63,Rival,0.921,0.905,1.429,3.19,402.952,28.783,469.806,46.058,594.381,1635.718,19.123,2737.087,21.022,1.238
Wavy,76561199087335332,S23,62,Rival,0.806,0.597,1.226,2.71,357.742,27.749,409.514,50.656,619.919,1493.771,12.224,3186.99,20.408,1.323
mogulmaniac5480,mogulmaniac5480,S23,55,Rival,0.945,0.4,1.255,2.564,363.491,36.904,370.745,48.862,423.655,1433.091,10.516,3233.049,18.685,0.855
Cob,76561198225673820,S23,60,Rival,0.567,0.483,1.6,2.25,317.9,24.036,359.704,44.8,387.9,1448.818,10.008,3266.997,18.261,0.533
Dunnie14,76561198170157943,S23,61,Rival,1.115,0.77,1.295,2.82,400.295,38.81,339.535,49.892,445.262,1482.765,9.846,2851.408,22.832,0.541
Irozuh-,3c49a32de9f949329713773dd89eeb51,S23,52,Rival,0.615,0.596,1.212,2.481,313.115,23.728,400.53,44.684,490.481,1546.405,14.051,3021.417,22.552,1.115
Light,76561198157477180,S23,43,Rival,0.977,0.558,0.814,2.837,333.372,34.47,370.577,45.821,466.093,1476.398,8.23,2748.711,21.1,0.698
Vera,76561199041923966,S23,57,Rival,0.947,0.719,1.421,2.895,382.263,32.088,392.998,48.939,488.596,1510.295,14.348,2933.619,22.498,0.684
dr_zachattack,c3f27098b072483e8ff636353fc2da6b,S23,51,Rival,0.451,0.51,1.314,2.039,301.118,22.863,424.572,50.553,556.922,1542.021,15.147,2974.851,21.45,0.706
nizz,76561198110165512,S23,62,Rival,0.823,0.403,1.129,2.452,332.5,32.264,349.78,46.483,458.0,1425.111,8.658,2742.532,20.71,0.645
AverageChris,76561198107353498,S23,51,Rival,0.843,0.627,1.157,2.294,343.176,37.646,324.938,52.405,497.941,1546.465,12.148,3423.829,20.946,0.941
Bushier Brow,76561198168423430,S23,63,Rival,0.984,0.492,1.317,3.238,381.508,29.534,372.923,46.017,417.667,1514.038,12.278,2913.801,20.746,0.905
JesterGG,76561198828159442,S23,60,Rival,0.933,0.567,1.65,2.933,401.183,36.551,424.918,50.784,563.733,1518.199,12.786,3048.054,21.698,1.117
Mangy,76561198381608792,S23,7,Rival,0.286,0.857,0.714,1.714,254.571,11.429,381.343,51.34,556.857,1505.561,9.233,3245.325,22.267,0.714
Wallaby Gangsta,76561198096118376,S23,54,Rival,0.852,0.648,1.111,2.87,347.278,29.789,396.903,49.848,614.185,1467.847,10.561,3011.138,23.158,1.352
renightly,11c6cc0ec60d48cbbf4fa051d427c5fa,S23,40,Rival,0.6,0.525,0.975,2.35,280.675,27.608,308.654,45.584,470.4,1454.68,8.126,2843.237,24.097,0.65
AlteredSp4rky,5f8c3f6104c04274ba1dc63df1825fe2,S23,22,Rival,0.682,0.5,1.045,2.773,320.273,22.865,429.208,54.635,611.364,1607.5,17.861,2994.497,22.853,1.909
EKA Luminous,EKA Luminous,S23,64,Rival,0.828,0.891,1.25,2.844,369.953,28.843,432.004,50.058,614.453,1513.595,12.049,2932.121,24.652,0.766
Godless,76561198233372356,S23,38,Rival,0.763,0.605,0.789,2.474,309.184,34.05,321.501,45.626,358.053,1435.009,8.273,3048.663,19.793,1.079
Slygo21,76561198195159547,S23,49,Rival,0.98,0.469,1.306,2.347,363.041,45.762,283.932,52.095,401.204,1404.69,6.082,2876.887,20.979,0.51
Ulltra11,32a8a72d45f14b65bf7237ffdd0c31cf,S23,27,Rival,0.444,0.481,1.333,2.296,317.704,18.724,369.018,50.488,395.741,1527.851,10.941,3023.924,17.456,1.037
YtExplixiit,YtExplixiit,S23,32,Rival,1.0,0.656,1.094,2.812,365.531,37.076,385.68,49.285,549.594,1467.337,11.325,2795.033,25.689,1.094
