Player,season,games,tier,goals,assists,saves,shots,score,shooting_pct,boost_per_min,avg_boost,boost_stolen,avg_speed,pct_supersonic,dist_to_ball,pct_offensive_third,demos_inflicted
Butlight_guy,S19,11,6Challenger,1.364,0.455,1.364,3.182,406.727,42.527,332.062,53.776,399.818,1483.639,10.382,3010.912,19.586,0.818
DyLon37,S19,8,6Challenger,0.75,0.5,1.75,2.375,391.25,34.286,359.7,46.983,407.0,1514.005,11.156,3132.077,20.272,0.875
Turtle_Supreme,S19,11,6Challenger,1.273,0.636,1.182,2.818,422.818,46.194,344.37,56.025,567.818,1507.505,12.083,3194.04,21.983,1.0
vAirwick,S19,18,6Challenger,0.444,0.278,1.056,2.167,268.111,22.779,378.072,47.201,396.556,1497.616,11.84,2975.759,19.683,0.889
Free.,S19,8,6Challenger,0.75,0.875,0.875,2.0,309.125,32.727,427.989,47.968,540.0,1497.017,10.085,3128.398,22.806,0.875
Merioch,S19,10,6Challenger,1.4,1.0,1.3,2.3,409.7,60.635,270.323,49.356,414.3,1364.278,6.905,3163.447,20.346,0.8
GAMbro,S19,8,6Challenger,1.125,0.625,0.375,3.625,363.75,31.01,355.085,50.105,479.875,1441.458,8.051,2797.874,22.208,0.625
Leplas Demon,S19,7,6Challenger,1.571,0.429,1.571,2.429,428.429,64.881,477.509,51.657,756.429,1546.867,16.728,3006.504,23.125,2.714
The Chef!,S19,11,6Challenger,0.818,0.818,1.091,2.455,347.818,34.593,325.398,48.349,504.273,1438.902,9.612,2863.817,24.319,0.455
AvgJohnson,S19,11,6Challenger,0.636,0.364,1.636,2.0,313.727,27.879,353.122,52.325,462.364,1492.752,9.759,3122.736,22.504,1.364
Chulainn,S19,8,6Challenger,1.5,0.0,1.375,2.625,388.875,60.417,318.586,46.228,357.75,1397.072,6.591,2855.422,18.514,0.5
Clockwork7678,S19,8,6Challenger,0.75,0.75,1.125,2.125,332.625,33.438,277.805,55.839,342.375,1396.303,9.196,3027.415,19.265,0.375
Fryder,S19,10,6Challenger,0.2,0.6,1.4,1.0,279.5,17.5,305.341,51.793,374.8,1393.831,6.31,2989.573,17.238,0.4
dafiya711,S19,7,6Challenger,0.429,0.429,1.0,2.143,273.857,19.048,388.104,50.315,454.286,1479.031,14.302,3081.377,18.505,1.286
onlyjammer,S19,4,6Challenger,0.75,0.75,1.0,3.5,348.25,21.429,389.622,46.178,713.5,1534.111,9.88,3030.066,27.486,0.5
tr1ppn,S19,10,6Challenger,0.6,0.2,0.9,1.9,259.4,30.952,373.494,43.233,568.6,1553.92,13.548,2895.461,23.15,1.0
Desorrow.,S19,10,6Challenger,0.6,1.3,1.1,3.7,384.2,15.455,438.349,48.227,562.4,1639.728,20.114,2661.998,23.024,0.7
OPHB_Bakaman,S19,4,6Challenger,0.5,0.5,1.25,3.25,308.75,15.385,372.354,45.965,527.5,1504.534,11.704,2804.592,23.628,1.25
ReaperODeath,S19,4,6Challenger,2.0,0.25,1.5,3.5,476.75,57.143,321.783,53.477,394.25,1444.646,6.833,3054.236,16.427,0.5
robophant,S19,4,6Challenger,1.25,0.25,0.5,3.5,313.25,35.714,284.446,45.337,366.25,1358.991,5.602,2890.759,19.662,1.5
1999 Toyota Camry,S19,4,6Challenger,0.25,0.25,1.5,2.0,267.75,12.5,327.891,46.607,335.75,1429.167,7.404,2967.97,20.995,0.5
ChadGPT,S19,4,6Challenger,0.5,0.25,1.25,2.25,261.25,22.222,384.985,51.605,502.75,1421.805,8.92,2878.871,17.562,0.25
EL ANGUS,S19,4,6Challenger,1.25,0.75,2.0,4.0,486.0,31.25,371.992,48.088,219.5,1435.915,9.078,2886.569,18.079,0.75
Its_Lost,S19,4,6Challenger,0.5,0.5,2.0,2.0,339.5,25.0,373.058,54.742,514.0,1489.603,10.413,3104.946,21.681,0.25
Ran-Sid,S19,5,6Challenger,0.4,0.2,1.0,1.2,222.6,40.0,342.418,42.267,261.6,1472.029,9.065,3127.681,15.527,0.6
Uh hmm,S19,8,6Challenger,0.375,0.5,1.625,1.75,308.5,20.833,243.604,49.467,373.625,1344.198,5.936,2786.012,16.878,0.25
xDayyzx,S19,2,6Challenger,0.0,0.0,1.0,1.5,149.0,0.0,366.517,47.833,304.0,1508.54,11.938,3582.159,16.049,1.0
Chris.,S19,4,6Challenger,1.0,0.75,0.5,3.25,314.5,30.769,349.358,53.809,542.5,1501.472,12.614,3315.066,22.685,1.25
LedTasso,S19,4,6Challenger,1.0,0.5,0.5,2.5,319.75,40.0,331.961,45.233,424.25,1388.981,6.02,2986.146,19.929,1.5
SATRBLASTR,S19,4,6Challenger,1.0,0.5,1.5,2.25,364.75,44.444,316.166,54.38,470.5,1479.97,10.149,3146.286,19.847,0.0
Whiite Bear,S19,6,6Challenger,0.167,0.167,1.667,1.0,234.0,16.667,328.366,48.34,389.0,1426.613,9.179,2942.019,16.463,0.833
Cognitixn,S19,8,6Challenger,1.375,1.0,0.625,4.125,437.875,29.545,351.222,57.064,545.625,1441.568,8.175,2870.793,26.231,1.0
Squirrel,S19,8,6Challenger,1.125,0.5,0.625,3.375,323.25,33.333,393.699,48.265,724.75,1549.367,14.59,3093.922,29.391,1.25
ahmxd19,S19,8,6Challenger,1.25,0.875,0.5,3.375,382.5,39.167,478.681,50.508,704.625,1591.389,16.468,2913.177,27.648,0.5
reaper,S19,3,6Challenger,0.667,1.333,1.0,2.0,347.333,33.333,404.057,49.945,640.0,1548.807,16.374,2795.142,22.567,0.667
PeppermyntLatte,S19,4,6Challenger,0.75,0.25,1.75,2.5,359.0,30.0,302.268,47.232,262.5,1394.452,8.059,2847.049,19.356,0.75
SUPERDUPERBAM,S19,12,6Challenger,1.0,0.583,1.083,2.667,365.5,37.831,392.143,57.848,677.583,1596.305,17.183,3193.886,24.251,1.25
Subj3ct_Teonligas,S19,1,6Challenger,0.0,0.0,1.0,2.0,166.0,0.0,243.0,56.39,253.0,1305.0,4.407,3464.0,22.213,1.0
Swimmer,S19,12,6Challenger,0.667,0.667,1.25,2.833,342.5,25.227,411.814,49.984,648.25,1530.43,12.339,3227.385,23.276,0.917
Thunderbolt,S19,10,6Challenger,0.7,0.4,1.5,2.0,310.5,36.111,323.643,44.991,428.2,1428.928,9.652,3149.345,20.327,0.8
thatBUGZBUNNY,S19,3,6Challenger,0.333,0.333,1.333,1.333,303.667,25.0,337.258,48.277,323.667,1393.857,9.249,2970.667,14.032,0.0
xypheron,S19,4,6Challenger,0.5,0.75,1.5,2.0,308.75,25.0,344.727,43.942,374.0,1447.487,8.043,2846.4,19.722,0.75
x ARC Fives x,S19,3,6Challenger,1.0,1.333,1.0,4.0,360.0,25.0,280.36,55.196,426.333,1386.179,6.435,2924.878,19.672,0.333
Bear94621,S19,1,6Challenger,0.0,1.0,2.0,1.0,320.0,0.0,356.0,41.58,385.0,1456.0,10.2,2841.0,19.422,1.0
ShinxX403,S19,4,6Challenger,0.75,0.0,2.0,0.75,316.5,100.0,274.31,51.604,240.0,1409.209,7.878,3153.388,10.317,0.0
1_Krispy_1,S19,8,6Challenger,0.5,0.625,1.125,2.375,294.75,21.591,359.961,50.898,372.0,1422.657,8.092,3102.096,18.876,0.25
BoostQueenNiico,S19,1,6Challenger,0.0,0.0,0.0,3.0,124.0,0.0,428.0,48.16,418.0,1629.0,19.055,3019.0,21.09,1.0
Shogun,S19,7,6Challenger,0.714,0.571,1.0,2.714,297.143,22.727,345.989,55.145,411.286,1437.352,10.421,3262.74,18.738,0.714
oneplayamaker,S19,8,6Challenger,1.0,0.625,1.5,2.25,396.625,46.25,419.375,51.253,378.125,1617.019,16.247,3028.373,18.964,0.625
Chase,S19,7,6Challenger,1.286,0.714,1.143,2.714,386.571,48.052,406.082,49.802,745.857,1551.315,14.904,3106.893,24.337,1.714
Jack.flv,S19,8,6Challenger,0.875,0.5,0.875,2.25,303.0,38.75,326.204,51.785,514.625,1492.908,10.129,3091.427,23.677,0.875
R4ppp,S19,4,6Challenger,0.25,0.0,1.25,1.5,243.25,16.667,328.133,53.795,374.25,1446.611,7.998,2832.964,13.577,0.25
WeStaNdAloNe0,S19,3,6Challenger,0.667,0.667,0.667,1.333,284.333,77.778,405.074,50.299,731.333,1521.926,9.011,2984.406,24.174,1.0
bazzinga1493,S19,6,6Challenger,1.333,0.667,0.667,3.667,377.333,29.63,310.654,52.403,414.0,1475.658,8.671,3243.623,21.947,1.167
Irozuh-,S19,12,6Challenger,1.083,0.667,1.333,2.417,390.25,45.926,372.552,44.318,507.667,1471.897,11.175,2840.92,25.164,1.0
Primed,S19,4,6Challenger,0.0,0.5,1.25,1.5,254.0,0.0,361.66,42.068,489.0,1465.602,8.979,2788.047,18.301,0.5
THOG,S19,10,6Challenger,0.8,1.1,0.7,2.4,353.3,31.429,359.945,44.215,409.8,1455.412,7.687,2821.5,21.344,0.1
WashedTopher,S19,6,6Challenger,1.167,0.333,0.667,2.0,308.333,55.556,271.618,46.228,424.333,1470.178,8.045,2990.408,23.056,1.333
ZippytheGnome,S19,4,6Challenger,0.5,0.5,0.25,1.5,250.75,33.333,409.616,38.952,446.75,1481.152,11.013,2925.23,21.849,0.5
turboalpaca,S19,4,6Challenger,0.75,0.0,0.0,2.25,226.0,33.333,361.511,51.608,390.5,1529.62,12.779,2979.582,16.589,0.75
LustLizard,S19,11,6Challenger,0.636,0.364,1.182,3.182,312.818,19.669,290.426,52.724,448.818,1518.379,11.367,3224.542,20.038,0.091
YTReFusee,S19,7,6Challenger,0.429,0.714,1.0,1.571,293.857,18.367,334.755,55.5,557.143,1544.245,14.206,2996.103,24.898,1.429
Zachs Vibes,S19,11,6Challenger,0.727,0.545,0.818,2.545,310.727,24.286,334.771,47.067,561.182,1448.455,9.804,3164.768,24.101,0.818
Calicat01,S19,3,6Challenger,1.333,0.0,1.667,2.667,380.333,61.905,307.195,48.126,567.667,1430.764,9.103,3176.699,23.536,1.667
Lt. Dan Band,S19,7,6Challenger,0.857,0.143,1.714,2.571,356.714,33.571,398.275,48.246,508.571,1556.616,12.675,3175.907,19.919,0.571
Oksano.-,S19,10,6Challenger,0.9,0.2,1.2,2.5,316.9,32.0,383.951,44.228,643.6,1497.099,11.583,2945.328,24.884,1.2
zl Mango lz,S19,12,6Challenger,0.25,0.5,1.5,1.583,299.083,15.741,374.848,49.973,384.917,1516.811,15.33,2884.623,17.692,0.667
Lazyz.,S19,4,6Challenger,0.75,1.25,0.75,3.5,367.5,21.429,442.818,45.604,547.75,1497.144,12.225,3030.271,21.123,0.0
Smitty,S19,2,6Challenger,0.5,0.5,1.0,1.5,234.0,33.333,332.459,46.048,272.0,1383.474,5.515,2865.764,12.331,0.0
Swanny2.0,S19,8,6Challenger,0.5,0.625,1.0,2.375,281.375,21.667,422.887,48.385,490.75,1458.614,10.272,2921.147,21.671,1.0
DaScrappyDoo,S19,3,6Challenger,0.333,0.333,1.667,3.0,290.0,11.111,283.458,56.813,305.333,1414.061,5.707,3010.008,23.461,0.333
EchoNxT,S19,2,6Challenger,0.5,0.0,0.0,2.5,233.0,20.0,336.894,42.933,466.5,1503.927,9.587,2925.374,20.242,1.5
SniperWarrior007,S19,4,6Challenger,0.75,0.75,0.75,2.0,351.75,37.5,409.474,57.374,564.75,1514.137,13.195,3071.775,20.389,0.75
Envii._.,S19,8,6Challenger,0.75,0.375,1.0,2.375,304.375,32.386,361.451,49.484,510.375,1457.92,13.302,2827.177,21.172,1.125
Quaza GS,S19,8,6Challenger,0.875,0.625,2.75,2.5,455.875,30.0,358.954,56.012,392.0,1413.465,8.627,3005.123,16.373,0.0
ascreaus,S19,4,6Challenger,1.0,0.5,1.75,3.25,397.5,30.769,327.982,47.364,375.0,1463.116,12.47,3194.324,17.962,0.25
BoogerBear5067,S19,4,6Challenger,0.5,0.25,1.0,2.5,277.5,20.0,321.606,53.35,586.25,1498.637,11.978,3035.573,26.186,1.75
notZ0han,S19,4,6Challenger,0.25,0.5,0.25,1.5,211.5,16.667,274.22,48.433,299.0,1371.292,5.979,2624.947,26.693,0.75
pineapple448,S19,4,6Challenger,0.0,0.25,1.25,1.25,195.5,0.0,330.924,51.763,330.75,1415.467,7.658,3097.492,15.008,1.5
voracious star,S19,4,6Challenger,0.75,0.75,1.5,2.25,350.5,33.333,491.552,49.811,598.0,1617.737,19.641,3244.386,19.519,3.5
KingTutt97,S19,4,6Challenger,0.25,0.25,1.25,2.25,281.0,11.111,390.207,51.085,381.5,1491.297,15.538,3543.305,16.939,0.75
Light_MCC.yt,S19,4,6Challenger,1.75,0.5,1.5,5.25,491.25,33.333,446.093,52.217,557.0,1622.433,18.824,2899.402,27.05,1.25
Prezmo_,S19,4,6Challenger,0.25,0.5,0.75,2.25,244.0,11.111,349.827,54.331,758.5,1444.445,9.67,3339.372,23.035,0.25
MagesticEagle1,S19,4,6Challenger,1.75,0.25,2.0,3.75,467.5,46.667,324.137,52.17,488.25,1486.949,10.142,3048.742,18.45,0.75
Treefrog,S19,2,6Challenger,1.5,0.5,0.0,3.5,328.5,42.857,407.965,52.726,401.0,1619.965,14.245,3279.035,21.018,0.5
Dr.Ukulele,S19,3,5Rival,0.333,0.333,1.333,2.0,246.333,16.667,350.105,47.45,476.667,1597.288,18.453,3074.579,19.887,1.667
Fluffy-Death,S19,4,5Rival,0.75,0.5,1.75,2.25,342.25,33.333,341.598,49.503,423.25,1481.211,10.363,3350.3,18.461,0.5
Grand Trashcan,S19,8,5Rival,1.25,0.5,1.25,4.25,446.75,29.412,423.1,49.751,712.0,1566.032,17.064,2495.444,25.918,1.625
Jean_Christ,S19,2,5Rival,0.5,0.0,1.0,2.5,257.0,20.0,338.988,44.816,450.5,1443.91,10.16,3019.807,19.412,1.0
Tryhard goblin,S19,7,4Veteran,0.429,0.143,1.143,1.286,263.714,40.816,287.874,52.767,409.714,1435.988,10.087,2908.69,16.664,0.714
haakon,S19,8,5Rival,0.5,0.625,1.0,2.25,268.0,22.5,348.511,45.299,668.375,1494.574,14.437,2837.142,26.81,0.875
mxWEBBY,S19,12,5Rival,0.75,0.5,1.583,2.833,353.667,24.699,428.295,44.63,556.583,1491.207,11.622,2868.525,20.209,0.583
AgentAnime07,S19,12,5Rival,1.5,1.083,0.75,2.833,409.667,62.59,355.375,41.647,513.833,1449.438,9.949,2686.232,26.435,0.75
CarnageWolfBite,S19,12,5Rival,0.667,0.5,1.167,2.333,351.917,31.587,367.578,48.386,444.083,1594.727,14.904,2885.648,19.403,1.5
CqD Smith,S19,2,5Rival,0.5,0.5,2.0,2.5,372.0,20.0,397.18,50.645,333.5,1415.571,10.385,2621.854,14.224,0.0
Onward,S19,9,5Rival,0.889,0.556,1.444,3.0,346.444,29.894,352.888,38.505,440.778,1510.66,11.605,2733.646,23.573,0.778
Raygozia,S19,8,5Rival,0.375,0.875,0.875,1.875,280.25,22.222,315.699,52.732,401.875,1482.657,9.86,2739.06,19.273,0.625
TangentRL,S19,11,5Rival,0.818,0.727,1.455,2.909,401.545,24.955,345.303,60.098,552.0,1505.567,11.511,2658.809,22.142,1.545
feb,S19,12,5Rival,0.833,0.75,1.583,3.167,399.333,26.282,362.375,50.766,538.167,1494.552,11.508,2826.706,22.02,0.583
stheno -_-,S19,1,5Rival,0.0,1.0,0.0,0.0,170.0,0.0,372.0,50.15,654.0,1554.0,14.442,3144.0,22.386,2.0
BobBahutski,S19,8,5Rival,1.75,0.625,1.875,3.5,517.25,50.0,357.522,48.659,375.625,1390.857,8.84,2892.114,18.841,0.125
Enygmah,S19,4,5Rival,0.75,0.75,1.75,1.25,365.5,60.0,475.626,50.517,483.0,1549.882,13.083,3299.598,20.689,1.25
Jaegie,S19,15,5Rival,1.0,1.0,1.6,3.2,388.533,31.944,369.57,46.876,461.733,1514.629,12.663,3107.334,17.687,0.667
ShoddyWolfman,S19,4,5Rival,0.75,1.0,1.0,3.0,328.5,25.0,346.929,44.926,454.5,1447.849,8.692,2849.518,22.337,0.5
TheRealDaShadow,S19,8,5Rival,1.0,0.625,1.625,3.375,374.5,25.0,367.163,48.018,545.0,1461.335,10.677,2884.301,19.608,0.75
Theonlycrow2929,S19,8,5Rival,0.625,0.875,1.375,3.25,320.75,19.375,401.336,48.462,638.375,1532.224,14.16,3030.954,23.146,2.25
BIGbadBULLMAN13,S19,8,5Rival,1.125,0.625,1.5,2.75,416.375,42.5,412.148,52.427,617.875,1554.066,15.474,3192.056,21.048,0.75
CrimeD0ge,S19,19,5Rival,1.211,0.789,1.105,2.316,407.0,48.465,309.338,49.198,507.211,1390.755,6.121,2848.282,21.466,0.632
IVIGhost,S19,15,5Rival,0.467,0.467,1.8,1.933,330.4,23.206,350.818,53.403,507.533,1482.797,10.574,3234.906,20.803,0.4
Its Soda,S19,3,5Rival,0.333,0.0,1.333,1.667,281.0,20.0,341.38,45.756,380.333,1507.617,11.677,3228.697,16.206,1.333
Jonezy,S19,7,5Rival,1.0,0.429,1.0,3.286,362.0,28.759,346.753,47.345,588.0,1481.173,9.15,2940.205,23.525,1.286
Lukemsnookems,S19,6,5Rival,0.667,0.833,1.333,0.833,321.167,83.333,393.229,48.715,445.5,1503.445,10.886,2852.777,21.054,1.333
MrSilent_714,S19,6,5Rival,0.5,0.667,1.167,1.167,284.333,41.667,407.509,48.654,404.833,1475.507,11.777,3162.444,19.794,1.0
Pre,S19,20,5Rival,1.2,0.5,1.05,3.3,385.4,34.3,357.489,50.214,553.1,1511.789,11.558,3107.3,23.223,1.2
AyoChil1,S19,8,5Rival,0.75,0.625,1.5,3.0,347.875,23.776,396.166,53.811,594.875,1615.52,16.337,3076.651,23.889,1.75
BaldManStreamer,S19,12,5Rival,0.5,0.667,1.417,2.333,345.167,20.741,327.992,48.256,467.083,1503.947,9.279,2882.136,21.909,0.583
Bev ski,S19,8,5Rival,1.125,0.75,1.0,3.125,375.375,36.218,291.396,49.004,383.75,1403.946,7.284,2832.639,20.426,0.125
Smyte,S19,6,5Rival,1.0,1.0,0.667,3.0,364.667,26.667,371.25,51.023,553.833,1565.745,15.071,3275.924,23.065,1.167
peril,S19,8,5Rival,0.875,0.0,1.25,1.5,287.25,58.571,357.989,42.918,490.875,1446.993,10.772,2939.84,20.606,1.125
sonder,S19,8,5Rival,1.125,0.75,1.125,3.75,377.625,29.911,398.01,49.805,562.25,1566.225,16.928,2893.768,24.154,1.125
wntr,S19,2,5Rival,0.0,0.5,3.0,1.5,302.5,0.0,374.842,49.671,405.5,1573.298,15.273,3045.784,23.308,0.5
BrindyTheBlade25,S19,6,5Rival,1.167,1.0,0.667,3.167,425.5,37.302,317.948,53.034,446.167,1487.38,6.812,2659.037,19.845,0.667
CHAZZtheDR,S19,8,5Rival,0.5,0.5,1.75,2.375,354.875,20.556,333.847,48.425,419.375,1489.28,10.115,3039.798,20.262,1.0
mykul.457,S19,7,5Rival,0.857,0.143,0.0,2.286,273.714,31.169,337.136,48.388,598.571,1406.211,7.495,2734.09,18.512,0.571
Dunnie14,S19,9,5Rival,0.889,0.889,1.222,2.889,384.333,34.85,345.706,46.912,467.111,1491.854,10.746,2748.295,20.158,0.889
HybridParagon,S19,7,5Rival,0.857,0.571,0.857,2.429,319.143,36.19,311.34,52.599,502.143,1478.928,7.186,2915.69,22.686,0.714
Hyper,S19,8,5Rival,0.625,1.0,1.25,2.625,382.75,25.0,363.618,50.573,557.75,1513.019,12.26,2830.73,21.417,2.25
RedTaill,S19,12,5Rival,0.917,0.25,0.833,2.417,299.75,38.047,321.647,46.802,457.083,1494.068,8.548,3156.322,20.383,0.833
Surge85,S19,5,5Rival,0.6,0.4,1.4,4.0,313.4,12.381,310.954,53.533,490.0,1491.452,9.359,2888.664,22.263,0.8
WP_Merciless,S19,12,5Rival,0.833,0.25,1.5,2.5,333.75,29.551,347.581,50.336,472.667,1482.76,10.101,3105.599,19.513,0.75
truez9,S19,16,5Rival,0.5,0.5,1.188,1.75,308.312,20.996,411.562,51.961,700.0,1532.232,13.916,3191.886,21.488,1.5
Fynnatic,S19,8,5Rival,0.75,0.125,1.375,2.375,329.75,30.682,357.868,52.201,699.875,1540.145,14.574,2683.815,21.662,0.5
IAmHoba,S19,8,5Rival,0.75,0.75,1.625,2.75,394.0,27.273,382.899,49.955,510.125,1541.4,12.202,2956.869,20.541,1.125
NFURY8,S19,4,5Rival,0.25,1.0,1.25,2.25,311.25,11.111,404.941,50.211,541.5,1505.94,13.834,2572.279,17.748,1.25
RudeBoiPyro,S19,12,5Rival,0.917,0.25,0.833,2.333,298.25,37.626,358.929,52.53,445.083,1469.63,12.656,3192.429,16.878,0.5
speed_demon1215,S19,12,5Rival,1.083,0.417,1.917,2.583,443.333,39.25,355.636,48.73,572.417,1454.805,10.526,2778.085,21.3,0.583
vikha.,S19,12,5Rival,1.333,0.667,1.0,3.833,389.5,34.848,366.407,57.404,609.417,1527.5,14.434,2757.341,19.412,0.833
Bad_Example,S19,16,5Rival,0.812,0.188,1.312,1.938,315.25,38.333,407.868,42.94,568.625,1560.27,14.471,3118.362,21.053,0.812
Mysty,S19,16,5Rival,0.312,0.688,0.938,2.188,275.5,13.381,429.627,55.838,760.875,1567.726,16.753,3221.543,22.679,0.938
oiNio,S19,16,5Rival,0.5,0.312,1.25,2.812,318.25,17.527,412.976,45.823,567.25,1551.552,15.449,3241.078,20.347,1.75
BinBoiz,S19,1,5Rival,1.0,0.0,0.0,2.0,294.0,50.0,312.0,46.17,222.0,1391.0,9.43,2718.0,20.112,0.0
Jackowanou,S19,8,5Rival,1.0,0.5,1.375,3.0,378.625,34.266,449.581,53.336,645.375,1462.335,8.724,2519.184,24.209,1.0
Logixaal,S19,11,5Rival,0.364,0.545,1.0,2.182,299.091,12.987,364.176,49.911,421.455,1537.116,16.13,2874.061,19.004,1.0
Riko,S19,10,5Rival,0.7,0.3,1.6,2.3,322.1,31.0,326.036,52.615,502.1,1448.866,8.911,2945.858,22.764,0.4
cowtooth,S19,8,5Rival,0.5,0.625,1.25,2.125,279.625,22.143,342.819,45.247,428.5,1467.326,8.992,2888.792,20.103,0.875
woah_kalebb,S19,7,5Rival,0.857,0.714,1.571,3.0,377.714,28.571,360.053,44.062,394.429,1446.157,7.982,2715.53,19.687,0.286
AnarcrisT,S19,15,5Rival,1.333,0.933,1.267,3.067,446.333,44.118,342.275,43.143,444.467,1399.634,7.056,2890.99,18.568,0.667
Laguna,S19,15,5Rival,1.2,0.733,1.067,2.667,398.733,43.46,311.973,55.066,543.0,1427.596,6.804,2953.724,23.249,1.333
Wendeezfofofo,S19,15,5Rival,1.0,0.8,1.533,3.2,417.667,31.14,344.243,56.368,452.133,1394.329,9.346,3178.067,19.116,2.0
Mimetic,S19,11,5Rival,0.909,0.455,1.636,2.636,389.727,30.882,428.141,46.657,689.545,1599.389,16.777,2942.082,20.25,1.545
Chung,S19,16,5Rival,0.875,0.375,1.438,3.062,378.75,28.693,369.791,47.862,536.938,1458.861,11.832,2730.686,22.219,1.0
DR. BABIES,S19,10,5Rival,0.3,0.6,1.4,1.6,292.5,17.333,367.28,47.727,488.6,1497.681,12.333,2962.043,18.769,1.0
QX5Z,S19,16,5Rival,0.812,0.562,1.125,2.312,326.75,32.841,357.547,47.975,444.5,1485.62,11.734,2833.872,21.655,0.5
Biscuitking18,S19,6,5Rival,0.833,0.5,1.333,2.333,327.0,38.889,361.588,42.719,398.333,1466.635,10.794,3136.415,18.231,0.333
MummifiedRaptor,S19,8,5Rival,0.5,0.625,2.25,2.375,363.125,19.886,368.862,51.629,403.875,1466.025,10.958,3041.884,18.067,1.25
Pat,S19,7,5Rival,0.714,0.429,1.143,1.857,336.714,42.208,365.167,49.5,494.571,1624.764,15.76,3041.637,18.985,1.143
spite.,S19,3,5Rival,0.667,0.0,2.333,1.333,331.0,50.0,328.809,42.234,448.0,1569.872,12.582,2881.158,15.471,1.0
Aztk_,S19,8,5Rival,0.375,0.5,1.0,2.75,256.125,14.167,310.593,59.082,333.25,1488.236,8.95,3132.614,17.2,0.375
SleepySleepSheep,S19,7,5Rival,0.571,0.286,0.857,2.714,286.714,16.327,363.588,50.567,452.571,1490.729,9.199,3105.667,21.757,0.143
bEn,S19,8,5Rival,0.375,0.25,0.75,1.5,249.75,25.0,363.018,55.387,440.125,1471.719,10.64,2918.226,21.373,1.125
Djras1996,S19,2,5Rival,0.0,0.0,2.5,1.5,265.0,0.0,279.0,56.565,346.5,1409.5,6.208,3109.5,22.78,0.5
ShoddyWolfman-,S19,2,5Rival,0.5,0.5,0.5,2.0,225.0,25.0,313.584,44.555,317.0,1265.734,6.496,3241.903,41.059,1.5
SquEdgy,S19,2,5Rival,0.0,0.0,1.0,1.5,179.0,0.0,402.073,45.084,623.5,1544.885,10.916,3049.907,23.065,0.5
HUDx,S19,7,5Rival,0.714,0.0,1.429,2.429,291.857,21.978,362.885,49.183,419.857,1475.515,10.844,3125.302,25.219,0.857
Llamaboy101,S19,7,5Rival,2.143,1.0,1.0,3.429,526.0,75.51,368.923,45.615,590.0,1500.31,13.263,2835.961,21.71,0.857
DestroyerAllstar,S19,3,5Rival,1.333,0.667,0.333,3.667,369.0,36.364,466.963,54.971,679.0,1601.298,16.774,3064.826,21.65,1.0
Kryptonic09_,S19,4,5Rival,0.25,1.0,1.0,2.0,233.25,12.5,340.043,48.65,543.25,1497.299,11.682,3055.734,19.281,1.0
DrNasti,S19,4,5Rival,0.5,0.25,1.75,1.75,343.25,28.571,393.749,47.782,389.5,1544.458,12.199,2983.704,17.938,0.0
Evdog,S19,4,5Rival,1.0,1.25,2.5,4.0,512.75,25.0,421.483,49.427,662.75,1587.649,16.216,2752.777,28.726,0.5
TheNio,S19,4,5Rival,1.25,0.5,1.75,3.0,370.75,41.667,419.418,50.894,538.0,1578.807,14.163,3483.826,22.602,1.75
Blun,S19,12,5Rival,0.417,0.667,1.583,2.0,306.75,26.944,328.469,51.857,405.5,1516.266,10.714,2994.972,21.486,0.25
D__e__r__k,S19,15,5Rival,0.533,0.133,0.933,1.667,236.4,33.376,409.189,44.827,689.0,1530.893,13.335,3109.743,22.964,0.867
Dondo RF,S19,4,5Rival,0.5,0.5,0.75,1.5,257.0,33.333,340.389,51.288,279.0,1434.042,8.699,3034.409,15.138,0.5
Neutrino,S19,4,5Rival,0.5,0.75,1.75,2.5,365.0,20.0,277.766,56.106,281.5,1350.492,7.357,2976.408,11.942,0.0
TG DirtyDan,S19,4,5Rival,1.0,0.5,1.0,4.0,343.25,25.0,403.858,49.246,355.25,1485.316,11.334,3200.774,17.427,0.5
blizzyy,S19,4,5Rival,1.0,0.25,1.0,1.75,283.0,57.143,329.716,51.598,518.5,1495.44,13.769,2971.53,21.996,0.25
Modoz,S19,4,5Rival,0.5,0.0,2.0,1.75,357.0,28.571,338.643,49.323,403.5,1453.841,8.259,2880.219,20.392,0.25
spiicy,S19,8,5Rival,0.875,1.375,1.0,3.5,459.125,21.345,355.414,49.85,645.25,1464.714,10.304,2948.878,22.858,1.0
Ice Phoenix,S19,4,5Rival,1.0,0.5,0.25,2.25,287.25,44.444,325.09,48.645,492.5,1485.477,11.599,2873.336,21.23,0.5
The_Killerwon,S19,4,5Rival,0.25,0.25,2.0,2.0,279.75,12.5,297.847,52.159,517.5,1389.865,6.944,2948.922,19.486,0.25
Yoshi,S19,4,5Rival,0.5,0.5,2.0,3.0,355.75,16.667,393.704,48.969,621.5,1531.973,9.816,2802.616,24.868,1.25
DanDemko,S19,11,5Rival,0.818,0.182,1.364,2.727,350.0,29.621,394.172,48.15,445.545,1457.067,10.731,3032.155,18.08,0.364
daggumbigfoot,S19,6,5Rival,0.333,0.5,1.333,2.667,239.5,11.111,363.883,48.604,556.167,1462.398,8.824,3162.838,22.222,1.0
Saucy Bowen,S19,4,5Rival,0.5,0.0,1.0,2.0,276.75,25.0,397.287,42.422,433.25,1582.877,15.906,2974.701,16.314,1.75
