Player,season,games,tier,goals,assists,saves,shots,score,shooting_pct,boost_per_min,avg_boost,boost_stolen,avg_speed,pct_supersonic,dist_to_ball,pct_offensive_third,demos_inflicted
Donkmedaddy,S14,8,6Challenger,0.875,0.25,2.5,2.25,425.5,33.929,330.812,48.028,328.875,1441.582,9.858,3123.655,16.253,1.125
VickyViksta,S14,7,6Challenger,0.0,0.286,0.857,1.143,205.857,0.0,244.882,49.977,352.429,1347.738,4.467,3207.028,16.852,0.429
iVolkqz,S14,9,6Challenger,1.0,0.0,1.222,3.444,331.444,30.556,356.792,53.507,422.778,1480.78,12.693,3205.619,21.198,0.778
tharealdub,S14,12,6Challenger,0.833,0.417,1.25,3.167,355.833,26.566,365.538,54.06,536.167,1572.716,15.472,2937.05,22.404,0.917
Bacon Satisfies,S14,10,6Challenger,0.6,0.1,0.9,2.2,264.6,24.286,332.105,57.12,375.4,1397.864,7.346,2990.078,19.499,0.4
Crypt1cGames,S14,3,6Challenger,0.667,0.333,1.0,3.333,298.667,20.0,417.2,44.54,635.0,1522.875,11.675,2843.242,25.435,2.0
Old UncleRon,S14,2,6Challenger,1.5,1.0,1.0,2.5,364.5,60.0,376.41,44.453,338.5,1495.183,12.415,2932.894,20.249,0.0
Redline,S14,14,6Challenger,0.929,0.571,1.643,2.429,411.0,37.477,266.888,49.571,416.714,1393.962,6.321,2903.256,21.449,0.5
Twoslot,S14,8,6Challenger,0.625,0.5,2.0,2.5,348.125,25.758,322.549,46.718,386.625,1416.726,7.759,3157.539,19.467,0.25
levibullrush,S14,3,6Challenger,0.667,0.667,1.333,2.0,360.333,33.333,378.107,49.363,399.333,1468.834,12.095,3263.763,17.754,0.333
polarpandah,S14,14,6Challenger,0.929,0.786,1.0,2.714,362.643,32.179,341.291,48.649,602.571,1484.249,12.637,3237.492,21.178,0.857
GAMbro,S14,8,6Challenger,0.5,0.625,1.125,2.25,293.0,18.182,328.269,52.139,517.875,1404.723,7.992,2849.965,20.337,1.125
Loko Deputy,S14,8,6Challenger,0.625,0.5,1.75,1.625,340.25,38.095,310.284,49.06,358.125,1463.349,9.617,3154.385,16.105,0.875
Lucky Ducky,S14,10,6Challenger,0.8,0.6,1.2,2.7,341.9,29.75,328.209,48.652,600.5,1546.505,10.849,3153.057,25.344,1.1
TTV.shinny999,S14,8,6Challenger,0.625,0.0,1.0,2.25,281.25,33.333,344.202,50.679,378.625,1454.491,9.384,3250.193,18.092,1.25
DumplingsAreGod,S14,6,6Challenger,1.0,0.333,1.0,2.667,344.333,35.556,319.489,50.559,300.833,1423.599,8.396,2936.741,17.186,0.5
REP_ArraY,S14,17,6Challenger,0.412,0.824,1.176,2.294,309.059,24.837,345.593,54.17,501.412,1493.651,8.114,3076.921,20.811,0.471
Schwiftyjv,S14,8,6Challenger,0.875,0.125,2.0,2.5,379.0,35.0,296.323,49.19,372.5,1359.482,6.525,3137.88,15.413,0.0
xGUERRAx509,S14,8,6Challenger,0.375,0.375,1.125,2.0,257.375,18.75,387.387,54.377,531.875,1542.015,13.675,3268.565,17.185,1.75
Ashura.-,S14,20,6Challenger,1.05,0.45,1.85,3.0,429.35,37.397,355.145,48.362,446.5,1504.569,9.162,3058.406,19.493,0.5
Cs o GunKiller,S14,4,6Challenger,0.5,0.0,1.25,2.75,334.75,18.182,307.619,54.354,564.5,1389.201,7.592,3227.944,23.553,0.5
TheNio,S14,4,6Challenger,0.25,0.75,1.75,1.75,361.5,14.286,372.655,46.281,663.0,1517.824,10.886,3254.852,21.763,3.25
Treefrog,S14,10,6Challenger,0.2,0.2,0.9,1.6,238.6,8.0,415.295,50.32,465.2,1612.045,15.4,3221.834,19.339,1.0
the_peskiest,S14,4,6Challenger,0.75,0.5,0.75,2.5,356.25,30.0,337.432,57.284,699.25,1485.183,11.211,3005.818,23.038,1.25
13-L-A-N-K,S14,10,6Challenger,0.3,0.7,1.1,2.0,273.3,19.0,296.211,54.546,448.1,1443.233,8.875,3209.985,19.492,0.3
Bill Nye The Cat Guru,S14,2,6Challenger,0.5,0.0,1.0,1.5,227.5,33.333,334.149,49.944,726.5,1515.293,12.065,3310.095,26.593,3.0
DaTurquoisOrang,S14,12,6Challenger,1.417,0.167,1.25,2.75,408.75,48.718,266.424,49.079,335.083,1383.568,7.479,3105.813,18.557,0.75
Enric0 Palazz0,S14,10,6Challenger,0.7,0.4,0.9,2.8,313.4,23.333,366.739,46.338,545.1,1384.408,6.867,3088.971,19.095,0.9
Jknop2,S14,12,6Challenger,0.667,0.583,1.75,2.417,366.917,28.148,347.576,50.814,510.25,1435.897,9.777,2965.177,20.205,1.5
NotKyto,S14,8,6Challenger,0.75,1.25,1.0,2.375,356.875,35.417,347.491,50.339,351.25,1445.46,9.932,2990.983,18.862,0.25
derrrrrrrrp,S14,15,6Challenger,1.0,0.933,1.6,3.333,420.067,30.034,405.288,48.578,573.8,1548.559,13.517,3053.621,20.014,1.133
Blood12aven,S14,16,6Challenger,0.438,0.75,1.0,2.688,283.75,16.458,285.168,49.838,407.625,1490.942,9.393,2981.395,19.301,0.5
GoldeN,S14,16,6Challenger,0.438,0.5,0.875,1.938,277.25,22.222,350.527,50.028,516.0,1456.28,12.031,3183.808,20.202,0.438
Tyler,S14,8,6Challenger,1.25,0.25,2.0,2.875,434.875,41.923,431.196,50.515,512.125,1543.892,13.262,3096.017,20.807,0.125
FluffyKnightRL,S14,12,6Challenger,1.333,0.25,1.333,3.75,444.25,34.595,390.286,49.132,421.5,1462.418,11.395,2751.075,22.184,1.167
JeRrY4L,S14,4,6Challenger,0.75,0.75,0.75,2.25,323.25,33.333,279.396,55.726,417.5,1425.042,7.905,3062.925,23.398,0.75
SilverWolf,S14,16,6Challenger,0.562,0.75,0.75,1.875,270.562,35.417,336.468,49.112,478.375,1432.643,7.029,2883.63,24.449,0.625
Caustic_Snow420,S14,8,6Challenger,1.375,0.375,1.875,2.875,487.625,48.485,390.104,48.422,548.0,1457.035,11.847,3015.634,22.232,0.875
Clockwork7678,S14,9,6Challenger,0.889,0.667,0.778,2.556,330.556,40.476,278.831,54.785,426.333,1378.104,8.337,2993.743,22.135,0.0
DeaththeKid331,S14,7,6Challenger,0.714,0.429,1.286,2.286,313.143,32.143,290.712,51.693,432.143,1378.047,6.655,3183.672,21.172,0.429
Fryder,S14,9,6Challenger,0.444,0.444,0.667,2.111,256.333,21.944,309.264,52.856,388.0,1370.573,6.637,3094.106,18.515,0.222
Its_Lost,S14,7,6Challenger,0.857,1.286,1.714,3.0,433.571,38.776,305.94,51.167,454.571,1415.757,8.945,3215.739,17.805,0.571
M3tabolic,S14,7,6Challenger,0.571,0.714,0.571,1.714,239.429,28.571,336.581,52.293,355.714,1489.103,8.775,3285.282,22.206,0.0
pre dude,S14,8,6Challenger,1.0,0.25,1.75,2.625,394.125,41.477,348.22,54.051,406.125,1519.638,10.841,2932.946,17.728,1.375
Its MORBIN Time,S14,5,6Challenger,0.2,0.2,1.4,1.8,266.6,10.0,324.955,52.436,350.2,1483.581,11.574,3321.424,17.629,1.8
Trudsky,S14,7,6Challenger,1.0,0.286,1.143,2.857,299.0,32.143,264.651,50.089,371.571,1390.302,5.119,3085.261,20.586,0.286
BaldManStreamer,S14,6,6Challenger,0.667,0.333,1.5,3.167,347.667,20.556,335.41,50.033,615.0,1456.798,8.296,2891.0,21.571,1.5
Particlect,S14,4,6Challenger,0.25,0.25,1.25,1.0,257.0,12.5,218.72,58.654,386.25,1415.284,5.395,3203.926,17.087,0.75
kynysallop,S14,3,6Challenger,0.667,0.0,1.333,1.333,313.667,50.0,291.191,51.957,376.333,1408.713,6.895,3094.974,16.577,1.667
sleepzey,S14,8,6Challenger,0.625,0.5,1.75,2.875,411.375,23.81,376.817,59.128,538.625,1568.222,14.397,2866.119,19.367,0.375
Mimzy Dangerous,S14,8,6Challenger,0.625,0.25,1.375,2.0,280.5,28.333,358.069,47.145,362.5,1458.734,11.27,3171.115,17.47,1.375
Beeb,S14,8,6Challenger,0.75,0.5,1.25,2.0,320.875,33.333,314.189,46.57,473.0,1477.286,8.134,3186.999,22.296,0.0
P0pfgf,S14,8,6Challenger,1.0,0.625,1.75,2.875,349.75,32.5,358.729,48.98,451.625,1416.444,8.494,3216.073,22.832,0.625
Smba-,S14,8,6Challenger,0.625,0.375,0.75,1.375,257.625,45.0,420.673,46.528,537.625,1556.834,12.517,3104.189,22.316,1.0
DinninDu,S14,8,6Challenger,0.125,0.75,1.625,1.25,252.25,12.5,314.512,46.881,351.625,1375.055,8.039,3640.38,16.218,1.0
Katie,S14,1,6Challenger,0.0,1.0,1.0,0.0,208.0,0.0,302.0,38.97,281.0,1445.0,9.777,2903.0,22.874,1.0
Garrison,S14,4,6Challenger,0.25,1.0,1.25,2.75,309.5,9.091,324.955,55.932,411.0,1480.976,12.867,2978.186,15.733,1.25
GorillaCream707,S14,4,6Challenger,1.75,0.0,1.5,3.5,478.5,50.0,385.425,50.823,620.5,1451.404,9.56,3221.079,23.579,0.25
turboalpaca,S14,4,6Challenger,0.25,0.75,1.25,1.0,266.0,25.0,345.459,45.573,351.5,1497.436,11.137,3199.473,16.696,1.75
BIGBOY,S14,6,6Challenger,1.167,0.667,0.833,2.833,374.0,40.909,311.549,47.842,490.0,1466.1,8.557,3175.314,22.851,0.667
CarnageWolfBite,S14,4,6Challenger,1.75,0.0,0.75,2.75,386.0,63.636,304.003,47.045,464.5,1452.283,9.914,3178.889,19.067,1.0
as1 hazard,S14,2,6Challenger,1.0,1.0,2.0,3.0,444.0,33.333,271.0,47.55,109.0,1275.0,3.793,3092.0,12.845,1.0
LordHadron,S14,4,6Challenger,0.25,0.5,1.75,1.25,302.0,20.0,309.486,50.022,417.75,1474.606,9.191,3180.207,17.85,1.5
Moist_Games,S14,4,6Challenger,0.0,0.75,2.5,1.5,341.25,0.0,396.439,46.776,438.75,1438.443,8.397,3016.708,17.571,0.5
Yoshi,S14,4,6Challenger,1.75,0.25,1.5,4.75,469.25,36.842,358.156,47.338,453.25,1542.621,10.645,2818.193,21.195,0.75
META,S14,3,6Challenger,0.667,1.667,1.333,2.333,390.667,28.571,331.874,47.974,262.333,1448.181,7.63,3045.008,15.265,0.667
ShiftDrink,S14,4,6Challenger,0.25,0.25,3.0,2.25,367.75,11.111,246.586,42.764,246.5,1321.853,4.505,2993.532,14.32,0.5
AB26panther,S14,4,6Challenger,0.5,0.5,1.5,1.75,293.25,28.571,319.515,54.211,384.0,1410.357,10.046,3178.413,15.166,0.5
Calicat01,S14,4,6Challenger,0.75,0.25,0.75,1.75,265.0,42.857,271.179,51.909,545.0,1379.151,7.786,3228.027,24.345,0.25
Tryhard goblin,S14,8,6Challenger,1.375,0.25,1.5,2.5,420.125,54.04,306.436,55.427,474.25,1441.74,9.586,2963.719,19.547,0.25
datdude0623,S14,8,6Challenger,0.5,0.625,0.75,2.375,276.875,22.5,365.119,54.146,619.875,1493.017,10.636,3026.126,23.63,0.75
TGunn05,S14,2,6Challenger,0.5,1.0,2.0,2.0,378.0,25.0,308.787,41.308,556.0,1385.385,6.462,3212.526,23.597,0.0
Jeoka,S14,4,6Challenger,1.25,0.25,1.0,3.5,368.75,35.714,284.382,52.048,354.75,1442.777,7.593,3185.026,18.313,1.0
Merioch,S14,6,6Challenger,0.667,0.167,2.167,1.833,300.5,35.714,268.134,53.488,321.167,1346.083,6.666,3028.321,17.261,0.833
Nahzey,S14,8,6Challenger,0.25,0.375,0.875,2.125,256.75,14.167,389.731,43.032,433.0,1528.919,13.773,3057.167,19.606,0.5
zcgentry,S14,4,6Challenger,0.5,0.25,1.75,2.25,298.5,22.222,251.982,59.589,305.25,1398.677,7.09,3050.347,15.799,0.75
Boeso,S14,4,6Challenger,0.5,0.75,0.5,2.0,254.5,25.0,319.553,51.775,421.5,1449.738,8.027,3317.959,22.872,0.0
Stormz,S14,4,6Challenger,0.5,0.25,1.5,2.0,296.75,25.0,371.371,55.445,423.5,1517.193,11.777,3089.979,22.394,0.25
hcalno_250,S14,4,6Challenger,0.75,0.25,1.25,2.25,292.5,33.333,318.193,49.143,216.75,1466.651,8.194,3110.36,18.466,0.75
Griffin5484,S14,4,6Challenger,0.75,0.25,0.5,3.0,253.75,25.0,346.626,44.079,459.5,1475.652,10.679,3314.982,20.693,0.5
Zar235,S14,4,6Challenger,0.75,0.25,2.5,2.75,400.0,27.273,385.124,56.574,421.25,1527.24,10.364,3295.367,17.955,0.75
blizzyy,S14,4,6Challenger,1.5,1.0,0.75,4.5,426.5,33.333,377.962,49.901,355.25,1496.632,12.754,2979.129,21.364,0.25
Zachs Vibes,S14,3,6Challenger,0.333,0.0,1.333,1.0,239.333,33.333,295.221,46.508,247.333,1345.429,7.608,3066.288,14.124,0.0
Dizzle,S14,4,6Challenger,0.5,0.75,1.0,3.25,383.75,15.385,312.787,49.637,638.25,1464.93,9.955,2569.849,25.616,1.25
HisDudeness3,S14,4,6Challenger,1.0,1.25,0.75,2.5,343.25,40.0,344.908,45.557,518.75,1457.039,9.073,2864.426,22.644,0.25
ItsJustFruity,S14,4,6Challenger,1.0,1.25,1.25,3.75,396.75,26.667,286.495,48.299,542.75,1437.629,10.646,3066.001,24.615,1.0
Veoloux,S14,4,6Challenger,2.0,1.0,2.5,3.25,644.5,61.538,367.36,50.442,423.25,1533.093,13.426,3063.711,19.806,0.5
markoyo,S14,4,6Challenger,0.5,0.25,1.0,1.75,239.0,28.571,328.623,52.846,261.5,1518.679,11.408,3037.224,16.332,1.25
Bill Nye The Cat Guy,S14,3,6Challenger,1.333,0.667,0.667,3.0,326.667,44.444,354.064,46.699,688.333,1468.702,10.804,3093.431,26.202,1.0
FluffyKnight06,S14,4,6Challenger,1.5,0.0,1.25,4.75,451.75,31.579,378.919,49.554,528.25,1489.687,11.032,2615.998,25.381,0.5
DR. BABIES,S14,11,5Rival,0.727,0.455,0.818,1.818,285.091,45.022,375.256,49.735,607.182,1545.462,12.097,3079.231,24.055,1.182
Llama,S14,7,5Rival,1.429,0.571,0.571,4.429,372.286,32.113,394.543,48.06,548.571,1592.172,13.531,3196.856,24.665,0.571
MattViaAirwaves,S14,7,5Rival,0.429,0.857,2.0,1.857,376.571,23.413,344.959,47.436,408.429,1480.447,10.034,3033.755,20.076,0.571
Pinguu,S14,11,5Rival,1.0,0.273,1.0,2.455,327.909,43.247,299.248,52.787,381.636,1374.713,10.64,3173.932,19.087,0.273
Redfire0817,S14,11,5Rival,0.818,0.727,1.0,2.455,327.636,33.258,464.412,48.903,578.636,1597.162,18.422,2700.473,23.259,1.0
SlightlyOn,S14,12,5Rival,0.5,0.5,1.583,2.167,306.417,23.485,289.776,52.008,235.0,1349.144,6.4,3064.351,16.299,0.417
Tidepods_SQ,S14,4,5Rival,1.75,1.25,0.5,3.0,447.75,58.333,401.854,50.495,513.0,1551.226,15.898,3154.534,18.682,0.5
kyddie.,S14,9,5Rival,1.0,0.444,1.667,2.889,389.889,33.838,331.015,55.477,492.667,1436.608,8.958,2852.696,21.324,0.222
Bieles,S14,6,5Rival,0.333,0.5,0.667,1.667,209.833,22.222,292.565,56.801,433.667,1421.613,6.58,3264.419,23.736,0.667
Dunnie14,S14,4,5Rival,0.5,0.25,1.25,2.0,313.75,25.0,343.879,51.884,493.5,1458.279,9.435,2642.346,22.4,1.0
Parker on 3 legs,S14,16,5Rival,1.25,0.375,1.188,2.562,377.25,49.603,407.211,51.142,493.812,1508.508,14.513,2932.352,20.681,0.688
Pat,S14,15,5Rival,0.867,0.4,0.867,1.867,300.467,46.185,357.146,50.514,395.333,1582.366,14.001,3078.784,19.259,0.8
Slum,S14,4,5Rival,0.25,0.5,3.0,1.5,374.0,16.667,350.143,47.575,720.5,1418.617,9.169,3067.474,23.121,0.5
tr1ppn,S14,4,5Rival,0.25,0.0,0.25,1.75,147.5,14.286,278.47,43.869,350.0,1443.358,8.749,2955.862,22.95,0.0
Pre,S14,7,5Rival,0.857,0.286,0.571,2.571,237.143,33.571,329.164,49.146,601.0,1545.689,11.473,3394.176,23.586,1.429
aRmac,S14,6,5Rival,0.333,0.5,1.167,2.0,265.167,18.519,334.838,46.164,431.667,1420.912,9.258,3325.783,16.27,0.167
dray,S14,8,5Rival,0.5,0.5,1.25,3.0,336.5,16.667,470.846,50.577,532.625,1571.944,18.126,2939.888,22.626,1.0
Galvarino,S14,10,5Rival,1.0,0.7,1.2,2.2,358.1,36.538,346.861,45.253,459.2,1500.093,9.406,2983.655,21.057,0.9
IMOLDGREG67,S14,12,5Rival,1.0,0.25,1.833,3.75,416.083,24.815,413.925,48.747,481.667,1533.948,13.457,2856.039,21.283,0.5
J.,S14,8,5Rival,0.75,0.875,1.25,3.875,360.5,18.277,414.424,46.496,470.625,1562.369,11.918,2880.219,23.651,0.5
Mysty,S14,7,5Rival,0.143,0.714,1.429,2.0,282.286,6.349,403.562,56.868,524.571,1519.224,13.98,3252.99,22.627,0.286
Rexxay614,S14,4,5Rival,0.5,1.0,1.0,2.5,290.25,20.0,370.749,40.894,408.5,1464.489,10.318,3341.208,18.712,2.25
Ryan,S14,8,5Rival,1.0,0.5,0.625,3.875,338.875,28.728,348.899,48.643,390.625,1494.533,9.325,3048.641,21.416,0.375
CURS3D,S14,8,5Rival,0.75,0.125,2.25,2.0,390.625,38.095,349.6,48.807,405.75,1482.189,10.093,2908.357,19.435,0.5
Debt,S14,7,5Rival,0.429,0.286,1.0,1.429,244.429,55.556,286.549,55.64,410.143,1433.842,7.137,2969.119,19.073,0.571
PokerchuXD,S14,4,5Rival,1.5,0.25,1.25,3.25,422.0,46.154,334.369,56.237,421.75,1561.176,10.046,3475.863,25.25,0.5
PrismIsWashed.,S14,5,5Rival,0.2,0.6,1.4,1.8,250.4,11.429,317.217,53.035,386.0,1465.546,8.348,2920.579,19.118,0.6
coop,S14,4,5Rival,0.75,0.25,1.25,1.75,292.0,42.857,360.564,46.294,429.25,1475.557,9.492,2969.091,16.467,0.5
.TOR.,S14,12,5Rival,1.25,0.917,1.417,3.417,432.5,37.639,371.963,54.744,537.333,1523.653,11.676,2941.894,22.246,0.417
Cob,S14,16,5Rival,1.0,1.25,1.25,2.812,395.875,32.718,323.351,49.882,438.75,1420.61,7.946,3091.055,22.763,0.312
HalfieHour,S14,7,5Rival,0.571,0.286,1.571,2.429,302.143,23.265,307.731,45.949,393.571,1368.967,4.014,2904.37,19.772,0.857
MA410,S14,4,5Rival,0.5,0.75,1.25,2.0,301.75,25.0,417.366,54.086,448.25,1573.596,14.59,3177.71,16.476,0.5
Pooka2854,S14,11,5Rival,0.727,0.364,1.909,2.727,358.636,29.634,366.963,49.093,487.818,1417.383,9.026,3217.368,19.306,0.545
Riddle,S14,12,5Rival,1.333,0.5,1.083,2.917,401.0,42.857,317.82,50.29,315.833,1445.72,8.902,3165.766,19.904,0.583
Anserem,S14,3,5Rival,0.0,0.0,1.333,1.667,234.0,0.0,336.755,44.357,493.333,1415.474,10.265,3167.808,16.584,0.333
Gidderrrs,S14,4,5Rival,1.0,0.0,1.25,2.75,358.75,36.364,301.267,54.28,326.5,1475.86,6.533,3039.904,18.386,0.5
Not Whispr,S14,12,5Rival,1.333,0.917,0.917,3.083,413.167,41.174,354.418,56.651,467.083,1447.81,9.676,2927.498,24.633,1.083
TheCroctopusTV,S14,8,5Rival,0.625,0.875,1.375,2.125,334.375,31.429,362.026,50.498,492.0,1453.783,10.314,3151.801,17.475,0.75
Tvveedle,S14,4,5Rival,0.75,0.25,0.75,3.5,304.75,21.429,445.844,53.498,721.0,1601.925,17.626,3311.388,23.217,0.5
stalleee,S14,1,5Rival,2.0,0.0,0.0,4.0,368.0,50.0,373.0,40.35,307.0,1461.0,6.888,3355.0,14.983,0.0
stealthman777,S14,12,5Rival,0.5,0.833,1.167,2.083,324.917,22.5,253.084,55.44,395.25,1358.878,5.117,3210.181,20.248,0.417
MoMed09,S14,11,5Rival,0.545,0.818,1.0,2.0,317.091,27.02,253.347,50.182,402.455,1455.312,7.975,3014.164,20.747,0.545
BizzyRL,S14,8,5Rival,1.875,0.875,1.0,3.625,496.75,50.481,375.658,53.419,675.75,1442.581,9.322,3096.918,22.958,0.375
Croptopolis,S14,10,5Rival,0.2,0.8,1.1,2.3,268.3,8.333,350.042,50.626,472.7,1485.5,11.196,3309.391,18.655,0.9
DFitz,S14,10,5Rival,0.6,0.5,1.3,2.3,303.4,26.465,340.694,49.672,420.7,1493.05,11.933,3079.898,21.715,1.1
IESBlueIce,S14,4,5Rival,0.75,0.75,2.25,3.0,443.75,25.0,352.747,47.915,549.25,1533.724,10.462,3162.215,20.723,1.5
Reeky,S14,6,5Rival,0.833,0.833,1.0,2.5,351.0,33.333,311.486,54.112,497.0,1401.244,9.11,3170.872,17.797,1.333
Tydizzle,S14,12,5Rival,0.917,0.333,1.333,2.333,345.75,38.889,347.982,45.197,411.083,1512.538,11.352,2935.539,19.501,0.5
itoh,S14,6,5Rival,1.167,0.833,1.333,3.333,423.167,34.799,321.309,56.245,505.833,1463.031,8.727,3037.043,20.99,0.833
69_Smurf_Killar,S14,4,5Rival,0.5,1.0,1.0,3.0,271.5,16.667,370.653,55.732,345.25,1570.11,16.146,3182.814,18.1,0.75
KING.,S14,4,5Rival,2.75,1.0,0.5,4.25,598.25,64.706,441.378,48.906,544.5,1535.028,11.138,2914.249,23.21,1.0
Lazaryo,S14,4,5Rival,0.75,0.0,0.75,1.0,207.5,75.0,327.675,32.731,401.75,1422.21,6.2,2900.833,17.195,1.0
LshewasntreadyL,S14,1,5Rival,2.0,0.0,0.0,5.0,386.0,40.0,443.0,48.71,735.0,1608.0,15.821,3221.0,24.86,2.0
Mikee GFuelcom,S14,4,5Rival,1.25,0.75,1.0,3.5,399.25,35.714,381.341,47.691,500.25,1414.556,10.228,3199.962,24.379,0.5
Tragic Event,S14,3,5Rival,0.333,0.667,2.333,1.667,366.667,20.0,275.264,46.882,235.667,1425.225,6.127,2723.87,17.589,0.0
howdy,S14,4,5Rival,0.25,1.0,1.5,1.5,325.5,16.667,412.969,52.19,526.0,1530.942,13.479,2778.018,19.104,2.0
AoS Arctic,S14,12,5Rival,0.667,0.417,1.667,2.167,347.0,25.833,349.417,56.274,365.167,1416.586,8.295,3079.464,16.018,0.417
Chung,S14,11,5Rival,0.545,0.545,2.091,2.273,378.273,31.01,346.494,48.037,551.818,1437.883,9.749,2748.293,21.412,0.545
ConsciousProphit,S14,9,5Rival,0.778,0.111,1.111,2.222,267.889,34.722,348.073,47.165,409.778,1473.881,10.139,3006.006,17.414,0.889
Djras1996,S14,11,5Rival,0.455,0.364,1.455,1.727,291.545,24.026,296.358,56.218,329.091,1402.899,7.386,3238.023,16.627,0.273
MONSTERBUCK46,S14,12,5Rival,0.5,0.333,1.833,1.917,329.25,26.852,374.573,50.386,416.667,1522.355,11.082,3355.589,20.319,0.417
Reccos007,S14,12,5Rival,0.417,0.25,1.167,1.917,260.25,23.333,336.779,50.721,516.667,1473.108,11.224,2951.843,21.303,1.167
Azazel,S14,8,5Rival,0.375,0.125,1.0,2.125,242.25,19.286,309.89,50.497,432.375,1470.978,9.09,2893.297,18.652,0.625
FALCO,S14,8,5Rival,1.5,0.875,1.25,2.625,411.0,58.333,308.521,48.744,284.625,1400.852,8.896,3320.564,16.348,0.875
Funke,S14,8,5Rival,0.375,0.125,1.25,1.25,281.625,30.0,328.53,55.125,631.625,1501.249,11.117,3179.642,21.905,0.375
ImpalerV,S14,8,5Rival,1.375,0.75,1.5,3.0,413.75,47.857,394.979,44.688,486.625,1632.675,17.335,3153.108,17.058,0.5
JimJam,S14,4,5Rival,1.0,0.5,0.25,3.5,348.5,28.571,431.308,50.516,664.0,1613.878,15.072,2740.729,25.473,0.5
Tyyphoon454,S14,8,5Rival,0.75,1.0,1.5,3.25,424.125,23.077,383.23,53.438,530.5,1493.896,14.545,2968.282,20.814,1.25
Kyurmex08,S14,3,5Rival,0.333,0.667,0.0,2.667,230.667,16.667,466.692,48.993,533.667,1561.467,15.579,2980.561,20.004,0.333
OccasionalyJones,S14,12,5Rival,0.833,0.75,0.833,2.083,316.667,54.365,391.838,48.584,432.833,1517.037,12.47,2880.064,22.235,0.75
P0L1K,S14,3,5Rival,1.333,0.667,0.333,2.333,321.0,57.143,336.253,52.653,360.333,1474.777,7.845,3025.765,22.403,1.0
Wicked Wilt,S14,15,5Rival,0.733,0.533,1.4,2.333,328.4,29.63,314.288,52.578,444.0,1446.629,7.96,3066.61,19.831,0.4
CdefDaFemboy,S14,12,5Rival,0.75,1.0,1.667,3.167,387.75,24.392,350.181,50.36,449.417,1502.427,11.965,3002.232,19.813,0.917
WuhanEggroll295,S14,12,5Rival,1.083,0.583,1.333,2.583,383.25,43.519,398.76,47.478,465.667,1526.908,12.495,3068.771,22.253,0.917
robwobwob,S14,8,5Rival,1.5,1.125,0.875,3.375,400.375,44.167,334.644,48.727,554.375,1553.843,11.178,3174.652,24.766,0.75
Polik,S14,5,5Rival,0.4,0.6,1.2,2.2,265.6,18.571,321.781,54.086,402.6,1476.206,8.736,3077.099,20.594,0.2
dis.ease,S14,2,5Rival,0.0,1.0,1.5,1.0,281.0,0.0,318.239,51.012,463.0,1531.145,12.83,3183.609,17.944,0.5
hoyci,S14,8,5Rival,1.375,0.25,1.0,2.875,383.75,47.348,326.906,48.027,568.625,1459.371,10.789,3012.799,21.377,0.875
Thunda Esq,S14,8,5Rival,0.75,0.5,1.875,1.875,349.875,38.889,276.488,46.568,343.875,1449.968,6.879,2889.171,20.899,1.125
DMister,S14,4,5Rival,1.0,1.5,0.5,4.25,372.5,23.529,296.521,43.639,559.25,1336.606,5.967,2822.451,28.692,1.0
Fish,S14,8,5Rival,0.625,0.75,1.375,2.5,325.25,20.833,417.468,49.149,518.125,1483.1,10.661,2978.917,23.477,0.625
Heyzisthename11,S14,8,5Rival,1.0,1.125,0.625,3.25,398.25,32.727,389.004,50.31,583.0,1490.458,12.785,3035.8,25.806,0.625
simple,S14,5,5Rival,0.6,0.2,1.0,2.0,283.8,30.0,426.901,49.939,396.8,1595.742,17.617,2997.52,17.738,1.0
Jordon1377,S14,7,5Rival,0.714,0.143,1.571,1.857,311.857,37.755,345.363,53.588,339.143,1438.496,8.327,2999.892,19.276,0.143
StruttRL,S14,6,5Rival,0.5,0.5,1.0,2.0,277.167,24.286,379.459,52.582,411.167,1547.594,13.262,3142.918,18.19,1.0
beans.,S14,3,5Rival,0.333,0.0,0.0,1.0,158.333,33.333,338.032,46.869,630.333,1609.303,15.596,3119.034,21.804,2.0
mykopolis,S14,5,5Rival,0.4,0.6,0.6,2.0,261.0,13.333,316.979,54.461,343.2,1487.251,8.203,3113.244,18.519,0.8
Kagura Shinji,S14,12,5Rival,0.833,0.417,1.333,2.333,347.5,34.167,357.185,44.682,472.583,1406.268,11.452,2951.187,20.373,1.083
jojomojo13,S14,12,5Rival,1.167,0.5,0.917,2.75,376.333,44.339,299.797,41.396,414.75,1339.021,5.417,3083.376,23.146,0.417
Corrupt_Arrow,S14,7,5Rival,1.571,0.857,0.857,3.0,420.571,51.02,396.578,51.329,479.714,1537.841,14.024,2932.878,21.865,1.0
Le Duckz,S14,8,5Rival,1.125,0.5,1.625,2.5,386.75,54.396,361.393,47.115,483.125,1489.68,12.302,3023.134,20.086,1.125
Mr. Nuke!,S14,8,5Rival,0.375,0.75,1.0,2.0,279.375,21.667,320.721,51.134,222.125,1432.756,9.114,2879.578,15.406,0.375
The Instigant,S14,2,5Rival,1.0,0.5,0.5,3.0,304.0,33.333,405.183,48.592,413.5,1599.607,15.282,3014.432,20.606,0.5
Velocifaptor,S14,4,5Rival,0.5,0.5,0.75,2.0,271.5,25.0,284.374,45.426,282.5,1346.087,6.406,3265.374,17.856,0.0
