Player,sid,season,games,tier,goals,assists,saves,shots,score,shooting_pct,boost_per_min,avg_boost,boost_stolen,avg_speed,pct_supersonic,dist_to_ball,pct_offensive_third,demos_inflicted
Ice Phoenix,76561198037476301,S22,18,Veteran,0.611,0.389,0.722,2.167,265.611,22.323,332.32,45.105,334.611,1455.374,9.933,2855.322,16.893,0.222
JustLaben,76561198209857375,S22,59,Veteran,1.305,0.695,1.407,3.322,427.847,38.357,369.464,48.032,572.254,1499.731,12.801,3094.323,22.222,0.966
Percussive3260,1041b437e63b45aa86090d24f5ccac25,S22,60,Veteran,0.733,0.6,1.367,2.733,361.067,25.853,438.762,45.958,647.533,1552.679,15.306,2880.905,21.346,0.933
TangentOgive,bd4e190a61604840a40257f74ed2b6d9,S22,64,Veteran,0.984,1.016,1.25,3.734,416.078,25.127,358.29,59.265,574.891,1489.406,12.301,2745.178,22.751,0.719
Tylanz,76561198871589835,S22,62,Veteran,0.742,0.677,1.048,2.548,327.871,29.583,442.05,50.605,707.742,1581.72,15.631,2788.182,23.092,1.694
Car.,76561199030219229,S22,28,Veteran,0.75,0.429,1.286,3.25,372.25,25.302,416.216,48.99,634.75,1564.743,16.287,2868.638,22.991,0.964
SejRL,f557cec3565043e69cec9f636096bcad,S22,15,Veteran,0.733,0.6,1.533,2.0,360.467,36.828,435.065,50.985,421.2,1598.241,19.151,3002.769,17.77,1.4
WP_Merciless,9d7ccc79e54e407282587e2f11c0c379,S22,37,Veteran,0.811,0.459,1.568,3.108,372.811,25.678,367.813,52.601,457.324,1526.283,12.795,3023.588,18.74,0.432
Zoomin,76561198162246041,S22,41,Veteran,0.854,0.707,1.537,2.171,388.073,36.744,358.505,48.173,511.0,1552.747,15.887,3127.245,21.008,1.024
AquaP,76561199050525966,S22,34,Veteran,0.824,0.441,0.941,2.412,315.853,33.1,373.485,48.537,447.735,1538.752,13.241,3079.417,17.427,0.941
ski,76561198827889704,S22,44,Veteran,0.682,0.477,1.523,2.455,351.932,28.883,320.992,50.765,422.182,1443.083,9.494,2896.421,20.472,0.386
Falcon D3w,e54d2477e2ed446fbe42fa7118043495,S22,10,Veteran,0.6,0.3,1.4,2.2,297.3,21.667,375.455,51.452,365.2,1495.86,12.97,2485.468,17.6,0.7
DenZ,76561198381177664,S22,54,Veteran,0.944,0.574,1.333,2.87,366.0,33.327,345.651,49.055,451.778,1569.699,12.72,2825.354,21.475,0.574
Allusion.-.,48e06330f7684d70a232a0b1933a0bf7,S22,31,Veteran,0.677,0.452,1.258,2.0,310.935,35.914,398.121,49.104,363.516,1568.598,15.776,3094.678,18.371,0.484
ralii,76561198440809420,S22,1,Veteran,0.0,0.0,2.0,6.0,288.0,0.0,477.0,50.51,949.0,1642.0,22.317,3045.0,31.338,4.0
ImNotDotey,df9f92c3331f40ff87b823698cff11e1,S22,25,Veteran,0.8,0.64,1.28,2.44,336.48,35.267,375.252,48.565,527.68,1580.289,16.563,3213.534,20.558,0.92
Causing .,76561198208091775,S22,30,Veteran,1.3,0.5,1.433,3.7,428.067,35.056,452.294,49.36,634.967,1592.504,17.726,2892.996,22.253,1.6
Dewby,76561198414471456,S22,49,Veteran,0.918,0.633,1.469,2.878,383.347,33.34,396.091,50.973,609.102,1503.725,12.46,2935.395,24.167,1.367
hoyci,76561198890967354,S22,33,Veteran,0.576,0.424,1.061,1.848,272.606,28.164,346.026,47.939,529.091,1444.051,10.302,2957.65,20.369,0.727
Krozex.,76561198283933720,S22,4,Veteran,0.25,0.5,1.0,1.75,274.75,14.286,357.199,43.037,514.5,1483.639,10.051,2990.057,19.857,1.0
zSmyte.,b1390a490735454da3521f5769e5de6c,S22,7,Veteran,0.429,0.714,1.714,2.0,329.143,21.429,402.275,54.644,730.714,1575.839,16.625,2982.119,22.526,1.143
JimJam,76561198239513290,S22,6,Veteran,1.0,0.333,1.0,2.833,321.333,31.111,462.574,53.016,542.667,1606.351,17.31,2876.822,20.447,0.833
Flurry ^-^,76561198080019088,S22,47,Veteran,0.851,0.468,1.128,2.702,342.191,31.753,361.689,51.611,481.702,1557.235,11.682,3061.415,22.69,0.426
Tuhlur.,76561198079600157,S22,40,Veteran,1.025,0.575,1.275,3.625,397.4,28.543,428.223,50.408,592.5,1593.186,16.176,2874.479,23.133,1.175
FriendBrady,a1fe313ea2364471a47101bf1525235e,S22,9,Veteran,0.222,0.778,0.778,2.0,217.0,12.698,365.232,45.493,446.333,1449.332,11.179,3081.169,20.096,1.0
n0maa,76561198279415180,S22,3,Veteran,0.0,1.0,2.333,2.667,333.333,0.0,541.423,43.172,790.333,1607.721,17.832,2881.154,24.631,0.0
Bxffledd,092bd01bf0d047efa32231d3dcbd2c61,S22,6,Veteran,1.0,0.333,1.5,2.667,373.0,36.508,449.732,45.491,428.0,1579.192,13.279,2966.124,21.923,1.167
Detroeux_RL,57c404aa768841edbb82a7e57dadd463,S22,4,Veteran,0.25,0.25,0.75,0.75,189.0,33.333,286.067,54.393,300.0,1354.558,4.972,3194.935,13.233,0.5
wntr,76561198341258495,S22,9,Veteran,0.111,0.556,1.222,0.778,238.556,7.407,330.337,50.45,428.667,1546.067,12.616,3015.586,21.297,1.556
OmniMurders,1ad8bd7ff96b4d46b6e2234f59e73c39,S22,19,Veteran,0.684,0.737,1.526,3.158,361.684,23.383,370.694,45.218,438.316,1522.847,13.05,2843.752,20.08,1.579
Dr. Cereal,76561198346826205,S22,6,Veteran,0.5,0.0,0.5,1.833,208.0,31.481,378.056,46.591,425.333,1502.678,12.527,2713.12,22.82,1.167
Thirteen,76561198827119601,S22,42,Veteran,0.976,0.857,0.881,2.738,366.0,34.886,389.777,50.2,536.238,1557.139,11.725,3129.296,22.655,0.762
Kiwi,76561198211507927,S22,26,Veteran,0.654,0.538,1.038,2.038,309.154,36.557,380.184,47.924,605.769,1501.882,10.471,2830.02,21.789,1.077
oneplayamaker,ce20ac0e4a5543188d63c4eab9a82fd9,S22,46,Veteran,0.761,0.674,1.413,2.63,358.391,27.353,419.592,49.632,502.696,1649.315,17.123,3171.882,21.83,0.783
RyAndGav,b1f23ad4b5484b37a36f9ed97b1b7c78,S22,21,Veteran,0.81,0.905,1.619,2.571,393.524,38.011,441.06,51.318,465.0,1561.832,14.782,2910.626,22.556,0.905
Corners-,76561198133731047,S22,4,Veteran,0.5,0.75,0.5,3.0,261.0,16.667,453.891,46.775,568.0,1627.943,19.06,3201.315,24.158,0.5
Acryonix,76561198862762958,S22,8,Veteran,1.0,0.125,1.375,2.25,339.5,43.125,366.58,48.511,352.75,1535.719,12.856,2975.113,18.619,0.75
JustAChillGuyONG,08f90f61ba394d89af7ae2c74960f26e,S22,39,Veteran,0.667,0.333,1.385,2.333,318.41,29.803,407.627,48.305,409.769,1566.379,14.349,2834.716,18.951,0.564
TTV Ravenshunter,d288da2800ae40a7898f95c9cf4755af,S22,19,Veteran,1.158,0.368,1.211,3.263,392.316,32.208,325.877,49.996,327.684,1467.527,11.11,2826.102,19.081,0.474
PackRL,7d7e517a5b4f4930b3d2b1c6d04de439,S22,37,Veteran,1.108,0.514,1.946,3.216,423.541,32.913,416.936,49.817,539.081,1588.59,17.938,2981.611,21.511,1.243
trock,76561198799071114,S22,4,Veteran,0.25,0.5,1.5,1.5,255.5,16.667,324.77,38.808,323.25,1433.691,11.282,2974.529,17.116,1.0
archhie.,76561198296208110,S22,8,Veteran,0.625,0.375,1.875,2.0,364.25,31.25,350.869,42.882,434.125,1428.632,11.671,2750.412,20.152,1.0
red crayon chewer 14,76561198050088903,S22,2,Veteran,1.0,0.0,0.5,2.0,272.0,50.0,390.654,44.885,594.5,1551.171,11.334,3112.521,28.075,1.0
PoiisonDeath,PoiisonDeath,S22,24,Veteran,0.792,0.667,1.042,2.417,345.708,34.839,380.271,47.848,421.833,1542.268,14.807,3055.344,21.535,0.958
Defiance,76561199017705283,S22,9,Veteran,0.667,0.889,1.556,3.444,383.556,15.351,352.733,53.345,629.333,1482.945,12.093,2976.773,20.666,1.667
Theonlycrow2929,e36197e4532d4982b0f15455fdb7a217,S22,8,Veteran,0.75,0.25,0.875,2.375,283.125,30.682,414.021,49.855,608.75,1579.907,14.892,3246.728,22.02,3.25
TheCroctopusTV,76561198309802431,S22,4,Veteran,0.25,0.0,1.25,0.5,227.5,50.0,382.491,53.046,568.25,1520.237,14.172,3045.707,20.689,2.5
galacticcccc,76561198975059751,S22,9,Veteran,0.667,0.444,1.0,3.0,327.556,18.519,365.616,47.504,512.778,1471.506,10.607,2887.719,20.141,0.556
NukeTech96,d79a3a54e52e48fdb775d3c1c28e4eac,S22,28,Veteran,0.857,0.821,1.107,2.893,370.607,28.067,481.556,49.17,638.214,1637.467,21.96,3109.804,21.258,1.464
Sabre,76561198041568104,S22,8,Veteran,0.75,0.875,1.25,1.625,307.875,40.278,341.488,46.763,435.0,1477.04,8.609,2838.043,18.026,1.0
Braamse,76561198093063176,S22,13,Veteran,0.385,0.615,1.769,1.462,298.154,25.495,368.657,46.915,646.231,1471.353,9.995,3020.833,21.376,1.077
Pana,76561198236124106,S22,4,Veteran,0.75,0.25,2.5,1.5,390.75,50.0,326.283,50.847,175.25,1414.883,10.198,3189.465,11.124,0.25
IVIGhost,f5a46d2dd5c54a7eb83e84e060b48d50,S22,8,Veteran,0.5,0.375,2.125,2.125,348.625,29.545,316.723,54.841,462.5,1458.841,10.386,3066.929,19.939,0.875
S_ckz,106b102100794bb186bd14322510b675,S22,20,Veteran,0.8,0.6,1.5,2.65,373.6,31.111,430.688,49.34,453.6,1548.924,14.436,2840.061,19.154,1.4
Armando,76561198811101422,S22,14,Veteran,0.571,0.857,1.786,2.286,354.071,23.726,368.721,47.781,475.786,1479.575,9.385,3152.339,20.884,1.071
Shraxl,76561198314231594,S22,40,Veteran,0.8,0.6,1.25,3.075,347.85,26.383,328.427,53.487,569.15,1453.431,9.53,2971.409,24.062,1.275
Mimetic,76561198216817317,S22,4,Veteran,1.5,1.0,1.0,3.5,401.75,42.857,409.228,42.492,507.25,1568.348,15.078,3012.745,23.157,1.0
anth0tex,76561198210104867,S22,8,Veteran,1.125,0.375,1.625,2.625,393.375,42.273,364.293,41.153,476.5,1532.661,11.356,2944.708,19.215,0.875
HI7MAN305,7031ebac2a8c463b98b4e32b13fb374a,S22,1,Veteran,0.0,0.0,2.0,2.0,211.0,0.0,309.0,43.07,142.0,1462.0,6.494,3546.0,19.891,1.0
Stakd,76561198354412305,S22,4,Veteran,0.5,0.75,1.5,1.5,314.5,33.333,383.595,54.6,659.5,1515.332,13.841,3104.046,20.682,1.0
PumPum,76561198811180494,S22,8,Veteran,0.5,0.5,0.625,2.0,230.375,29.091,395.003,47.689,456.125,1450.209,9.139,2954.357,20.483,0.25
Skriviere,Skriviere,S22,4,Veteran,0.25,0.25,1.25,1.0,227.0,25.0,373.765,45.318,590.5,1521.786,13.385,3094.168,19.995,0.25
JoeZ,76561198036185453,S22,4,Veteran,1.0,0.75,0.5,2.75,326.25,36.364,329.669,49.36,322.75,1511.817,10.553,3027.622,18.73,0.25
Car-.-,caa34184db1544109065c5f292c89cae,S22,4,Veteran,0.75,0.5,0.75,2.25,361.0,33.333,375.974,50.355,397.0,1538.7,14.327,2714.732,19.098,1.25
monkee_rl,312b72068a154fc5b8c8139581403217,S22,4,Veteran,0.25,0.5,0.25,1.5,215.5,16.667,379.641,44.831,367.0,1437.636,10.136,2892.342,14.853,1.25
Light_Lawyer,a90a29876abf444bb114924a6e53407d,S22,4,Veteran,1.5,0.5,1.25,2.75,423.75,54.545,355.076,53.722,496.75,1439.358,10.67,2733.804,16.569,0.5
Chulainn,76561198820581439,S22,20,Prospect,0.7,0.65,1.0,2.35,324.05,28.745,335.916,47.298,478.45,1426.079,7.909,2954.707,20.942,0.7
Emily26210,9da5ca368563467f82c64469e05a34cf,S22,38,Amateur,0.737,0.316,1.211,2.289,307.0,30.958,323.777,46.938,469.263,1475.917,9.469,2966.448,19.618,1.053
EtherealDoom989,EtherealDoom989,S22,33,Amateur,0.636,0.242,0.303,1.515,206.364,36.443,166.32,55.047,175.061,1330.225,7.47,3159.769,17.061,0.303
MasterOfDaTurtle,a7f2f5d142874ce78954cb563b82c125,S22,14,Amateur,0.643,0.429,0.357,2.0,257.571,29.286,360.144,53.931,421.929,1374.539,8.669,2530.849,20.585,0.429
SeaSpay12,1fd785f0112f4323b84c5e3aeaab61dc,S22,50,Amateur,0.84,0.48,1.26,2.6,376.68,34.613,302.516,57.115,419.1,1333.824,6.262,2919.269,18.282,1.1
Wolftide58,96aa178b9cc94fd796a88fc8cf4b6035,S22,17,Amateur,0.118,0.353,0.706,0.882,159.353,11.765,223.565,55.187,139.118,1389.177,7.969,3173.923,14.572,0.588
XProteusX05,XProteusX05,S22,47,Amateur,1.021,0.447,0.787,2.362,314.936,41.398,212.102,57.517,343.745,1339.731,4.954,2798.019,20.437,0.66
YOURNEWstepdaddi,5910b0dae357472e995f5706969f504a,S22,43,Amateur,0.512,0.302,0.93,1.442,263.628,40.134,232.462,54.912,190.837,1339.702,6.872,3086.934,13.345,0.628
sXCyBeast,76561198121287066,S22,32,Amateur,0.406,0.469,0.469,1.5,219.188,28.678,301.528,57.208,429.344,1322.776,6.857,2889.841,19.184,0.625
MoonKnight2,6100287681b041b588c32be90d433c75,S22,54,Amateur,1.148,0.593,1.278,2.833,382.963,39.632,322.255,51.925,456.944,1409.709,6.786,3408.14,19.554,0.352
MrAnderpants,468f773210f7496e9f323ed2dfeb1429,S22,50,Amateur,0.76,0.32,0.82,2.1,293.04,35.267,280.706,51.147,464.68,1333.147,4.464,3189.28,20.975,1.16
TSG_RAVEN5336,TSG_RAVEN5336,S22,6,Amateur,0.0,0.0,0.833,0.667,160.0,0.0,252.691,51.938,169.5,1370.011,7.742,3596.04,16.121,0.5
The-Manimal,e7bf75e692b54eddac051a4dd224d2e5,S22,39,Amateur,0.692,0.564,0.821,2.538,302.487,27.137,265.47,52.581,359.615,1296.656,3.882,2993.842,19.939,0.333
WrecklessJay02,WrecklessJay02,S22,55,Amateur,0.945,0.655,0.8,2.618,329.891,38.433,407.621,47.752,381.0,1415.24,8.268,3106.843,19.201,0.636
demonikgoat4061,demonikgoat4061,S22,48,Amateur,0.771,0.396,0.854,1.938,294.271,40.342,367.325,45.754,559.292,1419.132,10.541,3151.172,23.701,1.437
JonathanVanDyk,90f388f7522943c1b24137d1627e5037,S22,50,Amateur,1.0,0.4,1.42,2.44,371.72,43.003,333.193,48.783,326.06,1400.11,9.606,3169.772,16.996,0.4
im_link42,7dfdc43396c248dca075c7842be1013b,S22,54,Amateur,1.056,0.463,0.667,2.796,321.907,40.178,322.772,52.848,370.407,1430.311,9.688,2928.255,21.555,0.611
StephMoney2,ec55798d2fdd4d3b8d52dc3ae9ace391,S22,40,Amateur,0.95,0.55,1.075,2.25,347.775,41.444,339.407,49.54,526.075,1476.307,10.756,3226.642,20.975,0.725
maxf,76561197961145286,S22,44,Amateur,0.727,0.523,0.841,1.727,266.795,50.161,270.171,47.841,272.682,1341.788,5.255,3276.301,18.38,0.386
navybrat44,navybrat44,S22,38,Amateur,0.789,0.474,1.132,2.395,335.368,33.24,290.733,52.506,363.316,1322.959,6.423,2974.113,19.773,0.842
zag_42,zag_42,S22,36,Amateur,0.528,0.444,0.639,1.333,213.944,36.872,226.929,47.3,212.806,1284.546,5.32,3376.839,15.521,0.278
ASAPxLEG,9bf7a786ec6f407db493d328612839ea,S22,49,Amateur,0.776,0.449,0.898,1.694,291.49,49.657,252.948,52.826,294.0,1360.815,6.678,3205.398,18.021,0.551
B0A._.,7906ff5b296c4162bd4c05052c3b63fb,S22,20,Amateur,1.15,0.95,1.05,2.75,400.1,47.615,395.996,55.939,471.65,1428.383,9.511,2845.181,21.631,1.25
CascaUnbroken,e280cfb7d7df42c1ac3dc78649e2511b,S22,56,Amateur,1.0,0.375,0.786,2.429,322.768,38.989,293.02,49.452,498.929,1401.978,7.314,3135.803,20.778,1.107
ClassyGod57,ClassyGod57,S22,20,Amateur,0.55,0.55,0.9,1.6,285.65,35.238,367.341,52.618,377.6,1324.279,6.978,2709.96,19.482,0.7
FULLBL00DN8V,FULLBL00DN8V,S22,47,Amateur,0.702,0.426,0.702,1.787,246.191,37.232,317.619,48.195,361.17,1393.382,7.188,2970.516,22.754,0.426
Flying__Ferret,Flying__Ferret,S22,48,Amateur,0.625,0.458,1.062,1.958,279.771,28.593,319.888,53.366,403.333,1312.045,6.801,2905.87,20.739,0.583
Origami Box,ab0cddb9998c4b579b2c91d0510cbfb9,S22,18,Amateur,0.333,0.167,0.833,1.056,168.111,21.667,177.445,46.984,253.833,1128.691,3.168,3071.791,19.077,0.333
Ubfghki9442,Ubfghki9442,S22,10,Amateur,0.4,0.3,0.4,0.9,166.6,38.333,270.525,55.325,161.2,1306.249,5.433,3227.599,13.047,0.3
Stolris,6910e6b6476c760a,S22,3,Amateur,0.667,0.333,0.333,2.333,198.0,28.571,305.8,51.709,375.333,1465.92,10.223,3019.888,28.022,1.0
***************,***************,S22,5,Amateur,2.2,0.4,0.8,2.8,425.6,78.667,291.202,46.251,278.4,1405.571,8.749,3091.925,17.706,0.4
Rocci,76561197997555077,S22,29,Amateur,0.483,0.379,1.138,1.379,253.69,29.77,324.356,49.938,437.172,1406.92,7.721,3060.012,18.974,1.207
mushxie,mushxie,S22,35,Amateur,0.6,0.743,0.971,2.2,319.2,28.112,256.486,57.023,331.629,1347.322,5.698,2910.045,20.237,0.829
MedicMac121,MedicMac121,S22,6,Amateur,0.5,0.667,0.667,1.667,252.167,33.333,376.71,51.256,365.833,1388.899,7.684,2927.635,21.418,0.5
Rich-Rollin6060,Rich-Rollin6060,S22,47,Amateur,1.319,0.574,0.468,2.787,344.787,46.199,369.638,42.974,505.745,1426.725,8.897,2810.899,26.019,1.404
N0MrThomasMn,N0MrThomasMn,S22,8,Amateur,0.5,0.25,0.5,1.125,205.125,35.0,263.745,53.996,297.75,1334.377,7.141,2556.45,15.684,0.875
ShortyoShire,ShortyoShire,S22,11,Amateur,0.182,0.091,0.636,0.909,144.273,13.636,215.074,49.931,166.182,1201.411,3.164,2939.45,13.728,0.273
SAMCRO-8640,SAMCRO-8640,S22,3,Amateur,0.667,0.0,0.0,0.667,180.0,100.0,306.386,54.376,403.0,1427.596,9.769,3071.201,17.476,0.0
SavedHawk,8d973b628a5f4cf2a94b8e2325606656,S22,20,Amateur,0.2,0.3,1.05,1.1,208.3,19.167,237.225,53.883,149.8,1381.525,7.787,2941.498,12.166,0.65
Classy-God57,76561198805292933,S22,24,Amateur,1.25,0.458,1.208,3.25,423.083,35.298,394.41,55.006,468.5,1348.561,7.397,2597.306,23.265,0.375
Skories,472d5cabdcb84ed4a9587d7335513237,S22,10,Amateur,0.6,0.3,1.0,1.8,288.9,38.214,350.095,48.728,503.5,1456.518,10.791,3314.279,18.753,0.9
MedicMac121,d7044c2dab724204be4ef33eb9771dfe,S22,8,Amateur,1.125,0.625,0.25,3.375,292.75,32.647,414.392,50.513,769.125,1402.652,8.266,2849.36,26.845,0.75
Rocci,2d0fb0037a7d3c09,S22,2,Amateur,1.5,0.5,1.0,2.0,383.5,75.0,267.842,56.375,350.0,1324.62,5.391,3145.533,18.532,0.5
Angry-Hermit,76561197990991184,S22,43,Contender,0.814,0.698,0.651,1.977,304.093,39.369,366.041,47.981,480.14,1501.827,10.643,3190.356,20.847,0.651
Blitzzzzz.,a4f7f3753ba748ba81634008e9afffc7,S22,49,Contender,1.041,0.816,0.898,2.347,362.469,43.497,438.265,49.428,528.408,1532.974,11.286,2939.422,20.156,1.02
Darth -.-,0e9799214c9b47b9abcd3220ab7056d9,S22,17,Contender,0.529,0.118,0.882,2.118,280.118,23.245,301.9,51.487,343.941,1422.848,7.272,3069.124,18.302,0.529
DrizzyDaDizzy,DrizzyDaDizzy,S22,7,Contender,0.857,0.0,1.143,1.429,287.143,70.0,344.742,49.474,331.143,1496.474,12.437,3135.236,19.99,0.714
Evil twin,76561197976436270,S22,39,Contender,0.615,0.436,1.026,1.949,279.308,31.856,297.587,51.268,394.128,1330.282,4.651,3106.644,18.724,0.615
Froz3nSlack5r,bc9bfa253b1c4b788a10b96e63cc1b20,S22,47,Contender,0.894,0.426,0.617,2.447,297.17,34.453,403.039,51.834,602.34,1608.13,17.358,3270.365,20.616,2.234
Styk75,76561197984586200,S22,24,Contender,0.375,0.375,1.208,1.292,237.417,30.972,227.419,51.91,359.667,1301.493,4.499,3267.654,18.0,0.375
XerNaut,53c3dbb2154c4c3c8b602673aca9be87,S22,44,Contender,1.136,0.477,1.068,2.909,361.523,35.513,368.496,49.376,506.614,1452.683,9.733,3286.861,20.953,0.523
BlackCoop03,BlackCoop03,S22,28,Contender,1.071,0.643,1.321,2.714,394.679,40.694,285.794,52.366,425.75,1361.413,6.898,2885.184,19.489,0.25
Droogin01,ce30bf476b6442d599bf38975b35ebdf,S22,44,Contender,0.545,0.591,1.273,2.136,320.205,25.264,307.106,50.34,271.5,1415.158,7.77,2961.351,16.695,0.364
TheBLKBoy,86d8b51458454cf0b727fd564ea96610,S22,38,Contender,0.711,0.553,1.211,2.026,313.658,37.481,345.812,46.458,299.0,1433.484,8.763,3488.988,16.457,0.553
Theman,76561198050934621,S22,39,Contender,0.744,0.308,1.256,1.949,308.103,45.187,329.443,46.828,351.718,1319.121,7.328,3112.074,16.442,0.487
captaindrcyt,CAPTAINDRC YT,S22,3,Contender,0.333,0.333,1.333,0.667,225.667,33.333,297.217,50.74,269.0,1427.131,8.829,3614.97,13.132,1.333
rinny_b0y,c03ee098fd954e18b3d7592237bb4b14,S22,40,Contender,0.6,0.225,1.05,1.925,276.925,34.326,311.965,52.432,395.375,1459.706,8.672,3151.909,18.914,0.6
superstrikzz,982b43a870b34eb2851f177ada5df392,S22,49,Contender,0.898,0.714,1.204,2.796,376.224,30.287,379.474,43.28,420.592,1452.085,10.716,2916.991,18.742,0.98
xReaperDenTTV,95b4d255f2834ceda1b8ebb013c88b7c,S22,26,Contender,0.846,0.5,1.115,2.423,344.385,33.878,371.396,53.805,469.269,1514.979,10.604,3384.532,17.981,0.846
EvilSuperman_,b6bd12d7a7114d66862bb5d39b41f01d,S22,24,Contender,0.5,0.458,0.708,1.417,245.125,35.913,278.957,48.99,419.458,1385.11,5.784,3127.083,20.287,0.917
Grey,76561198843043846,S22,34,Contender,1.088,0.676,0.853,2.618,340.441,40.424,299.508,56.32,514.853,1379.443,8.159,2993.122,24.441,0.588
MiniTechniks,f6add6613c4247f58c35ede2f8a0ad35,S22,46,Contender,1.13,0.63,1.043,2.826,385.152,40.13,335.801,45.163,457.957,1410.777,7.67,3062.241,20.449,1.217
Slashfabo420,Slashfabo420,S22,32,Contender,0.5,0.5,1.25,1.594,279.5,29.65,367.088,49.545,383.75,1454.272,8.684,2911.572,18.376,0.25
Stale Popcorn,76561198094045252,S22,38,Contender,0.605,0.289,1.132,2.105,298.526,27.778,335.374,45.764,519.316,1388.329,6.805,2972.987,21.669,1.0
VeloxcityX,VeloxcityX,S22,35,Contender,0.8,0.771,1.229,2.029,341.143,38.174,354.36,54.176,336.943,1495.228,13.919,3160.124,18.15,0.743
YERP_YERP02,2ac8bba34ad441eb8297b6584c354c5b,S22,36,Contender,0.806,0.611,0.778,2.111,319.972,38.063,291.145,48.246,352.083,1421.785,7.024,3072.478,21.161,0.833
BRG,76561198870012963,S22,38,Contender,0.526,0.605,1.105,1.711,290.947,30.234,374.236,49.718,384.842,1454.354,11.487,3293.779,17.076,0.632
Kenjicat17,66e3fc60e0c64830a7a40c349aec4c7e,S22,49,Contender,0.776,0.571,1.041,2.0,316.306,39.945,253.193,49.022,285.51,1409.331,8.056,3272.443,18.266,0.633
Larkspur,76561198838606166,S22,51,Contender,1.039,0.863,1.235,2.824,388.941,36.742,399.601,45.714,473.765,1495.734,10.938,3007.34,21.739,0.784
MungsApprentice,342ad3c04754429dafcfc46a7e92e4b3,S22,14,Contender,0.571,0.429,1.0,1.571,264.429,32.143,193.003,55.35,199.571,1298.147,4.33,3172.127,16.934,0.5
Shraggaholic,8e539df1255a4d0f808cd442288335bf,S22,47,Contender,0.745,0.532,1.128,2.149,315.915,35.512,323.298,48.822,456.404,1400.146,6.275,3040.102,19.348,1.383
Washyman111670,5c83894f9478432e80dd109049b2dcea,S22,46,Contender,1.174,0.543,1.457,2.891,415.326,41.288,352.532,55.495,535.696,1427.979,9.133,3037.722,20.971,1.087
yoshawatt,yoshawatt,S22,43,Contender,1.372,0.744,0.721,3.791,391.628,37.408,324.028,47.891,418.023,1399.272,6.752,2720.825,21.484,0.605
7aco104,76561198121853590,S22,48,Contender,1.625,0.854,1.104,3.625,448.021,43.675,378.677,45.335,498.354,1550.946,10.848,2949.356,23.493,1.167
AZoroARK,e976e9c6af544dbf922d1e25f25ba762,S22,50,Contender,0.96,0.7,0.88,2.82,346.3,34.042,359.62,47.194,506.22,1501.698,11.597,3197.333,23.183,1.06
KittyMeowMeow360,43a99b5bada54192822733053f6c80cb,S22,42,Contender,0.643,0.357,1.262,1.952,310.262,32.516,415.183,45.235,430.881,1514.592,10.553,3195.214,17.403,1.0
Itchyramrod420TV,b1f88e334f68473e981101236b425f3c,S22,33,Contender,0.727,0.242,1.182,1.939,307.303,36.515,379.788,47.121,356.848,1517.552,11.062,3097.701,18.616,0.606
Tazlien,76561197995584071,S22,34,Contender,0.853,0.559,1.206,2.0,344.324,41.494,344.354,53.116,390.559,1404.624,8.898,3046.707,19.705,0.794
VeryBadKittyCat,18d9bd6fc90a442096a37cd086e0c596,S22,40,Contender,1.0,1.1,0.975,3.3,394.55,29.757,345.09,54.086,481.575,1512.921,9.189,2933.847,23.23,0.85
loganskito,5e583e11ec764023a1b95c7184d8f153,S22,14,Contender,0.929,0.571,1.357,3.0,354.0,33.333,332.583,48.093,307.786,1329.384,6.612,2925.176,17.671,0.286
CoachJimmy_TECT,f385841e912d4747b081632631dd6fe8,S22,37,Contender,0.649,0.432,1.676,2.432,364.405,21.81,330.901,44.989,387.919,1465.485,8.464,2935.175,19.698,0.919
Sup3rm4n,76561199045527374,S22,24,Contender,0.958,0.5,0.917,2.083,321.5,45.283,333.814,49.119,424.125,1437.884,7.62,3200.801,20.857,0.75
FattyMcChef04,e51f36c604594f1bbdf55a83e16ff0e3,S22,16,Contender,0.938,0.438,0.938,2.125,303.25,40.436,332.597,49.607,425.75,1465.835,9.654,3211.339,21.418,0.625
Sel_en_ium,d9850c7f6e6e489399c10e00643bb527,S22,1,Contender,1.0,2.0,1.0,3.0,378.0,33.333,305.0,59.75,364.0,1447.0,4.942,3065.0,26.545,1.0
Colossus4203316,Colossus4203316,S22,28,Contender,0.429,0.286,0.821,1.071,218.75,46.508,325.634,45.436,416.679,1456.145,10.68,3230.807,18.705,0.571
Russ,76561198005557548,S22,13,Contender,0.615,0.538,0.769,1.692,263.154,36.667,312.436,49.456,274.077,1389.432,7.686,3598.065,16.135,0.538
Piky Life88,Piky Life88,S22,15,Contender,0.667,0.467,0.6,2.733,258.4,23.778,283.617,48.777,458.4,1403.958,8.558,3364.351,21.127,1.533
T_i_m_o_g,0b9c088e11144340bea124ecc5e1d7eb,S22,29,Contender,0.552,0.345,1.207,1.69,287.931,31.289,391.084,47.861,502.138,1542.169,16.335,3380.59,17.641,2.034
Darth. -.-,6b4218d68c3f4596b91895fcb8d79d27,S22,27,Contender,0.741,0.556,1.556,1.704,349.889,37.672,307.23,50.796,424.407,1399.265,7.478,3027.675,17.487,1.222
SIashFabo420,SIashFabo420,S22,3,Contender,0.0,0.333,0.667,1.333,197.667,0.0,394.038,43.611,467.0,1483.775,8.743,2872.696,17.397,0.333
