Player,season,games,tier,goals,assists,saves,shots,score,shooting_pct,boost_per_min,avg_boost,boost_stolen,avg_speed,pct_supersonic,dist_to_ball,pct_offensive_third,demos_inflicted
ProdiJoe,S13,3,5Rival,1.0,0.333,2.0,1.333,386.0,77.778,350.182,46.532,347.333,1429.147,6.717,3067.424,16.534,0.333
Freezin,S13,4,5Rival,0.75,0.25,0.75,2.5,269.75,30.0,362.318,47.777,508.0,1449.304,11.374,3062.599,22.541,0.5
Funke,S13,5,5Rival,0.8,0.0,1.2,2.8,287.2,25.714,344.251,51.342,498.0,1479.345,9.909,3417.272,19.717,0.8
Jerxe,S13,4,5Rival,0.5,0.25,1.0,1.75,254.5,28.571,350.43,52.617,439.75,1556.93,13.271,3297.322,20.697,1.0
Raid,S13,4,5Rival,1.25,1.0,0.75,3.0,377.75,41.667,354.832,49.677,318.75,1463.453,10.615,2678.907,19.231,0.5
Swimmer,S13,7,5Rival,0.714,0.571,1.714,1.857,329.429,38.929,324.134,47.685,315.286,1386.646,7.165,3246.817,18.572,0.286
boujee*!,S13,4,5Rival,0.25,0.5,1.25,2.5,271.5,10.0,431.116,48.51,631.75,1577.347,13.715,2725.643,25.525,0.75
icyphic,S13,5,5Rival,0.8,0.6,1.0,2.8,333.8,37.576,237.431,49.259,394.6,1367.954,5.898,3052.388,21.018,0.0
Bill Nye The Cat Guru,S13,8,5Rival,0.625,0.125,1.125,1.25,293.625,50.0,302.839,50.716,457.0,1443.013,9.767,3102.926,20.34,0.875
znin9,S13,4,5Rival,1.0,1.0,1.0,2.5,354.0,40.0,324.328,49.873,412.75,1466.918,9.988,2787.624,20.21,0.75
Beastmod1015,S13,8,5Rival,1.5,1.0,1.5,3.875,516.75,38.958,341.342,47.453,466.5,1502.676,10.877,3095.18,22.288,0.125
Fluffles,S13,8,5Rival,1.0,0.375,1.5,2.5,375.25,40.0,340.627,48.409,283.5,1420.451,7.807,3075.796,16.673,0.625
J3,S13,4,5Rival,0.5,0.75,1.5,2.5,353.5,20.0,343.867,55.084,643.5,1476.807,12.558,2958.374,17.647,0.75
Kidfluffy,S13,4,5Rival,1.0,1.0,1.0,4.0,394.5,25.0,327.01,50.917,440.0,1486.311,9.809,3080.734,22.446,0.25
Reccos007,S13,8,5Rival,1.0,0.875,0.875,3.0,333.25,34.266,342.826,49.262,532.125,1505.142,9.61,3184.97,20.956,0.75
johkev,S13,4,5Rival,0.75,1.0,1.0,2.0,328.5,37.5,332.52,55.586,577.75,1477.3,11.913,3113.997,21.523,1.5
wonder.,S13,4,5Rival,1.25,0.5,0.5,3.5,337.25,35.714,369.946,53.746,391.75,1480.095,10.672,2736.244,21.775,0.75
cozyboy,S13,3,5Rival,0.333,0.667,1.667,1.0,258.667,33.333,407.419,44.724,497.333,1600.685,18.063,3291.374,16.899,0.667
Phillys-_-,S13,3,5Rival,0.0,0.667,1.333,0.667,306.667,0.0,409.84,51.315,473.667,1509.569,14.23,2649.035,20.747,1.667
mitchy.,S13,2,5Rival,0.5,0.0,1.0,2.0,194.0,25.0,367.013,49.495,544.0,1547.201,11.853,3296.839,20.165,1.5
Chis,S13,4,5Rival,0.75,0.25,0.5,3.5,298.75,21.429,291.569,59.536,469.75,1478.304,8.735,3042.398,22.784,0.75
DR. BABIES,S13,4,5Rival,1.0,0.5,2.0,2.0,400.5,50.0,337.488,48.45,462.0,1556.782,13.628,3081.158,18.893,2.25
King,S13,4,5Rival,0.5,0.25,1.0,3.0,242.0,16.667,333.221,49.694,538.25,1448.735,10.355,2999.743,25.739,0.25
Vencill,S13,4,5Rival,0.5,0.5,0.75,2.75,285.25,18.182,418.375,50.552,836.5,1509.827,14.134,2799.783,24.174,0.0
Goum,S13,11,4Veteran,0.545,0.182,2.545,2.0,395.545,23.016,319.229,48.829,360.545,1391.54,6.166,2965.616,17.303,0.273
Scorch,S13,12,4Veteran,0.75,1.0,1.5,2.167,379.667,37.692,371.372,53.576,711.417,1493.741,10.216,3189.389,25.455,1.167
Spoilt,S13,11,4Veteran,0.545,0.273,1.091,1.727,276.364,29.798,334.821,51.202,426.091,1467.225,10.301,2989.935,18.318,1.364
Steeltoehammer,S13,16,4Veteran,0.312,0.25,1.438,1.5,288.875,19.375,275.468,52.351,314.375,1451.055,8.113,3119.784,16.777,0.75
Ty (Arcus),S13,12,4Veteran,1.75,0.333,0.667,3.417,435.25,50.549,301.061,52.811,460.917,1401.849,6.262,3043.342,21.322,0.5
avidreaper1117,S13,12,4Veteran,0.417,0.917,0.917,2.417,311.5,17.172,403.458,51.562,471.417,1533.414,12.203,3207.048,19.509,0.917
Crypt_RL,S13,6,4Veteran,0.833,0.833,1.0,2.167,353.833,37.963,330.403,54.124,399.667,1481.403,11.512,3118.155,17.698,0.333
Glitchfire;,S13,8,4Veteran,0.625,0.5,1.625,2.125,350.125,20.833,400.954,48.827,610.0,1501.048,10.599,2972.904,20.467,0.5
Rebel,S13,3,4Veteran,0.667,0.667,1.333,2.333,371.333,28.571,372.928,51.039,459.667,1461.275,11.963,3066.247,18.475,0.0
SlmRnchr,S13,3,4Veteran,1.667,0.667,0.667,3.667,430.333,45.455,348.429,54.65,411.0,1487.264,8.663,3054.646,20.902,0.667
Wolfocus,S13,7,4Veteran,0.286,0.143,1.571,1.714,297.286,10.39,324.746,50.842,506.286,1446.533,9.644,2959.971,22.237,0.429
Xiluym,S13,6,4Veteran,0.333,0.5,1.667,1.167,293.5,40.0,295.748,53.579,411.0,1501.175,10.256,3101.966,20.072,1.333
robwobwob,S13,6,4Veteran,1.0,0.5,1.167,1.5,331.167,67.5,349.91,45.657,507.167,1518.98,9.451,3190.028,22.413,3.167
tterb86,S13,8,4Veteran,0.625,0.625,0.875,2.5,296.625,25.0,281.71,51.551,403.5,1380.762,6.671,2842.471,22.207,1.0
AtlasxV,S13,11,4Veteran,1.455,0.455,0.727,2.818,399.364,49.134,280.408,47.801,368.455,1394.538,5.735,3012.565,21.393,0.273
Based Fame,S13,10,4Veteran,1.0,0.5,0.9,2.5,329.9,36.364,328.971,53.644,425.6,1510.518,10.959,3306.941,20.888,1.1
Dlanod,S13,8,4Veteran,0.375,0.5,1.375,3.125,296.25,12.179,434.341,45.28,486.75,1543.031,14.035,3209.473,19.035,0.875
Mario,S13,4,4Veteran,0.75,1.5,0.25,2.25,329.75,33.929,311.564,50.151,646.5,1500.089,9.686,3015.146,22.341,0.5
Meatrius,S13,12,4Veteran,0.833,0.5,1.75,2.083,359.333,41.786,352.057,46.8,389.167,1529.747,12.419,3092.889,20.47,1.25
Shai,S13,16,4Veteran,0.688,0.625,1.875,2.5,379.812,26.843,399.378,47.245,402.188,1519.731,14.12,3163.334,16.784,1.25
hoyci,S13,6,4Veteran,0.333,0.167,1.0,2.333,210.5,14.074,265.008,47.008,386.5,1393.458,8.162,3154.232,20.146,0.667
sush,S13,11,4Veteran,0.818,1.091,1.091,2.727,384.818,32.792,453.747,50.65,622.818,1645.502,22.258,2963.732,20.277,1.273
2k,S13,4,4Veteran,0.5,0.75,1.0,2.75,273.5,18.182,354.982,47.159,540.5,1525.483,10.029,2848.269,26.321,0.5
Humble Potato,S13,9,4Veteran,0.778,0.222,1.556,1.556,350.444,52.381,389.212,46.652,526.333,1529.714,11.977,3270.397,19.948,1.333
Legacy,S13,4,4Veteran,1.5,0.25,0.75,2.5,367.0,60.0,388.321,54.132,460.75,1653.93,15.719,3190.223,22.591,1.0
Mered4,S13,4,4Veteran,0.75,0.75,0.5,2.75,322.5,27.273,409.715,41.57,560.0,1568.408,14.395,3000.533,23.082,1.75
Difto,S13,4,4Veteran,0.75,0.5,2.25,2.5,383.5,30.0,377.894,50.705,324.5,1562.499,15.899,3031.025,15.675,1.0
Qeetz :),S13,4,4Veteran,0.5,0.25,1.25,2.75,302.75,18.182,418.618,53.31,451.25,1462.746,11.559,3000.165,20.546,0.75
jackk,S13,4,4Veteran,0.25,0.5,1.75,1.5,304.0,16.667,435.346,50.245,561.5,1567.737,13.935,2792.599,23.565,1.75
Dooqal,S13,8,4Veteran,0.75,0.375,0.625,3.0,310.25,28.125,378.88,44.202,357.875,1490.056,10.015,3140.456,18.397,0.25
Dr. Cereal,S13,8,4Veteran,0.75,0.375,1.25,2.875,351.0,29.365,352.147,48.735,464.125,1469.912,9.347,2882.053,23.318,0.5
Young Jay.,S13,4,4Veteran,0.5,0.75,1.5,2.5,362.25,20.0,422.653,53.432,587.5,1555.524,14.555,3197.674,25.99,1.5
ADeadM0053,S13,12,4Veteran,0.667,0.583,2.167,2.75,415.5,18.254,296.464,49.096,374.083,1414.283,8.364,2962.859,18.121,0.25
BraveNewWrld,S13,12,4Veteran,0.667,0.833,0.75,2.667,311.833,25.1,379.177,51.887,478.917,1557.249,12.935,2954.193,22.518,0.917
Bxffled,S13,15,4Veteran,0.6,0.2,1.4,3.2,342.333,18.284,435.227,45.589,628.4,1561.453,11.855,2803.729,23.682,1.267
CoBr3S9,S13,6,4Veteran,0.667,0.5,1.167,2.167,298.667,30.0,355.757,49.536,445.667,1450.763,8.522,2991.252,24.061,0.667
Viper15,S13,12,4Veteran,1.083,0.75,1.333,2.083,366.667,57.222,395.079,50.252,510.75,1558.93,15.158,2962.172,20.621,1.083
nickm,S13,11,4Veteran,0.727,0.818,1.091,2.636,335.909,28.636,344.922,47.499,374.364,1440.506,8.361,2878.6,21.204,0.273
wicked,S13,12,4Veteran,0.417,0.417,1.25,2.917,305.917,14.394,376.107,56.948,468.167,1556.322,14.823,3143.44,20.785,0.583
Clem,S13,19,4Veteran,0.895,0.316,1.105,2.105,335.0,43.509,340.048,47.109,463.421,1459.764,13.626,2979.452,18.649,0.421
RogueUM,S13,8,4Veteran,1.125,0.5,0.375,2.875,306.625,32.143,435.852,46.734,342.0,1589.493,14.716,3252.21,18.451,1.375
enceyy,S13,14,4Veteran,0.214,0.429,1.286,1.571,233.786,16.667,387.475,47.58,535.143,1460.537,12.6,3002.626,20.27,1.071
galactic,S13,8,4Veteran,0.75,0.625,0.75,3.0,337.25,25.175,398.358,53.433,664.75,1520.745,11.809,3055.532,21.914,1.0
Bill3113,S13,8,4Veteran,1.375,0.5,1.5,2.875,393.375,48.106,374.48,48.208,450.125,1532.861,11.614,3327.183,20.017,1.25
Capital,S13,8,4Veteran,1.5,0.625,1.5,3.5,427.5,41.711,283.671,48.631,280.875,1506.422,12.042,3412.068,16.419,0.375
Level 76 Metapod,S13,6,4Veteran,0.333,0.833,1.0,2.5,278.667,11.111,313.19,48.518,397.667,1546.618,14.237,3213.805,21.018,0.833
Savant,S13,8,4Veteran,1.0,0.75,0.875,2.5,347.125,38.384,430.918,51.063,441.625,1535.646,10.579,2908.916,18.531,0.375
Spurilly,S13,4,4Veteran,1.0,0.75,1.5,3.0,389.0,33.333,405.817,47.178,568.75,1519.331,14.003,2947.212,22.291,2.0
StruttRL,S13,2,4Veteran,1.0,0.5,1.5,2.5,352.0,40.0,367.919,47.64,377.0,1509.718,10.711,3111.653,17.69,1.0
Wusten,S13,11,4Veteran,0.545,1.273,1.455,3.727,406.545,14.346,445.787,50.477,627.818,1623.089,20.138,3130.086,22.916,1.727
Chill,S13,20,4Veteran,0.85,0.75,1.5,2.7,361.8,30.417,363.664,49.057,534.25,1484.792,12.169,2965.837,22.932,1.0
Dovahkiin,S13,13,4Veteran,0.923,0.615,0.846,3.154,348.692,28.791,305.598,50.047,384.538,1472.255,10.58,3029.096,20.437,0.769
HeWhoGrins,S13,3,4Veteran,0.0,1.333,1.667,3.0,334.333,0.0,263.531,34.865,489.667,1395.102,6.055,2880.397,22.258,0.333
machu,S13,20,4Veteran,0.85,0.5,1.4,2.65,349.25,35.952,372.414,50.281,444.3,1557.43,12.71,3062.774,21.606,0.7
Keiko,S13,7,4Veteran,0.857,1.0,2.0,2.0,413.0,46.984,315.854,56.084,501.857,1488.992,9.567,3033.214,22.06,0.429
KeylessCreature,S13,8,4Veteran,1.375,0.375,1.5,2.75,425.625,55.357,355.012,46.05,571.75,1476.829,12.003,2903.703,22.432,0.75
Ol Dirty Dirty,S13,6,4Veteran,0.5,0.667,1.833,2.5,331.5,14.286,322.443,52.494,446.833,1426.573,7.126,3154.237,19.604,0.667
P0L1K,S13,3,4Veteran,1.0,0.667,1.667,1.667,354.667,60.0,318.431,54.667,184.0,1476.584,7.57,3167.853,16.469,0.667
BDBR,S13,16,4Veteran,1.062,0.438,1.062,2.438,340.25,44.137,344.803,50.548,430.75,1555.873,10.51,2958.372,22.18,0.938
Critical,S13,4,4Veteran,0.75,0.25,0.5,3.0,300.0,25.0,364.474,53.915,332.0,1575.624,14.591,2966.97,18.949,0.75
Hotdog,S13,2,4Veteran,0.0,0.0,1.5,0.0,192.5,0.0,323.66,48.345,224.5,1411.905,7.589,3275.639,14.997,0.0
Kouki,S13,16,4Veteran,0.688,0.75,1.75,2.75,370.562,21.621,357.178,53.441,436.0,1541.084,12.213,3103.542,19.163,0.562
Kourses,S13,7,4Veteran,1.714,0.714,1.571,3.286,515.0,54.545,418.021,51.446,419.571,1539.186,13.523,3229.895,19.122,0.714
LikeWisse,S13,7,4Veteran,0.571,0.143,1.0,2.429,266.714,22.421,444.197,53.49,587.429,1609.428,19.52,3056.615,21.548,1.286
Summit670RL,S13,3,4Veteran,0.0,0.333,1.667,1.0,227.333,0.0,374.796,44.49,319.0,1477.794,7.927,2955.417,19.81,0.667
Arbartenn,S13,4,4Veteran,0.5,0.25,2.75,1.75,368.75,28.571,325.921,44.385,358.0,1440.784,9.048,2863.896,20.717,0.75
GTG SUGAR,S13,10,4Veteran,0.5,0.5,1.1,1.9,295.6,23.5,387.919,45.23,367.6,1550.426,12.361,2799.391,18.599,0.7
Spiffy,S13,2,4Veteran,1.0,0.0,2.5,2.5,362.5,40.0,328.354,42.167,373.5,1441.02,7.62,2975.157,24.591,1.0
Wallaby Gangsta,S13,3,4Veteran,0.0,0.667,1.0,2.0,253.0,0.0,388.421,49.58,369.0,1451.407,11.22,3019.682,18.56,0.667
CoBr3S 9,S13,4,4Veteran,1.5,0.5,1.25,4.5,394.5,33.333,371.794,47.696,482.5,1469.856,10.398,2957.237,25.309,1.0
ICYE,S13,4,4Veteran,0.75,0.5,1.5,2.5,358.75,30.0,346.399,53.58,515.75,1504.967,12.132,2851.582,20.817,0.75
SirTommyNoble,S13,2,4Veteran,1.0,0.0,1.5,2.5,287.0,40.0,378.117,42.799,414.0,1443.158,6.216,2835.191,18.68,1.5
Domino,S13,8,4Veteran,0.5,0.375,0.625,2.0,265.75,26.984,297.403,55.269,420.875,1508.42,8.902,3229.356,22.558,0.625
Pat,S13,2,4Veteran,0.0,0.0,0.0,0.5,140.0,0.0,311.291,53.438,387.5,1535.429,10.611,3094.637,19.317,1.0
Please Carry Me.,S13,4,4Veteran,0.5,0.25,2.25,2.75,324.5,18.182,428.141,42.583,370.25,1544.766,14.191,3238.183,15.939,0.5
Sagents,S13,8,4Veteran,0.875,0.5,1.375,3.5,365.0,25.0,312.774,51.47,484.875,1433.586,7.537,3024.038,22.589,0.25
Shifty,S13,6,4Veteran,0.833,0.833,1.333,2.667,366.833,30.556,389.283,46.096,609.0,1505.413,9.388,2890.387,23.105,0.333
Dread,S13,8,4Veteran,1.0,0.875,0.875,2.25,352.375,45.0,346.87,50.948,519.25,1595.756,16.363,3210.108,23.307,1.625
Sabre,S13,4,4Veteran,0.75,0.5,1.25,3.25,331.5,23.077,391.161,50.389,517.75,1601.019,13.096,2993.85,24.033,1.0
flossy,S13,8,4Veteran,1.625,0.75,0.875,3.5,430.625,43.048,386.186,54.794,684.25,1449.736,10.457,2993.498,26.133,0.375
Anserem,S13,8,4Veteran,1.25,0.875,1.625,2.5,411.25,51.648,348.601,45.934,491.625,1444.743,8.453,3079.303,26.101,0.25
GOOGLE GIRTH,S13,8,4Veteran,1.0,0.625,1.0,2.75,344.625,35.833,373.442,48.817,495.75,1515.0,10.442,3246.301,23.907,0.75
Virrexo,S13,1,4Veteran,0.0,0.0,2.0,3.0,318.0,0.0,422.0,55.85,469.0,1538.0,14.111,2852.0,24.532,0.0
nullidea,S13,1,4Veteran,1.0,0.0,0.0,2.0,274.0,50.0,444.0,54.86,501.0,1497.0,15.535,3253.0,19.558,2.0
Crunch,S13,4,4Veteran,0.75,0.75,0.75,3.25,318.0,23.077,361.397,47.079,588.5,1478.403,11.918,3057.912,21.347,2.75
Cujo,S13,9,4Veteran,0.667,0.222,0.444,2.667,261.111,25.455,487.283,47.933,510.222,1665.39,22.037,3167.184,21.876,1.222
Reyn,S13,2,4Veteran,0.0,1.5,1.0,2.5,329.5,0.0,305.793,58.617,369.5,1396.595,6.377,2811.421,16.821,0.0
Snack Time!,S13,4,4Veteran,1.25,0.25,1.0,1.75,362.5,71.429,322.812,48.637,421.25,1489.573,9.88,3138.301,19.509,0.25
jer :),S13,2,4Veteran,1.0,1.5,0.5,1.0,332.0,100.0,387.357,47.828,474.0,1501.1,14.164,3056.299,22.236,2.5
Bosnia_2003,S13,4,4Veteran,0.5,0.75,1.5,1.75,303.25,28.571,332.131,46.925,480.75,1377.304,6.128,2844.857,20.356,0.0
Clunkles,S13,4,4Veteran,1.25,1.0,1.0,2.75,397.25,45.455,463.291,54.9,647.75,1634.058,21.846,2831.326,27.532,1.5
Taskhetto,S13,4,4Veteran,0.25,0.75,2.0,0.75,322.0,33.333,356.46,45.566,479.75,1524.698,11.056,2826.103,18.406,0.5
bovi,S13,4,4Veteran,1.25,1.0,1.0,4.25,418.0,29.412,349.822,46.214,600.0,1496.053,8.869,2862.137,25.359,0.25
Hawkish,S13,3,4Veteran,1.333,0.333,1.333,1.667,379.0,80.0,338.667,50.124,406.333,1511.893,9.92,2896.995,17.994,0.0
MD,S13,2,4Veteran,0.0,0.0,2.0,1.0,191.0,0.0,356.575,42.702,328.0,1532.286,12.858,2925.446,14.988,0.5
Moondog,S13,12,4Veteran,0.917,0.583,1.083,2.25,334.333,34.587,333.756,42.899,414.5,1389.557,6.566,2804.567,24.331,0.833
Qudron,S13,8,4Veteran,1.5,0.875,1.375,4.25,501.25,35.417,348.954,55.001,471.875,1530.928,11.713,2993.765,24.69,1.125
WittingHalo64,S13,8,4Veteran,0.375,0.625,1.0,2.375,264.625,12.5,398.004,51.379,549.0,1560.882,15.229,3165.102,22.651,1.625
Blue Eyes Thunder Thighs,S13,4,4Veteran,0.25,1.0,1.25,1.25,341.25,20.0,339.297,53.656,404.0,1561.459,13.317,2769.104,18.019,1.25
Cazzuto,S13,4,4Veteran,1.25,0.25,0.5,3.75,303.5,33.333,360.286,53.03,569.75,1562.552,10.4,3343.447,26.924,0.75
MrFelon,S13,3,4Veteran,0.667,0.0,2.0,2.0,337.0,33.333,279.831,57.217,258.667,1560.83,12.409,3220.972,16.652,0.333
Nagz,S13,4,4Veteran,0.25,0.25,1.5,1.75,252.5,14.286,320.535,44.089,410.25,1428.259,7.427,3047.982,16.561,0.5
SuperCruz101,S13,4,4Veteran,1.25,1.25,0.75,3.5,388.0,35.714,293.537,50.662,404.25,1465.179,10.226,3347.131,19.788,0.25
lead,S13,4,4Veteran,1.25,0.75,1.0,3.5,379.5,35.714,343.421,53.833,693.25,1481.005,8.416,3035.722,28.351,0.5
Buddha,S13,4,4Veteran,1.0,0.5,0.75,2.75,340.0,36.364,355.606,47.82,418.0,1480.006,11.34,3303.644,18.348,0.5
Duke of Chutney,S13,8,4Veteran,1.0,0.625,0.875,2.875,342.0,34.524,330.75,45.629,475.375,1410.469,8.253,2910.514,20.909,2.5
z_snuggles,S13,4,4Veteran,0.0,0.5,0.75,1.75,235.5,0.0,374.163,52.473,303.25,1500.376,12.282,3002.82,16.122,0.75
Hanson6351,S13,8,4Veteran,0.375,0.25,1.375,1.875,291.5,20.0,308.584,41.618,225.125,1442.857,8.985,2797.142,16.817,0.375
No U,S13,4,4Veteran,0.25,0.0,2.25,1.25,338.25,20.0,364.014,47.146,540.75,1502.171,12.755,2886.399,19.631,0.5
HayHay,S13,3,4Veteran,0.333,0.0,1.333,3.0,289.0,11.111,376.668,47.979,629.0,1554.293,10.57,3214.264,24.085,0.667
Nebulade,S13,4,4Veteran,0.75,0.5,2.0,2.75,372.25,27.273,400.021,49.052,678.75,1529.727,12.098,2645.812,22.857,0.75
gman,S13,2,4Veteran,0.5,0.0,0.5,1.0,225.0,50.0,424.586,43.933,583.0,1528.078,11.739,3249.674,20.813,0.0
zdawg2020dec,S13,3,4Veteran,0.333,0.667,2.333,1.667,360.333,20.0,298.217,50.837,273.667,1451.719,8.223,2993.96,20.075,0.667
galacticcccc,S13,3,4Veteran,0.0,0.667,0.333,2.667,184.0,0.0,402.448,54.879,603.333,1556.193,14.561,3209.77,19.116,1.0
Nighthawk,S13,4,4Veteran,1.5,2.0,2.5,4.75,614.0,31.579,284.716,60.372,383.0,1417.998,7.513,3002.933,21.367,0.5
UF2,S13,8,4Veteran,1.0,0.25,1.5,2.625,398.625,36.818,410.267,51.661,679.5,1591.139,17.307,3078.98,20.526,0.75
Way2Luckee,S13,1,4Veteran,0.0,0.0,0.0,1.0,154.0,0.0,258.0,33.92,136.0,1436.0,5.578,3129.0,17.95,0.0
Burgoid,S13,4,4Veteran,3.0,0.5,1.75,5.75,707.75,52.174,362.359,49.089,478.25,1467.441,11.276,2958.741,20.838,1.0
Dan,S13,3,4Veteran,1.333,0.333,1.667,4.0,441.667,33.333,356.579,50.567,450.0,1425.309,9.26,3018.794,21.595,0.333
TinyElephant,S13,3,4Veteran,0.333,0.667,0.0,2.667,240.667,12.5,357.338,46.834,513.667,1503.563,10.841,2936.77,24.053,0.333
Torque,S13,3,4Veteran,0.333,0.333,2.667,2.667,390.0,12.5,314.027,45.852,482.0,1466.412,7.254,3128.063,21.076,0.0
Fineapple,S13,8,4Veteran,0.5,0.625,1.625,2.375,334.75,20.556,337.197,48.457,411.375,1421.445,8.869,2975.467,19.459,0.625
Fjord,S13,4,4Veteran,1.5,0.25,2.5,2.0,483.25,75.0,353.662,48.553,358.0,1494.721,12.807,3174.345,17.546,1.25
Limon,S13,4,4Veteran,0.0,0.5,0.5,2.25,196.0,0.0,317.324,50.148,332.75,1484.941,7.698,3134.632,17.987,2.0
Sly,S13,8,4Veteran,0.875,0.5,0.75,2.75,307.375,32.292,310.978,54.26,403.375,1490.454,10.794,2980.177,22.27,0.5
revan,S13,8,4Veteran,0.375,0.5,0.75,2.125,251.625,17.361,373.29,44.608,520.125,1529.458,11.594,2764.073,22.901,2.5
FingerGunsJesus,S13,4,4Veteran,0.5,0.25,0.75,4.0,305.75,12.5,380.196,47.391,410.0,1493.865,10.568,3192.584,21.057,0.5
Qeetz,S13,4,4Veteran,1.0,0.5,2.0,2.75,432.5,36.364,431.602,47.387,394.5,1468.029,11.522,2954.001,20.084,0.75
Lad,S13,5,3Elite,1.4,0.4,1.8,3.6,439.8,43.333,333.097,50.401,471.0,1552.473,14.493,3192.186,23.454,2.8
NoobZ,S13,8,3Elite,0.875,0.625,1.375,2.875,390.0,29.375,373.792,51.608,594.0,1555.165,13.401,2964.986,21.644,0.875
OfficerBuck,S13,8,3Elite,0.625,0.875,0.875,2.75,314.75,24.359,359.573,50.768,526.5,1489.984,11.427,2871.985,23.938,1.0
Phantao,S13,11,3Elite,1.091,1.545,1.091,3.455,427.273,30.974,367.48,48.991,459.909,1524.336,12.234,2802.234,19.631,0.727
RollsRoyceOwner,S13,7,3Elite,0.857,0.857,1.714,2.429,401.571,37.46,464.793,46.93,564.714,1558.107,14.273,2831.661,22.882,0.714
Timbo,S13,12,3Elite,1.5,0.5,1.083,2.833,414.333,52.273,328.974,49.273,373.417,1466.622,9.2,2791.621,22.789,0.667
doug,S13,7,3Elite,0.857,0.429,0.714,2.571,307.429,34.286,466.57,49.366,466.714,1582.241,15.731,2855.432,20.624,0.571
hawk rl,S13,15,3Elite,1.0,0.267,0.933,3.133,332.6,35.062,373.004,51.372,478.067,1534.797,13.018,2814.12,21.739,1.133
Arrowsmith2,S13,3,3Elite,0.0,0.0,1.0,1.0,175.0,0.0,379.886,51.823,729.667,1490.892,9.136,3013.542,20.412,1.667
Cerealkiller,S13,3,3Elite,0.333,0.0,1.333,1.333,239.0,25.0,293.834,47.615,377.0,1441.876,7.867,2827.147,17.202,1.0
Decoy,S13,3,3Elite,0.333,0.0,1.0,1.667,229.333,20.0,368.307,53.182,458.667,1447.793,7.369,2780.093,19.675,0.0
Loyboy2,S13,3,3Elite,0.0,0.333,2.667,3.333,406.333,0.0,424.341,54.331,383.667,1500.921,15.568,2439.826,20.111,1.0
Mr.Fitter,S13,4,3Elite,0.75,0.5,2.0,2.0,374.5,37.5,390.175,49.515,305.0,1504.625,9.398,2615.641,18.687,1.0
Stemantics,S13,12,3Elite,0.833,0.583,1.333,3.0,344.75,26.905,346.719,51.009,639.583,1487.619,10.581,3031.957,24.929,1.167
uh steve,S13,8,3Elite,0.125,0.625,1.125,2.25,266.0,5.0,332.467,48.576,494.875,1472.503,11.241,2862.175,20.888,0.125
Dolphino,S13,12,3Elite,0.833,0.583,1.417,2.417,367.333,33.413,348.014,53.192,454.583,1495.669,11.479,3146.214,21.21,0.917
EarthArc2157,S13,12,3Elite,0.667,0.25,1.417,2.583,330.333,26.061,317.107,48.458,370.75,1427.544,9.536,3164.916,20.551,0.5
Legacy.,S13,7,3Elite,0.429,0.286,1.143,2.714,275.0,16.735,373.625,45.911,556.143,1510.993,10.447,2955.643,23.79,1.143
Viglio,S13,12,3Elite,1.0,0.75,1.667,2.583,398.5,38.333,360.947,51.504,377.5,1524.433,11.622,3093.469,20.129,1.167
peeg,S13,4,3Elite,0.25,0.75,1.0,2.5,288.75,10.0,436.432,49.542,534.0,1584.788,13.861,2955.535,21.309,1.75
slurp.,S13,4,3Elite,1.25,0.5,1.5,4.0,422.0,31.25,394.237,54.926,795.75,1510.098,11.413,2889.912,25.42,0.5
"Canadian ""Washed Queen"" Things",S13,8,3Elite,0.75,0.625,0.875,3.125,333.0,28.472,313.056,47.791,430.5,1405.605,7.322,3045.446,18.443,0.5
Far,S13,10,3Elite,0.3,0.3,1.7,1.4,311.8,23.333,401.86,48.988,403.0,1564.766,17.048,3090.74,20.027,1.3
Lonely,S13,8,3Elite,0.25,0.875,1.625,2.5,336.75,10.417,374.037,52.843,714.375,1601.733,15.944,3091.777,23.219,1.875
MikeIsMyIke,S13,12,3Elite,0.667,0.5,2.083,2.083,407.167,26.923,386.914,43.442,408.833,1481.976,12.718,2874.693,16.352,0.417
Paco,S13,6,3Elite,0.833,0.333,0.833,2.667,298.833,30.278,379.222,47.939,580.167,1594.752,15.239,3224.613,22.931,1.667
TheAngryTryhard,S13,6,3Elite,1.0,0.667,1.333,2.5,403.5,46.429,380.978,50.086,390.833,1516.767,10.346,2941.112,19.201,1.833
tehblister,S13,11,3Elite,0.818,0.818,1.0,2.636,365.909,28.159,339.875,50.844,420.636,1565.509,14.969,3182.637,16.891,0.545
CAP,S13,6,3Elite,1.167,0.833,0.833,2.833,379.167,42.857,384.745,53.381,636.833,1574.762,13.69,3084.449,20.846,1.0
Dosia,S13,8,3Elite,1.5,0.375,1.0,3.625,392.25,41.106,416.59,50.084,523.625,1609.35,16.879,2956.378,21.797,1.0
Galaxy,S13,4,3Elite,0.5,1.25,2.25,1.5,381.0,33.333,346.193,43.688,253.25,1533.716,13.169,3101.256,17.993,0.75
Scotti,S13,12,3Elite,1.25,0.583,1.25,3.333,402.083,35.562,392.912,47.566,546.083,1576.963,15.663,3314.762,21.79,0.5
Soup,S13,7,3Elite,0.571,1.286,0.857,2.0,330.286,32.653,409.124,51.339,456.714,1562.132,17.145,3122.029,20.996,0.429
TyTy,S13,7,3Elite,0.714,0.571,1.571,1.857,341.571,30.612,286.283,49.906,312.143,1383.826,5.686,3215.785,15.517,0.429
