Player,sid,season,games,tier,goals,assists,saves,shots,score,shooting_pct,boost_per_min,avg_boost,boost_stolen,avg_speed,pct_supersonic,dist_to_ball,pct_offensive_third,demos_inflicted
locke^^,76561199230084448,S26,5,Master,0.6,0.8,2.2,2.6,411.4,25.333,479.467,45.595,311.4,1578.975,19.528,2812.476,18.809,1.4
taLz.,76561198356863590,S26,10,Master,0.4,0.1,0.6,3.0,269.6,11.75,440.921,47.327,768.8,1564.878,15.76,2833.066,26.244,1.4
wicked,76561198819914048,S26,9,Master,0.778,0.556,1.222,2.667,343.778,28.254,429.573,52.494,467.111,1606.217,17.116,3074.917,17.565,0.556
DQ.,76561198348697234,S26,9,Master,1.0,0.444,0.667,2.111,306.556,48.485,411.676,48.4,651.889,1585.074,18.692,2993.814,22.627,1.556
Kenobs,76561198182636027,S26,6,Master,1.0,0.5,0.833,1.5,322.5,66.667,379.612,51.918,541.333,1575.179,18.773,2934.628,22.649,0.833
Melted,76561198055663448,S26,6,Master,1.0,1.0,1.333,3.667,426.0,27.273,376.224,51.514,735.833,1528.039,13.488,2780.104,26.308,1.667
Navik,76561198068892103,S26,9,Master,0.667,0.111,1.111,2.778,300.889,22.492,431.489,47.292,623.0,1542.187,14.236,2993.903,26.336,1.0
Skep,e0d1baf5506344eea4c92986c074431b,S26,6,Master,1.167,0.667,1.667,2.833,401.0,39.286,438.546,48.259,511.5,1533.926,16.775,2887.898,22.171,0.5
mxg,76561198385031351,S26,3,Master,0.0,0.667,2.0,1.0,347.333,0.0,380.03,51.577,347.0,1522.022,15.114,2830.659,16.804,0.667
slain.,76561198971311820,S26,6,Master,0.667,0.333,1.5,2.333,336.333,29.167,409.624,45.312,498.0,1549.017,15.542,2756.967,21.726,1.333
snugcore,76561198117376808,S26,8,Master,0.625,0.625,1.125,2.5,343.625,30.208,397.756,49.865,599.0,1512.209,14.278,3051.227,18.533,1.0
C-Loupe,15875dd96fcb47278c362041fa986167,S26,12,Master,0.75,0.667,1.333,2.75,327.75,26.154,454.537,47.983,404.5,1597.437,17.604,3112.225,18.928,0.833
Ditto,76561198980232009,S26,11,Master,0.545,0.909,1.727,2.182,366.182,24.935,375.964,49.683,559.182,1527.093,15.47,2991.31,20.544,1.727
Foam,76561198822947400,S26,3,Master,1.667,0.333,1.667,4.0,496.0,41.667,416.657,43.08,359.333,1587.729,17.797,2924.334,15.953,0.667
Nezitic   ,76561198964277114,S26,16,Master,1.312,0.938,1.5,2.75,435.188,47.573,423.093,50.734,672.438,1556.415,15.906,2814.869,21.424,1.5
Shepherd,76561198087776153,S26,7,Master,0.429,0.714,1.143,1.857,291.571,20.0,371.077,51.762,500.286,1472.82,12.141,2703.877,19.624,1.143
Slvr.,76561198847006508,S26,9,Master,0.778,0.333,1.333,2.333,349.0,35.079,411.489,48.976,565.667,1537.409,16.243,2889.506,22.512,1.0
Timbo,76561198049631617,S26,9,Master,0.556,0.556,0.778,1.778,263.778,27.778,385.943,49.229,483.778,1497.187,11.11,2978.157,22.28,1.444
rafiki,76561198870681802,S26,10,Master,0.7,0.6,1.9,2.6,362.8,26.806,398.447,52.162,584.0,1500.528,13.656,2909.889,20.052,1.7
BallChasinq,9b524a0bec024657b43369cf3fda03b1,S26,9,Master,1.111,0.333,1.778,2.222,440.667,50.37,423.261,45.147,517.111,1570.373,16.903,2773.839,19.072,0.778
Fused Gavin,939800b9d0144114a570e055d1168bc8,S26,6,Master,1.0,1.167,2.667,2.667,523.833,34.921,423.819,47.26,504.0,1598.194,19.253,2915.699,18.743,0.833
GRAVITY SQUEEZE,76561198025659154,S26,4,Master,0.75,0.5,1.25,3.0,350.25,25.0,385.029,46.765,401.0,1557.455,12.185,2973.188,17.873,0.5
Hirsch,76561198311069481,S26,7,Master,0.429,0.429,1.143,2.857,299.286,15.584,399.128,48.401,663.429,1524.837,15.124,2929.353,21.209,1.286
TheLegendaryChance,76561198354390603,S26,6,Master,0.667,0.667,1.667,2.333,347.667,26.19,453.707,46.509,844.0,1537.181,17.735,2843.223,22.221,1.667
Timmy_-_,76561198288255961,S26,10,Master,0.5,0.7,0.9,2.4,286.4,19.75,417.532,48.021,431.4,1553.961,16.152,3021.339,18.465,0.3
Trickter02,76561198354602962,S26,8,Master,1.125,0.75,1.5,3.0,450.5,41.667,442.421,45.535,551.875,1577.012,17.354,3098.176,21.3,1.625
Zoomin,76561198162246041,S26,7,Master,0.857,0.571,1.143,3.0,379.714,22.857,374.924,42.707,522.857,1562.33,17.293,3010.073,20.023,1.0
Calster,76561198059743159,S26,6,Master,0.5,0.5,1.333,3.833,343.167,10.714,402.583,47.007,573.833,1562.246,15.07,2741.61,21.73,1.0
Deesh,76561198182580222,S26,2,Master,0.5,0.0,1.0,1.5,252.5,33.333,351.574,41.208,587.0,1478.987,10.986,2825.966,20.117,2.0
DeltaJRomeo_,da937e7f46a34218a2ac4b4042b43b92,S26,3,Master,0.667,0.333,1.0,2.333,294.0,28.571,475.28,51.12,682.667,1580.426,18.742,3007.279,20.896,1.667
dyloh!,76561198320470313,S26,5,Master,0.2,1.8,1.2,1.4,351.2,13.333,382.682,53.451,440.4,1488.053,9.635,2684.114,21.348,2.0
EliTW22Playz,38a8b93b2f334cf1976b1556c3dba881,S26,8,Master,1.375,0.625,1.5,3.125,467.0,43.705,423.618,53.725,751.5,1633.73,19.598,2688.358,25.088,1.875
Girth,76561198079737766,S26,8,Master,1.375,0.5,2.625,2.75,485.625,54.167,372.191,48.138,323.625,1498.743,11.476,2934.58,21.465,1.75
Kri0s,76561198061553414,S26,10,Master,1.2,0.5,1.1,2.5,388.4,46.667,384.518,47.229,369.7,1499.679,14.776,3101.596,19.826,0.8
Pillow,76561198123365718,S26,8,Master,1.0,0.5,1.875,3.0,383.625,27.5,422.912,44.335,495.875,1560.556,14.031,2902.824,22.213,1.125
tman.,76561198202767771,S26,5,Master,0.6,1.4,1.0,2.4,363.0,20.0,413.115,46.138,420.0,1535.857,14.85,2990.401,22.248,1.6
wall2wall3,76561198862775763,S26,10,Master,0.7,1.0,0.7,2.8,322.6,25.667,426.551,49.133,660.9,1589.096,16.368,3029.134,21.924,1.0
KING.,76561198828094404,S26,5,Master,1.4,0.6,1.0,3.0,423.2,46.667,402.994,45.124,471.6,1472.228,11.578,2846.054,19.104,1.0
Killua wya,Killua wya,S26,3,Master,0.0,0.0,1.333,4.333,346.667,0.0,365.921,48.98,580.333,1567.342,16.329,2782.465,22.247,2.0
Fl1ppah,76561199062391951,S26,6,Master,1.167,0.667,1.833,2.833,442.667,40.909,398.889,49.622,701.667,1516.847,12.813,2708.006,24.954,1.167
Mezmer,76561198255589716,S26,10,Master,2.6,0.7,1.2,3.5,598.9,72.874,374.044,45.558,317.4,1496.442,8.823,2882.1,18.561,0.6
Saucy Rexy,76561198159454627,S26,3,Master,1.0,0.333,0.667,3.667,303.0,27.273,330.59,49.788,449.0,1503.476,11.199,2861.584,18.251,1.333
levants,76561198332594730,S26,6,Master,0.833,0.333,1.667,3.5,482.167,25.0,458.253,47.669,589.167,1641.084,23.35,2734.176,19.031,1.833
DeltaJRomeo,76561199027124030,S26,7,Master,1.286,1.143,1.0,2.857,412.286,47.33,456.324,47.725,757.0,1585.428,18.149,3017.312,20.933,1.143
Fanatic,76561198274688205,S26,12,Master,1.083,0.833,1.083,1.917,365.583,56.614,428.074,52.521,586.917,1568.215,17.906,2943.973,19.028,1.417
Galaxiezz.,e31ca827322d40afaf6b2a8aebb391a8,S26,2,Master,1.0,1.0,1.0,2.5,393.0,40.0,445.309,48.054,598.0,1653.886,20.164,2919.377,18.489,1.5
Taiyo,76561198165578327,S26,3,Master,1.667,0.0,1.333,4.0,430.0,41.667,394.856,52.166,532.333,1522.409,13.893,3144.831,23.055,1.0
instnt,76561198319101032,S26,3,Master,1.0,1.333,2.0,2.667,444.667,37.5,348.0,53.646,546.0,1458.741,10.288,2923.128,26.799,0.333
AEB311,76561198042555323,S26,11,Elite,0.818,1.091,1.636,2.818,428.091,26.364,367.373,48.421,670.091,1524.233,11.07,2975.481,20.609,0.455
Alejandro55,76561198131981788,S26,6,Elite,0.333,0.5,2.167,3.167,373.167,10.37,374.097,55.023,723.333,1567.377,17.055,2887.479,23.794,0.833
S_ckz,106b102100794bb186bd14322510b675,S26,6,Elite,0.833,0.167,0.833,2.167,270.5,30.303,438.134,49.801,600.0,1583.509,16.2,2950.939,23.94,0.667
Stemantics,76561198853269590,S26,10,Elite,0.5,0.3,1.2,1.4,286.1,32.0,378.439,49.115,696.1,1507.066,12.339,3117.063,22.053,1.3
TheAngryTryhard,76561198213126131,S26,10,Elite,0.5,0.3,0.6,1.9,243.9,28.429,375.514,51.479,473.7,1497.102,11.936,2899.455,16.506,1.2
aWannaBe-_-NERD,76561199055708065,S26,2,Elite,1.5,0.0,1.0,3.0,415.0,50.0,469.076,49.605,610.0,1649.622,18.178,2810.507,19.384,3.0
bev,76561198827889704,S26,6,Elite,0.5,0.667,1.833,2.667,335.333,26.19,341.493,45.645,438.0,1463.037,11.511,3000.438,16.817,0.667
chawes.,94c66d0109a84db3b4c111ac1c4e38c2,S26,8,Elite,1.0,0.75,1.625,3.125,422.125,29.107,398.228,45.793,641.875,1459.335,11.122,2901.648,21.528,1.5
imakuu,98079ae3d7f24305a94785a505ae36bb,S26,9,Elite,0.889,0.778,1.333,2.556,409.778,38.254,417.972,51.615,558.778,1521.695,11.97,2825.105,21.831,1.444
kalten,76561198313635553,S26,7,Elite,1.286,0.571,1.429,2.714,455.143,47.619,398.395,47.772,526.714,1510.86,12.85,2754.219,18.495,1.0
nickm,76561197960409023,S26,6,Elite,1.0,0.833,1.167,4.167,385.667,21.667,414.386,47.915,530.5,1531.864,12.916,2791.421,21.423,0.5
Aroomba.,c185a23491954fb4a651c79b1893bf81,S26,8,Elite,0.875,0.625,1.0,2.75,325.5,33.333,338.445,49.784,426.5,1513.519,8.238,2699.404,19.976,0.75
BillyGatez,76561198069348252,S26,7,Elite,1.286,0.429,1.429,3.286,394.143,38.672,386.505,51.674,581.143,1560.065,12.95,2909.779,25.753,1.0
Cyn_OS,f112b12673f5412c9fc01fe36eb59541,S26,5,Elite,0.4,1.0,2.6,1.2,382.8,20.0,364.34,49.446,364.0,1522.608,13.976,3013.937,16.498,0.4
EKA Luminous,EKA Luminous,S26,4,Elite,0.25,0.0,0.5,1.75,192.75,8.333,400.214,51.319,600.0,1462.994,11.94,3091.027,19.129,1.25
Ocular8,579e04b7993944efab25d3e7d5ce4486,S26,2,Elite,1.0,0.5,2.0,2.5,433.5,40.0,356.402,47.923,461.0,1541.943,11.69,2679.701,19.592,0.5
Oni,76561199033288239,S26,8,Elite,1.75,0.875,0.625,4.0,450.5,44.792,362.129,52.077,469.625,1506.46,16.308,2851.099,22.999,1.25
Reyes.,76561198356038988,S26,10,Elite,0.8,0.4,2.2,2.9,418.6,24.545,388.763,54.026,488.3,1488.152,14.711,2990.75,20.146,0.7
Silu.,76561198059529216,S26,12,Elite,0.75,0.917,1.083,2.0,349.333,44.343,438.671,55.371,702.083,1564.635,21.718,2768.048,23.163,1.833
Taiga,76561198013443454,S26,4,Elite,1.5,1.25,1.75,2.25,491.5,68.75,436.435,50.789,602.0,1595.903,17.623,2845.939,22.055,1.0
dlnaod.,7d2314b8315f41f99ba6ca6452ace82f,S26,5,Elite,0.6,0.2,1.2,3.6,285.0,18.333,509.382,47.591,528.8,1666.305,22.915,3179.266,22.115,1.2
Astro-HxIIFire,76561198134260696,S26,4,Elite,0.5,0.25,1.25,1.75,329.25,28.571,452.087,45.83,437.0,1584.863,17.891,2899.013,21.836,2.0
Ay G.,054100bd3c7d4aa5b3449a9b957b6043,S26,7,Elite,0.429,0.571,1.857,2.714,382.0,15.934,385.53,49.562,525.714,1531.405,13.269,2882.937,22.39,0.286
Burrito,76561198302748519,S26,10,Veteran,0.3,0.5,1.8,1.2,305.4,25.0,363.012,47.996,378.4,1527.033,11.368,3206.928,16.979,0.5
Dead,76561198799737144,S26,4,Elite,0.25,0.0,1.0,2.0,238.0,12.5,423.702,44.98,418.25,1634.016,21.117,3034.075,20.502,0.75
HaZard,76561198035631727,S26,7,Elite,0.571,0.286,0.857,2.571,286.143,22.143,331.114,53.38,563.0,1553.356,10.201,2953.247,23.634,1.0
Kos,76561198403372794,S26,5,Elite,0.4,1.0,0.6,3.4,296.4,11.714,401.237,47.943,628.2,1524.104,15.73,2738.557,22.126,0.4
LMN.,76561199000609894,S26,7,Elite,1.571,0.0,1.571,3.571,463.0,44.524,432.203,53.944,785.714,1544.343,15.216,2954.764,30.211,1.429
MH River.,76561198964236054,S26,10,Elite,1.2,0.7,2.3,3.7,469.0,30.833,392.496,49.798,442.2,1625.947,17.254,2926.187,21.019,1.0
bradyK-,a6764e29b64a4a958e2e36e16bae1b0d,S26,7,Elite,0.429,1.286,1.857,2.143,366.857,18.639,389.765,51.063,476.286,1562.265,17.595,3131.562,18.028,1.0
Boods,76561198247200124,S26,3,Elite,0.333,0.333,1.333,2.0,340.333,16.667,331.739,46.859,428.667,1400.598,8.563,3143.762,14.838,0.333
Cloudburst,76561198005510183,S26,9,Elite,0.444,0.556,1.111,3.111,292.444,15.659,450.898,50.903,756.667,1584.795,19.147,3235.115,19.29,1.444
Dayz,76561198191144190,S26,5,Elite,0.8,0.6,1.2,2.4,366.4,32.0,329.026,52.317,497.0,1547.477,13.006,3125.876,23.886,1.2
Doodle!,76561199030692971,S26,9,Elite,0.667,0.778,1.889,2.556,390.0,25.185,324.639,53.218,466.556,1492.157,12.53,2876.176,21.57,0.889
Geo,76561198845333239,S26,9,Elite,0.778,0.778,1.667,3.333,399.444,26.984,447.94,51.343,742.667,1578.371,17.215,2892.357,24.685,1.556
sloppy chihuahua towel,76561198173516394,S26,9,Elite,1.111,0.333,1.222,3.0,414.889,34.63,383.629,55.0,726.778,1543.889,17.989,3130.788,23.583,0.778
onaroof,76561198311523457,S26,10,Elite,1.6,0.5,1.8,3.4,522.9,49.333,375.755,53.168,493.0,1465.043,9.605,2686.613,19.149,0.6
Benny!,76561198801147212,S26,6,Elite,0.667,0.333,1.5,1.667,335.0,40.0,407.536,54.161,543.5,1493.099,15.181,3001.049,17.305,0.667
Beretta,76561198866234752,S26,4,Elite,0.5,0.75,1.5,2.5,310.25,16.667,406.591,48.812,617.75,1544.762,12.762,2843.722,22.083,1.0
Detta,76561198899666970,S26,5,Elite,1.2,0.4,2.4,4.4,510.0,20.0,406.08,52.632,546.4,1576.516,15.786,2977.277,20.458,1.2
Leclerc,76561198857538442,S26,11,Elite,1.273,0.545,1.455,3.455,460.455,39.256,358.216,52.368,602.364,1429.528,10.256,2671.565,21.592,0.636
MZFdoom,b17f1a3356be49af819184e0fcce541c,S26,8,Elite,0.25,1.0,1.625,2.0,308.875,11.905,406.928,50.724,489.25,1471.622,12.852,2861.443,18.644,0.75
Steeltoehammer,76561198449245537,S26,5,Elite,0.2,0.2,1.6,2.2,275.6,5.714,308.744,56.458,502.6,1477.813,9.048,2889.359,22.612,0.0
Millk_Kup,53a6edc1cd454eb3a36c39bcc97a04b2,S26,9,Elite,0.556,0.556,1.667,2.444,356.667,21.717,417.259,50.457,572.667,1464.085,11.982,3021.869,20.099,0.889
Stonewall,76561197999638567,S26,5,Elite,0.8,0.2,1.6,2.4,369.2,33.714,404.627,50.604,760.2,1433.689,9.459,3198.09,20.594,1.2
Zaruo,76561198329944284,S26,4,Elite,0.5,0.0,1.0,1.0,250.0,66.667,387.004,47.944,331.5,1526.775,15.871,3028.049,20.314,0.5
dvorl.ttv,ede0a0ef233a410b952534813c0ed6a0,S26,6,Elite,0.333,0.5,1.833,1.333,312.167,26.667,344.801,52.422,596.333,1517.706,14.293,3013.825,24.639,1.5
spposse,c01eddaa531b49ee8b627f36b867947f,S26,1,Elite,0.0,0.0,0.0,1.0,170.0,0.0,419.0,49.58,340.0,1622.0,19.93,2543.0,25.784,1.0
swah-,69ce7c5e9c4d46d8aef045decc8ccca7,S26,9,Elite,0.556,0.778,1.222,3.444,354.222,15.185,420.36,45.883,412.444,1470.598,10.375,2679.73,20.637,0.444
Chillax,76561198851704774,S26,7,Elite,1.143,0.429,1.714,3.143,384.286,36.735,376.733,50.472,535.714,1572.028,14.584,3007.868,20.027,1.286
Dooober,76561198202172404,S26,8,Elite,0.875,1.25,1.0,3.25,396.875,21.338,320.066,50.846,459.625,1451.915,9.972,3003.023,18.051,1.75
Gray,76561198424109470,S26,7,Elite,1.143,0.286,1.286,3.429,390.0,32.143,401.76,49.488,607.0,1545.3,12.807,3145.026,22.37,0.714
Hawkish,76561198125170851,S26,10,Elite,0.7,0.2,1.7,2.6,335.7,29.231,342.597,50.402,513.9,1471.311,9.346,2756.983,23.514,0.2
Miikey.RL,336c646a33e34837aca69237cbcc87fe,S26,4,Elite,0.5,0.25,2.0,1.75,354.25,16.667,351.85,51.005,573.25,1490.365,10.164,2682.421,23.518,0.75
Stitch.RL,2f1b8e51e00446559a222ac2a79693a8,S26,3,Elite,0.333,0.667,2.0,0.333,401.667,100.0,439.38,45.224,520.333,1554.37,14.244,3070.04,20.972,3.333
dmxtt.,902e14d47a8c4fd69683968f481d1cfd,S26,10,Elite,0.8,0.9,1.1,2.7,381.2,30.0,365.197,48.574,626.2,1466.119,11.256,3110.073,20.134,0.6
duck-rl,c9db903450934847969eada874a88e4f,S26,6,Elite,0.667,0.667,1.333,3.0,340.333,20.833,386.699,49.425,405.333,1508.443,12.816,2745.384,21.96,1.167
majical,76561199005755838,S26,8,Elite,0.75,0.75,1.75,3.875,436.875,19.395,408.98,51.107,483.875,1512.896,14.04,2767.948,22.704,1.125
yurrbo?,76561199060858549,S26,1,Elite,1.0,1.0,1.0,4.0,369.0,25.0,407.0,50.31,589.0,1500.0,14.533,3134.0,23.387,1.0
AngryPenguin0811,7b8112878c014eba82043cb6ccb52215,S26,8,Elite,0.0,0.625,2.625,1.625,331.25,0.0,378.234,52.563,439.625,1448.028,10.611,2710.622,16.714,1.75
Mimetic,76561198216817317,S26,4,Elite,1.25,0.25,1.75,2.0,403.75,62.5,436.727,48.415,498.0,1622.069,18.445,3123.899,17.061,0.75
P0pfgf,8390d3baa478469e8ae01aa6d4ab2642,S26,10,Elite,0.1,0.7,0.7,2.8,240.4,2.0,391.776,55.811,606.6,1533.731,12.696,2868.544,25.729,0.5
Syn. .,97afc532349149558402ef0766c082d0,S26,10,Elite,0.5,0.4,1.0,2.3,296.5,20.0,361.946,56.424,599.3,1547.894,14.766,2982.245,22.162,0.6
Talent?,76561198979662776,S26,10,Elite,0.9,0.2,0.5,3.0,286.2,32.121,420.024,53.692,665.7,1594.048,16.946,3268.991,27.866,1.2
ZombZombs,ec98475d12454c8a957f323079926db3,S26,11,Elite,0.545,0.364,1.818,1.818,357.455,32.727,414.535,50.593,576.636,1566.675,14.921,2806.693,18.338,2.727
heibenberb,b5975c1ad5ca4605a784991b483addfe,S26,3,Elite,1.667,0.333,2.667,3.667,521.667,45.455,478.9,55.414,884.333,1710.112,23.77,3068.204,24.31,1.0
Bolbi,76561198131113276,S26,7,Elite,0.571,0.286,0.857,3.429,283.857,15.77,354.188,52.402,601.857,1486.567,11.919,2912.469,22.021,2.429
NBDA Aqua,f9a61de436f54211bce3138208e0361b,S26,3,Elite,0.333,0.0,2.333,1.667,377.333,20.0,378.616,49.309,687.333,1529.867,15.967,2847.42,18.201,0.0
ShyIsEepy,15c4298c620d4a0993ab73aded9dcd53,S26,7,Elite,0.714,0.857,1.571,4.571,419.286,14.082,407.829,48.0,680.857,1530.038,12.354,2929.817,21.488,0.571
Sno1w,76561198395526754,S26,9,Elite,0.889,0.444,1.667,2.778,374.0,34.039,347.915,46.074,480.889,1470.054,9.677,2895.351,20.981,0.556
Sparky ;),76561198173073187,S26,9,Elite,0.889,0.222,1.333,2.556,389.111,30.39,495.026,52.644,749.889,1683.638,24.613,3064.956,22.435,1.444
Trvyn,76561198369579043,S26,4,Elite,0.75,1.0,1.25,1.75,359.25,32.143,430.38,40.609,467.5,1588.054,16.826,3190.292,18.758,2.0
carvdogg,1a80ea957bc04ba8a0ef9ef1d8cd38a0,S26,2,Elite,1.5,0.0,1.0,5.5,484.5,27.273,368.193,44.66,542.5,1479.307,12.665,2916.646,20.749,1.0
fern,76561198044091296,S26,2,Elite,0.5,0.5,0.5,2.5,273.0,20.0,352.675,47.333,492.5,1501.363,9.233,2616.712,22.74,1.5
huday,76561198147139363,S26,10,Elite,0.8,0.7,1.8,2.2,380.4,43.167,368.193,54.985,506.6,1505.204,11.779,3050.345,19.889,1.4
shaded,060d0672431e4bf79d953affa75a677a,S26,10,Elite,1.1,0.4,1.4,3.5,413.6,32.19,408.065,53.109,695.1,1558.411,15.562,2740.946,22.361,1.0
solurr.,76561198211526935,S26,10,Elite,0.7,1.0,2.0,2.1,422.7,30.857,384.633,48.512,433.2,1534.583,12.839,2916.907,20.432,0.6
Classy,76561198106337926,S26,12,Elite,0.5,0.583,1.5,2.25,326.083,21.574,355.525,52.445,551.083,1516.194,12.96,2834.617,22.7,1.583
Evil Gooby,26eb604ca4644fbf848816653a71e265,S26,11,Elite,0.909,0.545,1.091,2.545,356.364,35.891,379.341,51.228,418.818,1552.979,15.291,2963.075,16.827,0.818
Ivellios,76561198170536438,S26,11,Elite,1.0,0.727,1.091,2.545,382.091,39.284,358.641,53.732,356.273,1539.477,14.3,3188.844,18.47,0.727
Jackowanou,e513a216851648d6872058833e273ea4,S26,8,Elite,0.875,0.375,1.625,3.375,387.625,23.561,378.087,52.723,495.25,1487.194,7.522,2775.616,20.122,0.5
Jhammy.,2f7a16a78d4d4f868e76e0401d13ba35,S26,10,Elite,0.7,0.2,1.3,2.6,294.5,28.333,332.977,47.768,560.4,1497.907,9.722,3138.961,20.087,2.0
LoonaStarrr,a5ce4557dc044a80ab14046ebc1abc98,S26,7,Elite,0.714,0.143,1.429,2.143,313.0,32.398,371.437,51.074,511.0,1442.072,11.178,3063.016,18.399,1.429
Velocheerio,35c79bbf31794248810e2e5f4aa34c75,S26,7,Elite,0.571,1.143,1.571,3.714,422.571,19.048,465.58,59.074,659.0,1660.247,24.437,2742.546,22.259,0.429
Maisie,76561199012155460,S26,6,Elite,0.667,0.333,0.833,3.0,304.167,22.222,447.56,48.947,543.833,1567.194,15.905,2699.482,20.252,1.5
.S,76561199049824875,S26,13,Elite,1.0,0.462,2.308,2.923,459.538,36.346,321.436,49.86,339.615,1424.849,8.373,3080.083,18.149,0.615
Jammin,76561198819689978,S26,12,Elite,0.333,0.917,0.917,3.167,345.333,8.392,424.948,52.054,577.583,1556.867,13.148,2618.476,20.328,1.0
Jarrtsu,76561198896729571,S26,12,Elite,0.667,0.417,1.583,2.667,340.0,25.787,388.703,46.663,567.5,1449.055,8.71,2679.481,23.001,1.417
Jolt,76561198905595676,S26,12,Elite,0.083,0.333,3.0,1.583,387.917,3.125,442.182,50.243,513.333,1599.569,18.989,2703.022,19.18,1.167
Machnetic,8a4ff7e4148b45f58495ba525d2e7a1f,S26,6,Elite,0.667,0.0,0.667,2.333,214.667,28.571,492.223,46.038,662.667,1606.846,20.188,2266.986,22.539,0.667
Mikee GFuelcom,76561198011893576,S26,9,Elite,0.333,0.0,1.889,2.889,283.667,10.0,389.241,44.086,366.111,1558.16,13.168,3372.106,20.626,0.222
Stingray,76561198380329501,S26,9,Elite,1.444,0.444,1.333,3.111,434.0,46.97,342.712,53.905,380.111,1478.136,15.273,2962.07,16.262,0.778
gamita,76561198843850187,S26,12,Elite,0.583,0.333,1.5,2.5,338.583,19.375,363.367,42.048,497.667,1460.801,11.617,3067.206,21.249,0.5
AlphaChuck,76561198950813305,S26,10,Elite,0.6,0.9,1.6,2.2,349.5,28.5,373.337,54.371,536.4,1480.817,12.09,3113.371,19.382,0.7
Dank._.,797e663dc4f74743b0507ef4f00e6fd3,S26,4,Elite,0.25,1.25,0.25,1.75,248.5,16.667,488.416,50.997,730.75,1590.143,18.578,3020.033,22.89,1.75
Dub_Dill,69b0adb342994a3691945410a8944fc3,S26,10,Elite,0.4,0.4,1.0,2.8,256.1,15.5,417.198,54.511,625.9,1552.403,13.454,3205.65,24.189,1.2
Inflict,76561199013493239,S26,9,Elite,1.0,1.0,1.667,2.667,436.222,36.243,421.217,46.784,447.556,1587.612,17.315,2916.946,20.188,1.111
KiLo   ,76561198398879793,S26,1,Elite,1.0,0.0,0.0,2.0,296.0,50.0,438.0,55.23,429.0,1534.0,12.385,2968.0,16.902,1.0
Paz,76561199049559576,S26,6,Elite,0.833,0.167,2.167,2.0,358.5,27.778,365.328,49.088,352.5,1543.83,16.037,3132.059,14.899,1.167
Phelpsy,76561198830734493,S26,9,Elite,0.889,0.667,1.222,2.444,334.556,36.508,407.106,45.676,509.333,1493.234,12.924,2814.45,25.228,1.444
ReL Corsa,76561198156016506,S26,11,Elite,1.273,0.364,1.545,2.818,411.364,45.455,417.84,43.454,493.727,1573.601,15.767,3049.692,20.132,1.364
bailey,76561198201580110,S26,11,Elite,1.273,0.455,1.545,3.182,414.455,37.679,373.66,54.136,725.0,1502.143,16.321,3013.865,23.484,2.273
(P|F)ineapple,76561198026394434,S26,6,Elite,0.667,0.667,1.333,1.667,361.833,47.619,360.749,45.075,344.333,1471.929,10.323,3018.737,18.585,0.667
Coffee,76561198282978377,S26,2,Elite,0.0,1.0,2.5,2.5,334.5,0.0,402.0,45.883,439.5,1624.499,17.231,3268.698,20.68,0.0
Eggie D,80b8f5510f6f4d5ebb295e5dbe8620cd,S26,4,Elite,0.25,0.75,1.75,1.75,302.0,10.0,470.738,48.206,609.0,1601.966,14.995,3108.935,20.328,2.0
Gizmo,76561199049683112,S26,10,Elite,0.7,1.2,2.1,1.7,416.1,40.357,393.64,49.581,399.7,1532.713,14.916,2849.423,17.248,0.8
Mightie31,f812140ff7b24617a4ea71f673b7f10c,S26,3,Elite,0.667,0.333,1.333,2.667,341.667,25.0,335.489,44.332,492.333,1446.725,8.343,2628.272,23.26,0.0
Nevster.,76561198799135605,S26,5,Elite,1.0,0.6,0.8,3.4,354.4,25.0,561.935,52.436,689.4,1678.538,23.051,3002.262,22.006,0.4
Yaki,76561198964519454,S26,10,Elite,0.6,0.4,1.4,2.4,334.5,29.242,372.291,48.342,475.6,1474.344,13.174,2990.435,20.312,1.2
buckle,76561198158173664,S26,6,Elite,1.167,0.167,1.667,2.5,376.5,50.0,362.171,50.685,542.667,1449.934,12.528,2777.845,21.735,1.167
steel.reserve,1a06bdecfe354893bccd79bc3e0a9454,S26,3,Elite,0.667,0.0,0.667,1.667,250.333,33.333,368.667,48.68,488.667,1439.667,9.635,2994.0,20.826,1.333
AhmedSa-,a2eaf2bb990c48e3a9c5f07d4098c682,S26,10,Elite,0.8,1.3,0.6,3.8,354.2,21.136,453.634,54.377,928.0,1650.74,23.153,2841.865,27.102,1.7
Nuummite,76561198084050154,S26,10,Elite,0.9,0.9,1.4,2.7,358.3,33.409,334.223,42.08,435.5,1365.171,5.394,3107.596,20.631,0.0
PixelSkills,76561198220214291,S26,7,Elite,1.0,0.429,1.571,2.857,401.143,34.354,418.552,49.36,567.571,1514.197,13.051,2694.966,20.921,1.857
Ritter,76561198132988351,S26,9,Elite,0.444,1.0,1.556,2.222,345.556,25.0,296.334,52.48,389.778,1421.759,8.103,3102.042,18.587,0.889
TangentOgive,bd4e190a61604840a40257f74ed2b6d9,S26,9,Elite,0.889,1.0,1.0,2.889,339.222,30.64,321.832,56.67,349.889,1444.664,10.751,2964.771,20.554,0.444
iSuperiorAlpha,76561198386452220,S26,5,Elite,1.4,0.0,3.0,2.0,454.6,76.0,417.839,50.72,467.2,1545.217,15.496,3033.483,17.907,1.0
